,Unnamed: 0,x,y,z,color
2405,2405,8.900383949279785,0.9530150890350338,4.512573719024657,#92949e
2460,2460,7.601031303405763,8.172324180603027,-2.8024766445159908,#938e93
2479,2479,10.524785995483398,0.23443640768527985,5.8624396324157715,#818282
2522,2522,8.773042678833008,-1.0737965106964111,-1.921969056129456,#737376
2546,2546,7.643415451049805,1.5161665678024292,1.1300660371780396,#bd979c
2578,2578,6.7870731353759775,6.119132041931152,3.6291158199310303,#5a4f4f
2587,2587,7.207775115966798,6.856248378753662,3.5799348354339595,#5e5d5f
2606,2606,11.723695755004881,4.6550841331481925,5.489792346954347,#b3b4b9
2606,2606,11.723695755004881,4.6550841331481925,5.489792346954347,#b3b4b9
2667,2667,9.636369705200194,2.424096584320069,8.071003913879393,#92909e
2703,2703,8.286529541015625,9.880254745483398,0.2203323245048523,#786768
2708,2708,13.321595191955565,7.8761305809021,2.138001680374145,#595a5d
2751,2751,16.275571823120114,5.504234313964844,2.105465650558472,#bab37d
2776,2776,10.600752830505373,5.108988285064696,7.6914520263671875,#b79f2a
2796,2796,-3.123772382736206,2.9003133773803715,6.117932796478272,#494427
2802,2802,7.304183959960937,6.503657341003418,1.8872793912887567,#a5665f
2808,2808,8.181171417236326,8.231154441833496,0.534961998462677,#706f6f
2857,2857,6.623778343200684,7.1475553512573216,5.672427177429199,#868a92
2915,2915,16.133792877197266,5.665788650512695,2.906376838684082,#544b50
2945,2945,16.441720962524414,5.1598520278930655,2.079750061035156,#c9c8c7
2954,2954,10.132929801940916,-0.08342778682708737,7.677855968475341,#afa1bb
2965,2965,8.828332901000977,3.495530605316162,6.652928829193113,#494a4c
2972,2972,12.83023166656494,4.504246234893799,4.909462451934815,#beb4bc
2975,2975,7.6464638710021955,2.3268406391143803,-6.1244850158691415,#988f8d
2979,2979,7.761690139770509,8.755683898925781,-0.18924158811569214,#b6ac96
