value,date,brand
-2.9992854450814734,02/01/2018,Jordan
6.268484332856403,06/17/2020,adidas
-3.8639398779714837,06/02/2016,Nike
1.364706648718168,04/11/2020,Nike
1.3550588856883803,11/03/2017,Vans
10.678404156292288,04/01/2020,adidas
-6.981291217515811,11/07/2016,Nike
2.182729662555891,10/01/2016,Nike
0.1906411557665983,03/01/2019,adidas
-2.105017074255088,11/21/2017,Nike
4.012979063295244,06/06/2019,Jordan
-3.8617777138232907,09/30/2017,Nike
1.768426830847748,03/30/2019,Jordan
-2.346874068529787,09/28/2017,Jordan
4.2272287507011805,02/08/2020,Nike
-4.5436373755126525,06/07/2019,adidas
0.7690471589667147,01/01/2019,Nike
4.385545834152133,02/01/2018,Jordan
1.4559821837761995,05/11/2017,adidas
2.489782071553772,03/10/2018,adidas
5.523365962951384,02/14/2004,adidas
9.068888308901553,01/01/2004,Jordan
-5.5884619485506,01/01/2006,Nike
5.75437183138208,04/22/2015,Nike
-1.1010415925488444,04/13/2017,Jordan
2.303073511717718,10/03/2019,Jordan
2.094398678269931,06/19/2015,adidas
-2.5178272015667194,09/25/2018,Nike
-6.738683156924551,07/15/2003,Converse
3.8494269384302364,01/29/2019,Nike
5.778627546823687,07/07/2012,Nike
3.1491752004780014,02/16/2018,Jordan
1.6406563726249472,04/20/2018,Nike
1.0740593576958741,03/14/2020,Nike
0.3843788296916752,12/01/2017,adidas
-3.4801815319954894,06/14/2014,adidas
2.43667206992353,02/15/2015,Jordan
-2.7165624473745265,08/21/2018,Nike
3.2927504929486324,02/26/2016,New Balance
10.315062071940538,11/04/2017,Nike
-7.82193341874502,12/20/2019,Nike
0.28137206416125454,02/16/2018,Jordan
-6.315006403257025,05/10/2016,Jordan
10.839714310188324,01/26/2019,Nike
-5.328460296276816,03/30/2018,Nike
2.927336162634228,01/01/2020,Nike
-0.2702554510516749,11/06/2016,adidas
3.2359198205938613,02/27/2020,adidas
7.91162413815883,06/25/2020,adidas
0.06189113695176787,09/01/2017,Nike
2.157489174469828,08/01/2018,Nike
-9.00123991625875,03/01/2019,Jordan
-8.713305658481005,06/01/2014,Nike
-3.00569760916192,01/01/2020,Jordan
4.003628865841135,09/29/2018,Nike
10.908538883444868,12/31/2017,Nike
0.20059953285516877,10/05/2019,Nike
5.315359281250348,11/17/2018,Vans
8.776775589914863,09/05/2019,Jordan
-1.453444142003126,10/26/2019,Jordan
-3.283287432371584,10/26/2017,Nike
-4.614753747655979,01/01/2016,Nike
-2.670427028690633,11/25/2015,Nike
0.5403728306498891,01/01/2018,Jordan
-4.557329722684635,01/01/2017,Nike
5.657647805259944,04/19/2019,adidas
-9.720634678373365,02/02/2018,Jordan
1.8079842363227916,04/13/2018,Nike
-6.648345649875316,08/01/2019,Nike
-0.23486760014050515,12/08/2018,Jordan
1.1418248810497853,08/21/2018,adidas
0.9651818562785537,07/27/2020,New Balance
-8.775027659010139,08/06/2018,Nike
-9.18593862519159,11/11/2015,Nike
5.8400923561881,03/07/2019,Jordan
3.240240689842808,08/22/2019,adidas
-4.0864851880995605,05/01/2020,adidas
-7.510740753941314,10/01/2013,Nike
-6.89048390949699,04/01/2020,Jordan
-7.380967586315096,06/20/2014,Jordan
5.54531270119485,01/01/2017,Jordan
-7.754721408028628,12/20/2018,Jordan
-4.187493658469769,12/01/2016,Jordan
0.29238629139306777,01/01/2019,Jordan
1.293107567839917,05/18/2017,New Balance
5.361618831112031,07/05/2018,adidas
8.807277687557226,04/01/2018,adidas
-0.2703445798656293,01/01/2017,Nike
-9.29813994833374,10/01/2018,Nike
-0.6365477793197121,05/22/2020,Jordan
-3.7636447603029595,04/20/2020,Nike
4.635421473951254,05/09/2019,adidas
0.7412708737696576,03/30/2019,Nike
-8.628588338320858,01/01/2015,adidas
0.24841854669531152,04/22/2019,Nike
-7.332206436371648,10/05/2019,Jordan
1.19241727806426,04/13/2016,Nike
10.631445953240723,03/01/2018,Jordan
4.469873676464772,04/24/2020,Nike
-0.45830443615311955,11/25/2016,Nike
3.4599928789907772,01/25/2020,adidas
6.306321650510112,01/13/2020,adidas
5.147421058385851,05/10/2018,Nike
0.21217344375283242,04/16/2016,Nike
0.9348086890079416,09/03/2019,Jordan
2.4930499483735318,08/24/2019,Jordan
0.7809642226788418,11/18/2019,adidas
-5.803366603442688,01/01/2016,Converse
-7.266936787768115,04/09/2018,adidas
-3.9875284581541846,12/13/2019,Nike
-2.532541856838848,01/01/2019,Nike
2.171753148229382,02/29/2020,Converse
-6.5579686917792,01/01/2005,Nike
-1.536929582612175,01/01/2019,Nike
-3.0431945157313676,02/28/2020,Vans
-6.346919563660575,01/01/2007,adidas
0.38233425606501054,12/14/2018,Nike
-1.7310488530431944,08/19/2016,Jordan
-1.733244129688151,01/01/2019,Nike
0.25439719285485374,04/18/2015,Vans
12.07380455413957,04/15/2020,Nike
-7.445070357335945,11/11/2017,Nike
-2.9584058697108513,04/20/2017,Nike
-2.2280443688589706,09/06/2008,adidas
3.3503160214980956,02/01/2020,Jordan
12.19637713911204,12/20/2017,Reebok
5.270670990756794,03/17/2020,Nike
-3.175789293598232,08/10/2019,Nike
1.7156668086903746,02/17/2001,Nike
-6.5831791397996895,01/16/2020,Jordan
2.1001111384597553,11/01/2017,Nike
1.6310804723678265,02/28/2019,Jordan
-0.48872508364098527,08/18/2017,adidas
-3.622563138326344,04/30/2017,Nike
1.0723214166004704,02/25/2019,adidas
0.00868267291668503,03/01/2018,Nike
0.925479998932606,10/21/2017,New Balance
-4.875732452522186,11/02/2018,New Balance
0.2591618547392326,07/25/2019,Nike
3.2312695181187014,06/09/2020,Nike
2.547318369440286,05/20/2019,adidas
-5.877464038165227,07/01/2017,adidas
0.1580370519430572,08/02/2018,Jordan
-1.2867729127230083,05/23/2015,Nike
-1.4042343041528618,01/01/2017,adidas
-4.737058838002982,04/08/2017,Nike
-0.43737282881235096,11/10/2018,Jordan
-5.543210012509298,01/19/2019,Reebok
-2.82793198444034,01/01/2018,adidas
1.9377334388799075,10/19/2019,Nike
0.8591217068882797,08/01/2019,Jordan
0.5665063687969578,12/08/2012,New Balance
-7.755668045085627,04/14/2018,Jordan
0.724661776731748,06/08/2018,Jordan
10.48148550627485,11/02/2018,Nike
-4.845439574039762,02/09/2019,Nike
5.575827762324171,07/20/2018,Nike
4.490390968984749,03/01/2019,adidas
0.9974657145086941,01/01/2011,Converse
-3.73395751470988,07/16/2009,New Balance
-2.1437305611719557,01/01/2018,Nike
-3.134067413019306,06/11/2015,Vans
1.7271972691423458,01/01/2017,Nike
-3.0293950774874543,06/29/2019,Nike
0.5172736293679995,04/12/2019,Nike
0.6819549467657874,08/23/2018,adidas
10.494463012594167,01/03/2020,Jordan
0.7291547683942065,06/07/2019,Nike
9.08388461507501,11/29/2013,adidas
-0.9894196175182395,09/09/2016,Nike
0.01418250166380811,12/06/2019,adidas
-2.858162590892515,06/10/2019,New Balance
-2.399662236748628,01/01/2017,Converse
-4.975478062397862,11/29/2018,Nike
1.360503589860963,01/01/2017,Nike
2.3721057932261145,03/31/2014,adidas
0.04695597564196747,08/24/2018,Jordan
0.01968322947342914,06/21/2019,Nike
-1.7056823084844648,10/10/2019,adidas
12.550811027912104,10/01/2018,Vans
-0.1680685094302792,01/24/2018,Nike
3.9529147822782464,09/26/2019,Nike
-5.842021449655169,09/27/2003,Nike
1.3422170332729715,11/23/2019,Jordan
0.5172286870515066,01/16/2020,adidas
3.994385464068668,12/07/2018,Nike
4.566563170024667,04/22/2017,adidas
0.6113558384600579,03/24/2018,Reebok
0.32165902703618343,12/15/2016,Nike
-3.7482584435756707,11/11/2016,Jordan
-1.4656314318592112,06/08/2018,Nike
0.6315539961055654,05/04/2019,Vans
-7.786863004209563,06/07/2017,Jordan
-7.164509587582856,04/01/2020,Jordan
0.07476108356210312,01/07/2016,Jordan
-5.562218483616742,01/25/2018,Nike
0.7033978762328046,01/01/2017,Jordan
-0.06432525312885229,11/18/2006,adidas
-1.849971212407117,03/17/2020,Jordan
-4.405650353544309,08/18/2016,Vans
4.800885425764693,06/20/2017,adidas
-2.7544515951011532,02/18/2020,Nike
-4.307611119328345,08/01/2016,Nike
0.5301199304063536,01/30/2020,Nike
0.6357449534018393,01/01/2018,Jordan
-4.95118679529355,05/01/2019,New Balance
-7.423776583762633,05/08/2020,Nike
-4.170315834865577,01/23/2020,Nike
-1.015033936596502,02/22/2020,Converse
2.174942702868615,11/03/2018,Vans
1.940781115447084,12/12/2015,Jordan
9.129449282570823,03/17/2017,Jordan
-3.0878233281138496,01/01/2013,Nike
-0.7715681687032115,10/01/2017,Nike
-3.08246084265548,10/28/2019,Nike
-7.507009054722813,07/01/2019,Converse
3.3796989558546002,03/14/2012,Jordan
-2.5165459392973895,08/03/2019,Jordan
9.009109081129118,06/21/2017,Jordan
-1.8431352632764828,09/29/2018,Nike
1.978216462188469,02/06/2020,Jordan
4.082270296902426,04/04/2018,adidas
-1.463048457872486,01/01/2019,Nike
1.3379299182741864,01/01/2017,Nike
-1.0434655445220122,01/01/2017,Nike
12.539372969274009,12/23/2006,Nike
0.9951547913078325,07/20/2014,Nike
-0.20912544501267918,02/01/2020,Nike
-0.14504406618656554,06/06/2019,Reebok
3.2379559729169864,08/19/2017,adidas
3.2670572566103764,07/14/2007,Nike
0.3707658219714142,09/01/2018,Vans
-4.402114502880042,10/13/2018,Nike
-0.14220074788535553,03/28/2016,adidas
2.0937213662131557,02/15/2018,Jordan
-1.7929610604005815,01/20/2017,adidas
-3.0236798289321314,05/01/2014,adidas
-2.3005890251234926,12/12/2019,Nike
2.1735881624333158,03/18/2017,New Balance
2.2688611685164113,05/21/2016,Jordan
-1.5285275989420806,11/17/2016,Jordan
-9.715489891629254,03/16/2018,Jordan
-1.3704108915731201,01/01/2017,Nike
-5.635732779667033,01/01/2006,adidas
-2.72525897212882,08/07/2020,Nike
-9.464294370135303,07/20/2019,adidas
-1.0288971566679408,06/21/2017,Jordan
1.3768706663863115,09/05/2015,Nike
-0.5752842361434087,08/30/2019,Jordan
-6.570726848610031,11/14/2009,Nike
5.9414040378805115,10/26/2018,Jordan
-4.066398826975763,02/03/2012,adidas
-1.4348826812359066,12/07/2013,Nike
-0.3532865920243176,06/01/2018,Nike
1.9624619255210034,12/06/2017,adidas
-2.9448110331097372,07/28/2017,Nike
4.400967941106095,04/16/2011,Nike
3.3477862248704975,05/01/2019,Nike
-2.9888190438778564,02/15/2013,Nike
1.116268707656943,05/26/2011,Nike
1.2582148400826727,08/02/2018,Nike
-5.99073507851327,05/01/2018,Nike
-1.2909792363503907,08/11/2017,Jordan
1.8260110929107198,05/01/2020,Nike
2.418338988041715,12/12/2019,Nike
-8.63192828190196,03/09/2019,adidas
-0.15147893641840263,08/29/2015,Jordan
-2.9990415636276024,06/12/2018,Jordan
5.358663055812414,06/01/2020,Nike
4.661818927954742,10/05/2013,adidas
-1.116633535767163,10/29/2019,Jordan
-6.526138853058023,09/20/2014,adidas
0.230507058939886,11/07/2015,Jordan
1.0218294650165167,01/01/2017,Jordan
-4.166331141976842,08/06/2015,Nike
-2.710302169514709,04/19/2014,Nike
-1.3387842841045128,07/10/2014,adidas
-2.3859827869725825,11/03/2019,New Balance
1.8336992596621158,02/10/2018,Vans
0.7542709757270356,03/08/2016,Converse
-7.783376967337437,07/09/2016,Nike
4.532613612624997,01/01/2017,Jordan
-0.130371139663839,03/25/2020,New Balance
9.124972640819836,06/01/2015,adidas
-2.7061091249864226,01/20/2007,Nike
1.6639474123399054,01/07/2017,New Balance
0.068376220883932,11/28/2019,adidas
-7.429633476136648,01/01/2016,adidas
-8.177705540204261,12/27/2018,Jordan
-4.14700614430026,10/24/2015,Jordan
-5.444198146609953,12/05/2019,Jordan
4.501960289060716,07/24/2020,adidas
0.7253493499119164,02/06/2013,adidas
0.5211014880634867,01/01/2020,New Balance
-2.1926751434014475,07/01/2004,New Balance
-0.1324455362129901,06/09/2016,Nike
0.6643687226718762,04/23/2019,Converse
-1.0796004097018304,10/04/2018,Nike
-2.0763177034236646,06/05/2018,Vans
-3.6278589224175652,10/07/2019,Vans
0.042500869184445365,07/01/2019,Nike
0.8446267277926982,06/01/2020,Nike
1.1218722804821082,03/08/2019,New Balance
0.7917387018736779,05/28/2019,adidas
-3.2720858093057643,10/06/2016,Nike
0.9507246504852722,03/15/2018,adidas
-1.017293595333869,03/09/2018,New Balance
3.2538953916294684,09/26/2018,Nike
-1.6368843702933717,03/01/2019,Nike
1.364759655523289,01/12/2018,Nike
-1.757992237218621,10/27/2016,Nike
8.60857938439659,01/01/2009,Nike
8.39787564365584,04/08/2019,Nike
1.5061776506058293,11/04/2017,Nike
3.9234719276843486,09/06/2018,adidas
0.2104697000320011,10/20/2018,Nike
-1.7843404523730697,09/20/2019,Jordan
1.104062542066412,01/01/2019,Reebok
7.893323165559122,06/25/2020,Vans
0.899823114845712,03/29/2014,Nike
-0.22387720670450773,01/01/2018,Nike
0.5698721306230319,12/08/2012,Nike
-2.949734966445349,07/01/2019,Nike
-3.530575906238031,12/26/2013,Nike
-6.130571330545079,05/24/2008,Nike
-7.783106938541272,08/04/2015,Jordan
-2.230845473892155,01/01/2016,Jordan
-8.294855966810278,03/25/2019,Jordan
-6.205662905356893,10/01/2013,Jordan
-1.197045206938744,04/01/2018,Jordan
-0.02211497052425118,01/01/2009,New Balance
-3.8277463027895715,06/26/2020,Nike
4.497405207328611,05/26/2017,adidas
-1.6476026373197377,01/01/2019,Nike
-3.479125623668643,07/12/2014,Vans
1.854634394606632,12/08/2017,Nike
9.094638821224446,01/01/2002,Nike
-2.362761063717093,01/01/2018,Nike
0.5804095461032608,08/22/2019,Vans
-5.00465860788088,08/08/2018,adidas
-5.978786342982684,06/01/2006,Nike
0.9185620949731753,08/20/2016,Nike
4.365504070771897,09/28/2019,Jordan
-3.1584502814181494,09/30/2017,adidas
1.6383407831798291,02/08/2019,Nike
1.6402132786076788,12/02/2017,adidas
-3.6583090680522754,01/01/2018,Reebok
-1.8092631141377549,09/01/2019,adidas
-2.09716266051118,06/08/2018,Vans
-3.8649198169206485,06/10/2019,Vans
11.99122552230923,12/01/2018,Nike
3.5364163622671287,11/05/2017,Nike
-8.772605843077041,04/12/2019,adidas
-2.42630787854993,07/18/2019,Jordan
-2.5763399669401856,07/27/2012,Converse
-3.050229238941232,04/06/2018,Nike
-4.550075827170682,08/01/2019,Jordan
-3.656376657057125,12/06/2016,Nike
-4.376244321853589,05/28/2020,Nike
1.223369999233447,06/11/2019,adidas
0.28177093283493704,01/12/2019,adidas
-3.7662621426314473,04/09/2016,Converse
0.254175248220672,01/23/2020,Nike
2.1737275391191857,10/06/2018,Jordan
1.7365964234517055,04/26/2008,adidas
0.39144777265072384,06/03/2017,Jordan
-2.176637769572042,03/17/2017,adidas
1.2591951863310469,02/07/2019,Nike
1.3295252197264698,10/04/2018,Converse
0.6488033871373552,12/07/2018,Nike
-7.432697481313159,06/13/2020,Reebok
2.3686982840731785,01/01/2017,Nike
1.498838770269759,01/23/2020,Nike
0.9707750730383856,01/01/2018,Nike
-4.367691600468675,10/12/2018,Nike
-2.5971131694450227,10/25/2017,Nike
-2.6695870236380057,04/24/2014,adidas
-4.68422054615156,04/01/2019,New Balance
-2.207479563424504,07/26/2012,Nike
-3.429316065603658,11/01/2017,Nike
-3.0161810794675965,01/01/2003,Jordan
-2.990738882059581,11/22/2014,Nike
2.4396997178167594,02/14/2015,Nike
0.7970407098463189,03/26/2019,Jordan
-1.2514886721467053,01/30/2015,Nike
-2.9261560552294017,07/03/2014,Nike
-3.0467194459623284,02/06/2016,adidas
1.2071066550078948,04/12/2019,Nike
-2.850383501285822,02/21/2020,New Balance
-4.835346073184688,10/01/2019,New Balance
3.726032628829567,08/01/2017,Nike
0.9954296835498896,10/07/2017,Nike
-0.14711543333303945,11/17/2018,adidas
0.17817020263508218,04/06/2018,Nike
1.9976765179312053,12/26/2019,Jordan
-7.861172857937687,06/04/2016,Nike
-3.6107501684391554,12/01/2018,Jordan
1.523688689773074,04/08/2019,Jordan
1.5074953047554334,09/13/2019,Vans
1.6902600365710383,01/09/2020,Nike
-3.8963587426915938,06/01/2015,Jordan
-0.362776627889457,11/01/2017,Nike
-0.5199464302625862,10/26/2019,Nike
-6.964273514586921,04/30/2020,Reebok
5.160144782957058,09/25/2018,Jordan
-1.728365272882218,09/14/2017,Converse
-2.1127502016552433,06/07/2019,adidas
-0.41209244011017904,11/18/2011,Vans
-4.522219083611706,01/01/2020,Nike
-1.4862891760362074,06/08/2017,Nike
1.3606300307986712,05/20/2020,Nike
-3.98969352436092,03/08/2019,adidas
-0.8625495027377297,03/31/2017,Nike
-3.5311418702679265,12/20/2013,adidas
0.672919632567368,11/03/2018,Nike
-2.503795684746052,02/01/2019,adidas
3.289531096467566,04/06/2020,Converse
-0.9335304540216091,07/26/2014,Nike
-3.8584569315394996,05/07/2015,Converse
-7.413100211545242,08/01/2018,Nike
6.310978239465448,01/01/2018,Nike
-3.5764112225305538,05/24/2019,Vans
4.22668270616052,05/15/2020,Nike
6.086546624896218,04/18/2019,adidas
1.6366625448000394,01/01/2017,Nike
0.24720572665470547,05/26/2016,adidas
-3.815436118310172,09/08/2018,Nike
-8.796981616949186,05/24/2019,Jordan
-1.2481999897844307,08/19/2017,Nike
5.261112739304952,08/21/2017,Nike
1.0622992319141016,09/22/2017,Nike
-4.98541641240539,06/28/2013,adidas
-2.9389928981552362,08/10/2019,Nike
-1.0634551951283149,01/23/2019,Nike
-9.171641898161528,11/11/2016,Converse
-3.798594488996388,10/28/2017,Jordan
3.755059910964016,08/13/2011,Jordan
-1.605856093405764,02/15/2017,Jordan
8.725893456716049,02/22/2019,Nike
0.05139946792234144,08/01/2017,Nike
11.085405691787281,01/01/2017,Nike
-1.1310539517972555,01/01/2017,Nike
0.9428202372100094,07/06/2020,Nike
0.9922763241117145,10/18/2018,adidas
-0.8811646266313926,07/08/2017,Vans
3.0249318901135123,01/01/2017,Vans
6.240946605133656,06/01/2020,Nike
-8.705989890532882,04/01/2019,adidas
-3.692869514585922,06/01/2017,Nike
-3.1695141097997297,06/21/2019,Nike
-0.42414965937051297,01/01/2018,adidas
-0.7812193535622368,02/22/2019,Jordan
-2.505448261446932,08/26/2019,Nike
2.8984118764648974,08/21/2017,Converse
-3.662202046862793,02/08/2020,adidas
5.508372393085956,01/31/2020,Jordan
5.614868744492149,04/22/2019,Jordan
1.6307035376429362,01/01/2009,Jordan
2.547343703781916,01/01/2020,Nike
5.06626814644273,02/05/2016,adidas
1.393965446294266,06/01/2019,Nike
5.890442568861597,04/22/2006,New Balance
12.272756726838292,01/01/2017,Jordan
3.8459952154693724,01/01/2011,Nike
-4.028210110602254,01/11/2018,Nike
-3.120247283395663,01/07/2017,Nike
2.980336077922818,04/01/2019,Nike
3.4963246952700415,05/19/2012,Nike
-7.2726698365506195,10/27/2018,Nike
-1.239869406986079,08/10/2016,Nike
-6.670630142806174,10/04/2018,Nike
-2.690410851971423,08/03/2017,Nike
-8.990331468757947,06/15/2018,Converse
2.214325274050161,11/30/2019,Nike
-4.751914532279067,04/22/2016,adidas
9.305256288379006,04/08/2013,Nike
-4.256053191154339,12/01/2018,Nike
-4.9840580916539015,12/29/2017,Nike
-4.60664004532712,06/20/2015,Nike
2.5604451084334547,08/27/2015,Nike
-2.524985500122748,12/10/2011,Nike
1.1285268073195096,09/16/2017,Nike
-3.6911627479869975,04/19/2011,adidas
1.7090229973511584,06/28/2018,Jordan
0.15476125238984148,11/11/2017,adidas
0.5616497524788859,08/19/2006,Nike
0.9452774424688427,05/21/2010,Jordan
6.281715349353153,04/01/2020,adidas
2.18495356303588,06/01/1995,Nike
8.545810949274316,06/01/2017,Jordan
-4.96385038966829,08/30/2018,Jordan
0.42891091472602333,12/19/2015,Nike
8.392272692151737,05/04/2013,adidas
-4.0470637786940005,01/01/2017,Nike
1.5058742418546582,08/03/2019,Nike
-6.060840076070861,06/27/2008,Jordan
2.433948235406533,11/18/2016,Nike
-2.4126916972273356,10/21/2016,Nike
-4.232704277443491,02/14/2020,Converse
-7.764579637308851,07/08/2017,Nike
-1.4887403470115381,08/23/2019,Jordan
2.4502053205858125,05/20/2019,adidas
7.832999190593113,12/25/2015,Nike
5.95343552675876,07/19/2014,Nike
-3.198722730005805,11/08/2014,Nike
-7.282579357456379,04/26/2018,adidas
3.5907052992926753,01/01/2011,Nike
-4.352158235044641,04/22/2016,Nike
3.283396009205357,05/10/2018,Nike
1.9053417221374318,07/01/2010,Nike
1.4421073648712526,06/07/2019,Jordan
-7.189529890998717,03/14/2018,Vans
-2.8487904617148394,05/10/2019,Nike
-3.0381518303796846,01/01/2014,Nike
1.1402927364228805,10/14/2017,New Balance
-0.5514639988689377,09/01/2018,Jordan
-7.142202700819061,08/07/2020,Nike
4.083439137515627,06/04/2020,Jordan
-4.531501918378468,12/01/2017,Converse
-4.95557035795773,09/28/2017,Jordan
-1.3017931915177015,12/14/2013,Nike
-9.173871280409974,06/10/2017,Nike
1.772771924741667,05/23/2019,Jordan
0.19141250392126644,12/22/2018,adidas
-3.252991252120824,03/29/2014,Jordan
-4.597475310995039,09/15/2016,adidas
-2.1331554504406083,10/13/2006,Nike
-2.9262789866228758,01/01/2018,Nike
6.105244383171092,02/02/2019,Nike
2.703680608170478,04/13/2017,adidas
4.482647533130595,06/30/2018,adidas
-0.8961384549244984,01/01/2019,Jordan
0.3456980969453879,10/16/2018,Vans
-5.0886922932749314,05/23/2019,adidas
0.12442355080773797,09/13/2019,adidas
-2.6455538620640096,03/21/2019,New Balance
3.9477735039784427,02/01/2020,Nike
8.4413136474447,04/26/2020,New Balance
1.075273170022864,10/04/2014,Nike
-0.17687419732540752,10/01/2019,Nike
-1.0832803795772978,07/05/2018,Nike
8.857488205917807,03/01/2019,Nike
-2.5053016344426897,04/15/2019,Nike
1.8536964419169355,07/27/2020,Converse
-1.488024489100548,06/01/2018,Nike
-4.867031056727725,12/26/2018,Nike
6.1836053380398015,02/14/2018,Nike
2.6710689122353344,04/11/2019,adidas
7.592111647398046,04/03/2014,adidas
-8.41843756625527,04/19/2018,Nike
4.302170265720744,11/04/2019,Nike
8.939510482379157,09/01/2018,adidas
-1.7413327497993294,11/10/2016,Nike
6.1313451936627406,02/29/2020,Nike
1.8463861555855752,10/06/2017,Nike
-1.2113960718176826,02/22/2020,Converse
1.1113886807928643,06/01/2019,Jordan
5.782545541346604,06/20/2015,adidas
-3.350238308978003,10/15/2016,Jordan
0.24577809356249145,07/01/2019,Nike
12.47721107035034,06/20/2020,Nike
4.583549441222934,01/17/2019,Nike
1.888075567701521,05/25/2016,Nike
0.7716969695216707,02/13/2016,Nike
-5.009543174860991,12/20/2017,Jordan
-3.651342697429539,06/20/2019,Nike
-3.771107292886729,11/11/2019,adidas
3.5975989112978386,12/17/2019,Nike
-3.7568501679205064,07/31/2020,adidas
-2.143219849601512,05/11/2020,adidas
-5.975203794061405,09/01/2015,Vans
5.503457996912053,01/01/2018,Nike
10.769180264427737,06/15/2019,Reebok
-8.787706400693823,12/02/2019,Nike
12.06005012047828,08/04/2018,Nike
-4.3065239555065,06/05/2020,Nike
-0.5688288349929436,07/31/2020,adidas
-8.918258739989444,08/01/2019,Reebok
-4.043857649179869,08/09/2014,Nike
1.0777008920191842,10/27/2012,Jordan
-1.3451046007298593,06/20/2019,Nike
4.499706457464046,08/09/2003,Nike
12.439458942894106,08/12/2019,Jordan
2.543602336164257,08/02/2018,Nike
-2.4166641106153968,05/14/2016,Nike
3.7069284003943883,12/12/2016,Nike
5.702538912515897,01/01/2019,Nike
3.3506639800975675,06/14/2018,adidas
-0.622998654999282,06/01/2002,Nike
-2.037581071862937,01/01/2019,Nike
1.7561719642854912,12/17/2011,Nike
-2.529199053906761,02/01/2018,Jordan
4.457003139802137,04/01/2018,Vans
-5.236461566131062,11/02/2019,Nike
1.6500105612007747,07/24/2017,Nike
-2.6273139783922175,09/12/2018,adidas
0.1677763947278425,07/31/2020,Converse
11.109965128892993,08/05/2017,Reebok
3.8294537887178293,12/15/2018,Nike
0.22155014189533434,10/15/2016,adidas
3.4108447622884737,04/01/2020,Reebok
1.015717268205549,04/01/2019,Nike
1.663231335638249,04/06/2017,adidas
4.106543404358332,06/12/2020,adidas
-6.858972423923226,09/05/2019,adidas
12.280080899806828,03/28/2020,Nike
-8.63446478181709,01/13/2018,Nike
-8.645558900370878,02/10/2018,Jordan
-3.2991303803520964,06/01/2013,Nike
-3.0028624444914485,09/23/2016,Jordan
2.3205037307668537,06/08/2019,Vans
1.729607313530195,01/26/2017,Nike
-3.4293302401392975,04/23/2020,adidas
-3.768897639540872,01/01/2008,adidas
1.5623246522065968,02/01/2017,Nike
2.388990891635961,06/09/2018,adidas
0.5932125102036759,03/15/2013,Nike
-2.0636912663499207,04/11/2020,New Balance
-3.3572664357125217,07/18/2016,Vans
0.2645845811495657,06/01/2019,Nike
2.694128957977319,03/16/2020,Jordan
5.8855803756818945,05/15/2020,Nike
0.42264356899370037,11/07/2019,adidas
-7.792371555762307,10/01/2001,Nike
4.657033094617525,04/10/2020,Jordan
-1.9199844005711397,06/25/2018,adidas
2.9060853488832645,09/21/2018,Nike
-7.745763272895125,07/01/2019,adidas
3.588782010864173,07/13/2019,Nike
-4.779367547260775,11/18/2017,Nike
6.652477963512324,07/10/2019,Nike
-1.502617614888411,01/01/2018,Jordan
-2.8373198651031433,08/24/2018,Nike
-5.295414585652423,03/11/2016,Nike
-4.426699914453687,10/01/2017,Nike
6.6392324404281196,01/10/2015,adidas
12.078187375933526,01/01/2015,Jordan
-8.871693821717068,10/06/2001,Nike
-1.190379870728231,04/01/2018,Jordan
-5.448233419268864,07/27/2016,Nike
-0.743707497575588,01/04/2018,adidas
-3.792978486335335,05/30/2015,Nike
2.5218308540384746,07/01/2017,Nike
4.100587775842581,10/16/2009,Jordan
-3.651193122174161,02/24/2016,Nike
-5.555653947962427,02/08/2016,Jordan
-0.923978305769644,11/27/2015,adidas
-0.8050281699913326,03/28/2015,Nike
0.9614760899385515,07/24/2020,Jordan
0.17148610756924254,12/12/2008,adidas
4.681198187134453,06/03/2006,Nike
-2.452399825183356,09/21/2018,Jordan
7.779377249859137,11/23/2016,Converse
1.1221187027152795,05/28/2016,Nike
1.4501724142205588,06/09/2018,Jordan
6.180453218285326,09/06/2008,adidas
8.956098412591485,01/01/2009,Jordan
-7.2407196706701615,08/15/2020,Nike
3.811297830818599,08/30/2019,Nike
0.2166263780440044,09/01/2018,adidas
-6.932565640759369,09/01/2006,Jordan
-1.3925861227961107,03/21/2015,Nike
0.752908295891231,01/01/2019,Reebok
-2.8635678097778436,01/01/2002,New Balance
-2.9016957962422945,10/12/2017,Nike
-4.904067545485421,10/01/2018,adidas
3.849287698460925,04/19/2019,Nike
0.1065610801896526,06/04/2020,adidas
11.166136178479558,05/24/2018,Nike
3.4282908877259084,01/01/2017,Nike
-3.094112411566373,02/10/2018,Nike
4.0204055718693334,07/29/2008,Nike
-8.935047383595773,05/01/2019,Nike
10.447833144018327,12/01/2018,Nike
-1.1069808483800585,09/20/2019,Nike
-1.7072461437639255,11/02/2019,Vans
-4.180520806188195,03/05/2019,Reebok
-6.453862124709101,05/01/2008,Nike
2.619737823598061,12/01/2011,Nike
1.988508558844819,01/01/2013,Nike
-4.312999480025041,01/01/2020,Nike
-3.488844260516843,04/01/2019,Vans
-4.141965388470011,12/01/2014,adidas
2.2801539064293856,03/17/2019,Nike
-2.7812075164292223,12/08/2018,Reebok
2.212850819962944,12/07/2018,Converse
0.22368551118275426,01/01/2019,adidas
1.1200196870576407,09/10/2019,Nike
0.9332575480912192,12/08/2012,Nike
6.427166084184704,03/27/2010,Jordan
-7.226356945764418,10/01/2012,Jordan
