pca,x,y,modelId
-4.086913906612341,-0.18488982,7.122271,bea4e4f7-9cde-4381-a2d4-990eaf8eee03
0.3599048694247906,3.6194701,4.0527606,2c93c8ad-4367-4257-8147-838867bec830
1.1297108755007985,8.283659,5.5241957,4ea96bb5-41a9-4b04-b6dc-925339b51134
4.404899061365487,7.708537,1.5748583,a73a9605-fc54-4629-a5ca-c3df13ce6d25
-6.5908540093813395,2.1972258,11.112827,115e92e4-ba1a-483a-884a-40550e76a914
-1.3597652254181303,4.301121,6.316239,3714ae75-9cfa-48fc-98a5-932ff9264c15
-6.329955895955374,2.034775,10.739908,fedaf1c2-39fb-4541-8d5b-450edb7a3bec
-0.5568503426427159,7.5442,7.040099,2eb8189a-fc11-4101-b0d5-71fd9e3874ef
0.42521010863262504,1.8114611,3.0757384,5cdcb3fc-bd41-4001-973e-df4375d267d1
4.078917956953602,7.0170074,1.5935502,77d7fbe0-93e2-4cad-af16-9edf4c7a2bad
-4.4907108951555035,-0.18829475,7.5720277,d5c69f50-133f-477d-90b4-2dfe692f2485
3.8622003712256903,4.3676906,0.51118356,6115f5bb-c05c-4b58-98b8-b632d4543d15
-3.575108878752639,5.485158,9.385092,1e5362b2-c709-4ccd-952f-cfab1b0fc6bc
-7.434039836766718,-0.6439597,10.634939,e9471e91-16e4-4e6f-bff5-e5e5c03d4fff
9.143532004610618,6.212723,-4.4710097,a26dec02-319c-4226-b6c6-01e08afa7bb8
-7.178558438597766,2.2706072,11.806592,cc3fe1c3-52c6-492c-9030-395db8588f9d
3.750780442552305,1.8696706,-0.6132608,44e9f7c0-ccee-4111-8fd1-2f4a324a6300
3.9683445819043803,1.707034,-0.9378238,8be78739-dd7e-42ae-b700-205af6ddd08b
0.39150914439391965,-0.7371565,1.8391026,ce7b7f8a-791a-4542-9946-c6ac9f307f4e
5.231120804387557,6.0336747,-0.18632154,13ea908e-79ca-42b8-b0ba-a244f757dafe
-0.5781324191198324,8.150353,7.366971,93473f2a-b829-4faf-a917-d234a7626215
4.285111247610345,7.8084474,1.7587407,10b14179-f22e-42aa-bb56-e4663cd1e8a3
0.5628431478452008,7.861935,5.9471107,d7077acd-85b6-483d-ac19-94823cbb9ba0
3.6831952887246833,6.016384,1.535668,79f8164f-84be-409e-90e9-cadbf97a50cd
3.9123515322534375,7.367046,1.9547974,95ccc31d-ee7c-4036-9f5a-97f3ba232ccf
4.308869514348433,7.9929767,1.8244432,e9009c68-8aec-4754-97fd-f2672e41690e
3.180625380301727,5.121926,1.6503277,d95a075b-c7b8-48ad-bfc6-40959da8ef9c
-0.0032662353683643106,7.464418,6.3812814,cd7accd3-7b36-445a-a806-98c045331be4
-7.86789561220337,-1.4701918,10.706887,34708656-e7f9-4384-92a6-03d05b4011c3
5.704015338175736,7.0421286,-0.21080492,56cd4140-dee1-414b-aa6e-a7b65b98b255
10.794205738865493,14.799034,-2.0233455,205c2a79-848b-4450-a41b-a7c262853e5a
-1.3278089049333939,4.207717,6.2338085,10cbb94a-acab-4ca1-ac49-2ba31d296157
3.1486233296623616,16.079626,7.1649823,777d2373-9131-400f-b749-b3a62b4e2d2c
0.6562646874828038,8.667935,6.245664,10884ad7-ecde-4320-8905-ac8d1b1c9843
-0.2866824376043314,6.2077985,6.069838,e84bd0eb-647c-48ba-82ae-132fe71f78fd
2.2569761520077742,4.9564414,2.6002572,9d104c6e-13ef-44ec-be3d-ee4df1744b03
1.8125418493352616,9.040324,5.139101,4ffea11a-d7e5-47d0-9657-1bf11764cc54
-3.7112209613804144,1.7764777,7.6829214,dcf4b753-ef6e-4c11-aff1-81c6684320d5
-8.838001110570897,5.4615545,15.257388,99f44a16-4d9b-4523-923b-325fd8a36497
-4.048306252981875,5.9488444,10.1459875,c4e34e71-a775-49bd-9dfa-871c4e6b783c
5.8221801894588,6.438041,-0.64496255,31c78796-7dfa-4d15-8392-0825d4e189e6
0.32925856293628003,0.65508044,2.6048226,002f1c70-7afe-4d30-b335-5a5ffca8bb42
-2.8770210974325705,-0.9605506,5.3817363,f6b1fff9-03f2-410a-81f9-b96d52afabaf
1.775056093431584,9.089169,5.205434,9333f35d-bc0b-4ff7-bf1e-6da48ebb35db
0.10530662805280676,8.492532,6.7739525,077f3a26-5464-45ca-8c6e-ecf16ed579e7
-1.0950223687695475,4.729284,6.2343297,1c902417-8810-4bab-8b91-4150a89763a1
-1.8479253543488168,5.8812947,7.6521096,5bfd73eb-9a8b-47c5-ab1a-1fc28c9fd8f5
-1.006449778883229,2.4482822,4.9947963,c4d33e01-8e60-4b46-9b79-159578f50651
1.3794372554337226,5.64606,3.9261873,970eea78-fd48-407f-91e8-d609b2502d90
-5.4922300183165955,2.9551785,10.263505,1a146215-db20-4402-84ef-f675774d39ca
2.026476621895467,5.0887003,2.9240935,5a2d08f9-3b8c-41ca-aa38-8efaa37a0b35
5.086511178435815,5.565742,-0.25861034,8c1f29bd-27d8-447d-b70a-46f5ce133d75
-7.249930611991764,2.8626893,12.182431,f1e95098-3215-4975-946c-46106ef2d7da
-2.9411780060483754,3.7291985,7.7983513,2f5628ed-6e7b-4d83-897c-489dac2a1786
-4.168824781953904,4.8674865,9.74005,a4d13eed-43bb-437b-a3c6-6753c75fa58c
2.323738660509993,3.791491,1.9431365,99002b42-9a51-4e3a-a22c-1ce4619e09d3
0.585560306872974,5.2643247,4.622901,f7dd9c9b-6250-4590-ae9e-e5965db83695
-4.7289884227852825,1.1409885,8.503075,463cb546-316a-4b21-b173-9ea9f15fc30f
-6.740864637361005,-0.23907827,10.0623865,5220824a-8043-45a7-a48b-bfdd4511febd
3.6357244368518247,4.043543,0.60231704,a26d9179-2961-413e-ade9-1e3f1a8734f5
1.715381351747507,4.803497,3.1293066,01aafc68-1bcf-405a-95b7-d21c498d0b5b
0.3556820811845074,0.85680175,2.6761413,5fb939ac-001b-4da7-b205-8bb423fe95a2
-1.3950850477852585,1.5392927,4.9748073,cff00e02-c2d6-4d81-b0a8-cf524a045ab5
5.736612977850065,6.6125603,-0.46203536,05641064-beb4-4c4d-aba9-7d58eeaebdf0
0.2574480384624321,0.4980556,2.6065965,d0aea1d8-7ac1-4b23-8f4c-4158180beca2
-3.105474076551901,4.682006,8.458446,6f11226d-7e78-4976-8cbd-3a65276f7246
2.1990533179927003,3.626603,2.0000947,23bb3d8d-7e82-4584-a5c7-70149857d8dd
-5.3371317105797145,7.779567,12.502305,04fca97a-d5d9-4087-b197-a9c51478c5b9
2.245834043641921,6.101812,3.1854024,a5204f9a-7fad-4faa-b7fc-66b8745cf0ce
-5.079953678023634,0.48187664,8.565909,38d0aac4-e503-4da3-9abc-3a8d32cfb4a0
5.1939261741021285,5.907903,-0.20762278,08ddd58d-59a6-4b8d-87ef-5b83aaedcd17
4.37997793347807,6.75418,1.1255403,e186ba3f-9c5d-4f7c-b66c-288f32b3d663
-6.883804853071719,-0.10049424,10.291491,69d1042b-986c-462e-88de-f072a740c49e
1.6773860408676873,6.3749104,3.957497,04f22048-b3dc-4905-8e21-aa5ee4f7a353
4.886871870934903,5.7978477,0.08064678,76869f78-2ee0-4d93-befe-30f2178a7706
6.462479962793059,7.3376393,-0.9110389,1d0db67b-2b37-4323-a1e5-4205fc8b3d4f
-8.735129891620439,1.7961926,13.309685,b53a7f5f-fcfc-4353-adfb-15daba80f6ea
-3.936461209714681,-0.062861614,7.015074,9502c21f-7fce-449f-9fa8-be5e69b67fc2
-7.111821757704211,2.725737,11.959544,a4630348-e319-412c-98b2-d79047b1bd3e
-4.971987062691635,4.73525,10.571895,f47cdb98-231c-4825-ad9b-d320e7a0d2f5
-2.7342290460623278,-1.0416726,5.1815286,49fbba45-d4aa-4dac-bbbd-519531a0f520
-6.492522507287516,2.2679596,11.038256,32c8529c-2b39-44e3-8b6d-7b99ec546380
-2.2685527235248335,8.54484,9.4541645,a76844a4-7fca-4298-9e60-fb6146e6720f
4.0352358307488085,5.169448,0.7186044,97431197-e2e3-478b-a3d2-62da388d8124
-0.39831178341879986,2.9154952,4.5484843,b80e936c-fb1e-4440-82ee-f3a9c9ec2e6f
3.8566733257582744,7.2650127,1.9660307,caaab7dd-c030-4635-8e1f-889156b58391
7.81277085981498,14.844816,1.3328942,e18845df-bd6c-4d3f-9077-35d560114631
-3.220490394073978,4.8906245,8.691348,8a0bde9f-1e90-4634-a0d9-3ae5a7386e7b
-3.404353103919385,3.8256595,8.364428,4eb7bb1d-8255-47dc-90e1-35885424449c
3.684582467975986,4.2609167,0.6563794,6ba74f69-dcf8-4ced-9078-81eb442750d7
-2.7857516770160196,0.9571742,6.2385607,4abbe8ff-bd31-4e47-99af-72ea9ca8eeb2
4.417066959554813,5.8318095,0.6228861,6bb910f8-cff2-4b56-bf75-1bb7be1af2cc
-3.4606063568804095,4.975685,9.0023365,3bf38fdc-4c30-4025-a148-82c7a09b0e55
5.496904201584495,5.152649,-0.92399156,ac3f767e-0908-44da-8db1-5f65e4be96e3
0.753283692138599,8.07821,5.8423295,d2ec8e88-4744-4b03-aba5-b22f37d026c1
3.0434877533191247,16.272856,7.379143,93197f94-54e3-4fd2-9727-c1c5f7e11a1f
3.260898303722781,6.009129,2.0041833,e92d7cc3-bfca-443d-bc19-7cf02b4e630b
0.7325475158390327,9.917975,6.7854,2036dbe7-908d-4408-a393-71bb5e7b15a3
0.8248943198360423,7.943052,5.694687,57d07f82-28e7-48b9-af41-9d2c1b8e4e67
-3.7697777153937966,4.6907325,9.205524,e3c481ca-8697-40af-af49-a9c9a8a63dcd
-1.1432216507572301,1.2988366,4.5729866,0252f2eb-443f-4094-b302-b1d92505bc17
-3.9705949840452015,4.47829,9.323823,38b0bcea-3958-4c30-afbb-89d3a2279ab5
2.302378872455507,4.360984,2.2517653,6037e945-673a-4423-ae99-aa86a4456e48
1.6486320388036186,3.685742,2.6450546,ec061dad-fa8a-4618-a473-07882e96adae
-2.6391822990254634,4.3710575,7.7816405,65952944-400c-419e-8c84-bf78c78576a4
-1.4092689229041642,0.3345941,4.3883133,182c0905-6b16-4cd4-bdfa-d372f0b74b2a
-7.186574736033005,1.0519078,11.206202,69185683-1c41-4f0b-9257-343d9d44c92f
5.220958518149358,6.3548064,-0.01439316,cf31defa-51d7-4224-9b11-d985a44acc40
2.7794930290078628,5.2893906,2.1825404,c9a40678-bb2d-403c-a32c-88e7dc0497a8
-2.1482358000413706,7.9721107,9.03328,77959663-bdb6-478d-98ec-5a36322ff88a
0.7316126237161432,5.7883515,4.721624,af054f1b-22f6-4dc6-bb6e-3feaad294b15
1.5029469345323978,4.3609576,3.145545,5887af43-eda0-45b8-bf38-f26b7acf114e
1.227904805719041,6.3704543,4.4578047,98a2da56-94a2-478b-95de-9803d93ea715
2.335772146384685,4.730598,2.3992383,11d709fd-821d-437f-82fb-b61cd02deb9b
2.4674521060813706,7.865596,3.8195217,38e9d09e-1e28-4832-9355-0a6b30719c5f
3.68292623901599,1.6845173,-0.6299745,3a66b7c3-871e-41ef-83ec-41bf236e3a0e
-7.312699949306582,-1.2342885,10.204111,66df091f-9d64-4a24-8ab9-11b112a67e76
0.07074329237078986,1.8493823,3.4910054,2227080a-ac64-4c4f-8bc0-32b78c3b0d85
-1.6495549945177193,3.339934,6.1596384,d22b0725-1f3b-4d7e-9a69-4a7a36d28050
1.8022151417086716,8.422223,4.8415947,601703e5-c8e4-4a3f-b52d-b369e9cc4d3e
5.910597507516259,9.069126,0.57173234,164f54af-1010-4ae5-b437-2a9ffe1c7b35
0.6998721852011268,7.888938,5.807409,f668a2fa-c898-4f57-b2eb-f465f4a640d6
2.2596584533087953,4.5460863,2.3920798,810feeb2-830d-40bb-af6e-0b092856b617
-7.08126057744295,-1.0942065,10.015395,4915c9d3-1310-4788-935e-f1e43bb1005b
-2.61677609616161,1.5081143,6.3251114,fcbefdcf-00af-4118-bdc1-2abc4b0b0538
-7.287605293196599,-1.036658,10.27487,851c911d-7d24-44dd-b8f5-f49a01682986
2.3439667142801346,2.7136073,1.3815765,9fa04b4b-fe70-48f6-8d99-b3b2eb7981e2
1.2856175283239744,5.8461146,4.1311088,eed9d685-93bf-447d-9ef4-b9a0c55e5a8b
-1.3715621754619471,6.7360344,7.5468907,3b2d3a26-bad5-4188-abc2-62809e44f35a
0.23161323098738132,7.4287815,6.1008596,1aeb237a-2ac9-43d7-971a-27fe2e0d3909
0.9411739188929308,1.7493424,2.4678133,8485776b-3742-4425-9479-4d0e55644761
3.235481355131745,16.172709,7.1144137,67ac4f24-ea0e-4007-ac6d-ef9c024f2832
7.720428034633357,15.144095,1.5857769,94df69a7-6b94-4082-a1a7-9445baa904b3
0.03709929639128542,8.498974,6.8534317,2ac07ba5-7993-4f46-bc8a-956d69c50c72
1.1218537853935142,2.6488497,2.7155626,ff317e48-5a73-4f40-b82b-081f67c0bbe7
-5.567626457918928,1.9068596,9.823639,b8fec16c-dede-465a-8812-f376d13f6f2a
0.21068800576606242,4.0855684,4.4526405,e5789793-8e57-4381-a335-d34e4925da5f
-0.6830934561615994,8.448454,7.6333723,69b0c7a5-2d0e-4414-b93a-8dfe93e90de2
-4.195708554205072,4.324205,9.498465,4466df7c-bb14-4600-bd75-72500868cfbf
1.6998073453450573,5.0930243,3.2914832,7dcb2349-6398-4117-b650-87be48da12e0
1.6230048675843287,8.177798,4.919745,d827cc75-7a51-49e5-a44a-368b11d28af5
6.203734364245823,8.695197,0.05702971,20041649-f59a-4c4c-9480-15e62378824b
-3.546691730539903,1.0113633,7.116413,c7b64e18-bba1-476d-8f82-98a7e8b8b638
0.3416826812803873,7.450402,5.9886084,56b14515-a5e2-4b46-bf31-d05357761f5d
-2.3889170935911292,5.681945,8.157282,4b842630-329d-4316-ac70-98d6be433860
10.545689775469652,13.820466,-2.2347822,38063a76-9783-4410-9c20-88130514d33a
0.8642577593788637,4.899296,4.1287923,651aa330-0b74-40c2-999d-200987fc22b1
-4.393144040935501,2.9373708,9.0257845,b2c3e05b-7ccf-4f50-be20-424f60c502be
-7.349711876261823,-1.2910075,10.217132,765037cc-1758-4000-a7f6-4ac5b10927e8
-0.5225333500815708,5.7819343,6.1205945,97431843-2ea2-4a9e-a7f9-7cfb3bd440d4
1.7695090345893019,4.64896,2.9915211,e34729c5-a1c3-4beb-89a8-799395d8ed4e
-1.0725696807441532,8.206017,7.9476013,b0750bb1-168a-4c19-be62-8f103f900203
0.5210042567817007,9.582471,6.85416,99a96e98-bc63-4c1c-ad92-4321ca787105
1.2368509202511346,0.9623881,1.7437571,11e4b929-264d-498a-894a-019372158dc2
-1.1627041106668572,0.124011256,4.0073533,f46c2421-f333-47c1-ba5f-5b65c1bb7ca0
-7.137585797966239,2.7478447,11.999403,34cea2de-bade-4aa9-b3c0-932c44f5485e
5.78955180634522,6.405473,-0.62476695,e2822259-552f-45cb-b679-4be54c81c4d8
-7.279271680444956,-0.49463195,10.536567,7aef9177-4680-44c1-9104-6d2df0e9d2e1
-1.943275087727144,8.669688,9.152917,8851c9ab-a7e8-49da-afd7-0fd32110cd1d
2.4833339160510746,7.8524027,3.7951686,131d94cb-26de-4e61-a352-057186b426f4
-6.706527740081292,0.009567294,10.14832,8e53b1f9-f0c5-4363-ac7b-b556354b993f
0.17168855409104458,1.1695493,3.038227,902f1fd6-9985-4a20-acb4-9143139b0c40
-2.2360050079427833,1.2731714,5.781924,d0c5bdbd-b1f5-40c7-a57a-5f23a3c56ca6
4.943807952141218,7.2346263,0.73538285,7d031f0e-d1d2-432a-b84b-fc7e047c0c8a
4.162175707623044,7.8787084,1.9313176,5aa0c525-3961-45ee-9cc0-2da345e95f48
-4.258948676486214,4.3367476,9.575441,414d22cd-6392-423a-bd4f-56da8e79a21f
0.9637387360778534,-3.4992979,-0.18174717,d0624a46-9081-4a7a-8926-ff17a8d8abbc
5.0979449436545226,8.171688,1.0315853,ae73957a-bc61-49b2-88ff-38591b9f4cda
3.0415695574401735,6.1315928,2.3106327,0572c16c-ae2a-4551-85df-e172c9d881aa
-8.887958182184853,5.459207,15.312068,6d18794a-4a8f-4efd-b376-d5865616034f
-0.9223192024806983,8.421794,7.887505,e41d75af-83f7-464b-9958-0bdfb0babf7b
-7.224097061150371,-1.2423202,10.101034,89296fda-2221-4ba0-a62e-869678fa0eaf
-4.427017017753813,6.081009,10.635482,bf1b50b6-f2a8-4956-acfc-075ea5e434db
3.946370582252981,6.8184967,1.642487,cdc072c7-bb78-46d3-8e81-1b241e3b1b9b
1.822432297748778,2.9571993,2.0864668,0ba548ea-f09c-4745-8858-0aa2401d9a5c
10.709662895886874,14.251357,-2.2026634,dbeafc92-9152-4652-a827-d74140b0d5f3
2.8071306584841187,6.5891395,2.801518,ea8c2f79-1ae3-4772-bf80-08f6469db74f
-7.36763940020162,-0.3336751,10.715844,ae51b66a-6cc2-4803-a0fc-019d94025b03
-3.602441217058204,3.1091719,8.227652,b2e93c94-ecc7-4fb0-98b3-2db9e9546b82
8.802135187692597,5.474908,-4.4582253,ad897c20-c8bf-49f2-8e49-6bbe319b3912
-7.290716206137409,-1.1495997,10.221877,09f7c2ae-bbb1-47fd-ae33-477ef9de5290
-6.8312764160535515,-0.7913838,9.887316,d4542467-e3d5-43f4-9b1f-c4c5d4c8561e
8.63534780031685,8.590169,-2.7141135,b69b5098-c5b4-4ed8-8668-929efebbbf70
-1.1195859179535226,2.1371577,4.9657235,3660e237-7811-4448-a2e0-6c8dbdaf1940
3.154973480518624,15.814684,7.025411,f60dab8d-0c5e-4556-8442-45d3dc36fd3c
0.4479981746841905,3.6847358,3.9869022,a00b4596-e68b-4e06-9a7b-96efa666b762
-1.1089119216346597,7.90239,7.836419,0c85faa3-1668-4458-8c95-b4dd040548cd
-7.168805374345828,2.6914618,12.006116,f7af0562-9d93-4df8-b7bd-dab7e1c8af1c
-7.456751009734806,-1.2254788,10.36957,cad476c8-b7d3-4b8c-9854-1e8a37d03546
-5.617750005887655,0.16149986,9.006995,950324b3-0d16-4a5c-8664-db2499e5e018
2.9945504948125965,4.2136545,1.4042281,7bd684fa-a80f-4080-be1f-18d44399466f
-0.9221964083972931,8.11207,7.732505,0c4195ce-76b0-4a71-97bd-ca75ae49b74e
-5.330607746411152,7.788437,12.499446,8107eb39-c090-4dd2-a66e-45de8a8b2c59
1.1116026206559004,4.42774,3.616473,60bf260f-89aa-4cef-a9ed-ad9bda4202cd
1.2122903826859668,4.794799,3.6874309,df0d1de8-dfd8-45e2-b343-5ce247b2ad89
-4.0564542924834495,-0.08474345,7.1382895,a2b12009-45e7-4edd-9e7a-9f6cd3d19478
-0.9887422592727079,12.205312,9.853536,4b57ef5e-5d15-4377-a35e-1b4f7476c4f8
2.0632725315110756,5.0519037,2.864556,6844cb65-0656-47f2-abdf-e82b88374c7d
1.0345400326553869,-3.6564403,-0.33947706,958210fc-30e6-4a21-8d83-be83357baa7e
-1.3925610083698132,4.0906663,6.247678,ed1702e4-90b5-464b-b48b-2752edf3f152
-0.9336765054914365,12.179621,9.779125,3bbdefc8-f28c-472d-a143-63d463a8aa88
12.289337482439244,4.855307,-8.6668415,99d16f22-9054-4828-b96e-9648eca31a1c
4.263609375769753,6.8967223,1.3269159,b0c03761-7730-4f0f-b93a-7e6f8c669f41
-0.39295458625314555,4.4529986,5.31125,32975da1-f961-41e4-94b6-420de6326616
1.328336292366399,5.878339,4.09946,8fa26476-fd01-48cd-85a1-6e1276061dd3
-4.743337773717827,1.651394,8.774322,fafb33ca-85f3-4175-bbac-bceed96765ed
-3.151787773423238,2.4480484,7.3932424,4069634e-c27a-41bf-b7b1-7aaf208a0d0a
0.11441683041355154,0.8247497,2.9298582,3da0a3cb-4952-45a3-9fde-7b7e889275a6
0.9063082711100697,0.88135856,2.0728004,2e866bd4-1794-4c16-a421-f6f458a8b01e
-7.786234902612807,2.285578,12.493481,000c1868-1002-4ff7-a731-424bca1d6304
1.3611296566281947,5.934705,4.090979,36849f6b-3679-45dd-a9aa-87ae9ab079c8
-2.4655769825892553,0.79830337,5.8011584,35a672e6-2d83-4ca7-b951-ebccf2bf415b
1.5819013349780733,9.183319,5.468463,9efb6ef3-42f6-4294-af68-1fdd2eed81ee
-2.2155172656522217,1.2572021,5.7510333,7cff8791-23c5-46ca-a20a-a37115bc24ec
4.3656784126213655,5.955832,0.74235183,431fa3e2-85ec-4b62-9927-c64416a41abf
-6.914083170757668,-0.5309487,10.110115,d3d2864f-49f4-43f4-b257-7e2c1e7af95e
-5.543371333153825,0.21179755,8.948986,fa2d42ae-92df-42e4-af6d-98f1c9d51be1
0.9327840498336676,7.5933,5.3991857,fd84d291-b768-4f09-9009-ec158f9da24a
-3.9155631631792045,4.479491,9.262896,a92498cd-99c2-448e-9e53-b96c00164697
-0.012499478372635946,-0.8186423,2.2500553,45726fa5-37f4-4fa7-bce4-b14a83090ce9
-2.44734615093265,2.0570014,6.4101276,65c9ba66-9b45-4590-aa59-4db451d7c991
1.5836999989714797,9.692044,5.7208157,473a0a9b-f674-4548-8eb9-0083f2c529fe
-3.2014497560622948,4.8906407,8.670068,11d83d4d-d0de-4669-9bf2-f4b56574226d
-1.3888761728274048,1.4912698,4.943854,aa2244c0-c95a-420d-8642-526c5b97a858
3.0623739545602175,6.5642495,2.503702,bdaa7dba-264b-4b3c-b6d3-dd12a403a09f
-2.572384585427907,1.8402565,6.441552,4cac1532-2533-407a-a800-2c76fac646b3
-3.421175734950266,0.6755964,6.8081975,6aac4c42-4be3-4b96-9cf2-40b1166f2d3d
-3.705098506833973,2.9809656,8.278323,5def6c34-d3bf-4065-9ff2-52fe793b17ec
3.121729714906606,15.730265,7.020369,30372817-93ff-4c7f-a281-528086758c42
-2.8379567633853666,-1.0286943,5.303989,15829908-c02c-4bfd-a65e-9a8282ca748f
-2.7659648238989583,-1.0246633,5.225515,e0371778-37fa-4a05-acfe-c539dc3645e8
-5.219116915354851,1.0464193,9.003771,d7b89a7a-a036-4ca6-9a3e-a6a2edb1542f
-2.856201342161548,-0.9538368,5.361816,660b6d43-772c-4bea-b017-6733d5cf95e9
-3.5101590518414505,1.8440803,7.4919286,4371447b-ed73-42ca-a057-c5f1827395d4
-2.1594509681310323,4.6653934,7.3924527,a7d1bb26-6479-454c-9766-0f7e0620c200
-6.533088149993954,1.3504142,10.624835,f6495f30-399f-4ba4-8a2e-e85f3652a656
5.604446193589947,5.1190743,-1.0610147,ef38b9a6-8086-489e-8f81-74d9406ed62a
1.7603206142416792,9.271144,5.3128967,5569133b-2565-43e0-98df-e0cd77264ea0
-7.103295559696936,-0.3466697,10.413801,b462a7f6-3164-44f3-af63-f3015d1e23c5
-4.331587261812258,4.910172,9.943367,bf4768b8-fad7-4d30-8ed9-266d603a7fc1
-1.6535477423097207,8.590277,8.789286,32f12c87-8a0f-4ac5-bfa9-0dd37a276a86
2.8131673241192408,5.698822,2.349608,fd3f31ac-1b98-4ef6-8018-df622b29f710
2.5752032175236117,4.6312385,2.081866,089af5d6-cb07-4aca-a7d1-b697782d5a06
3.7785367280741675,5.8935823,1.3676718,369e6109-e433-4c88-87a2-990e5815dec2
-1.7859485929950023,4.332235,6.808284,be5d456b-6af7-4741-a24e-215d91df84ca
-4.8516134429142035,0.568267,8.353812,da0a5c46-ff91-447e-978a-7b4996f9b3dd
-4.9074150874798255,0.44748917,8.355811,5b9e4d29-3195-4b45-aa5e-fff232b63755
6.067526535159086,8.702825,0.21312885,b46939a5-603f-455f-ac8d-592c387aff10
7.812327217347214,14.754405,1.2881845,5296a04a-1100-45a2-98e9-9a9e7069d2d0
3.906446989036623,1.7130051,-0.86563456,0157013e-786e-459a-be90-27538fb3920d
0.19359115516308295,7.053684,5.95582,8412f0fe-4c98-42f5-af04-d24268cb7204
3.017435345632074,16.314594,7.4291396,37749f55-aa3d-48e3-8a66-499eac797051
2.0873154104274936,5.1739507,2.898699,0f23ffb7-4a37-4f92-abfa-5dacbbe82a45
-4.960663820758511,3.8568616,10.120039,3642592a-e0c6-4cf3-b6fb-2c034be71035
-1.2341966614076496,3.6274602,5.839017,c5a83ae7-23e6-49d1-9cd5-d6a0b2ba471a
4.605632496940634,7.712885,1.3526053,e1a93178-267a-4a95-a31e-081e78926400
5.574159705801254,5.0086217,-1.0823799,e4eb4474-00aa-4384-8911-b84f5a6e93df
4.311040379667855,7.972722,1.8118887,b91ea433-e69b-419f-8c6d-e85b34c00cfb
