x,y,z
-1.455883,0.6707105,1.5326242
1.865988,3.5571687,-2.310937
2.0769439,-3.207105,1.2379296
2.2124703,-2.423121,3.1705785
2.1756988,-2.7257173,4.3876004
-0.25292847,-0.56897074,-3.280354
1.8237487,0.6440383,4.19785
-1.0104835,-0.9393852,-2.809959
-0.37939435,1.4477535,-0.94098526
1.8221195,0.68275213,-4.133864
-1.4309369,-1.9672413,-3.530923
0.40009746,1.0936346,4.4057097
-0.113002114,-4.766232,2.7659962
-0.3443393,2.147865,2.5279741
-1.329871,-3.9859762,1.632029
1.9846171,-0.45461807,3.8565235
0.06571255,1.6761086,-0.045041017
0.47460252,1.5829585,-3.6408095
2.3332531,-0.42131004,4.203801
3.1192453,-4.046873,2.882348
0.73264974,1.933936,0.07754191
0.226655,3.0846217,0.27390057
-0.21057415,1.4598526,2.9185812
3.3507628,0.5613157,3.0042005
2.3526857,-0.6602129,4.4486957
0.048656154,-1.6326895,4.0018425
0.24744877,-0.93631953,3.085819
-1.492799,-0.68394685,7.0801387
-0.6877802,-0.8453864,5.536142
-1.4263004,-3.8241127,1.3392919
-0.03313204,1.9440762,-2.480523
-0.6089887,1.3399385,1.5830765
0.7005834,2.2632961,-2.144054
-0.45923936,2.7328196,-1.2372031
0.450947,-0.6170549,-1.6242474
2.0282416,-1.7728968,4.414786
0.9827849,1.8309934,-0.53245395
0.3469929,2.402166,2.70617
2.8228633,-3.4005177,2.867887
0.018192627,2.520918,-0.9418232
2.7869308,-3.5625312,1.1599114
0.94322795,0.7480878,1.1264195
0.32906777,-1.1337065,3.1047027
1.7625794,1.574688,-4.518635
-0.8500281,-3.7270947,1.1788974
0.6795984,-0.11735325,5.04361
2.7555811,-3.887167,1.5892739
0.7203946,3.1733809,-2.5255568
-1.4648613,-3.511488,1.9147452
-1.149586,-3.3489792,1.4181669
-0.52992016,0.93932676,2.5129008
-0.04845419,-4.7432437,2.790919
-1.83959,0.6258918,13.465207
0.15748203,-4.77745,3.1280222
-1.5368103,2.675455,-1.8657502
-0.05207896,0.78422356,4.3188915
1.7814779,5.7229743,3.2544293
0.7679993,-0.69906455,4.698194
0.10997641,-4.745355,3.1561456
-1.7736142,-3.144636,0.34753326
1.9832023,-0.85539955,6.54783
2.9890614,-4.076269,1.8251942
0.76001483,1.20873,2.4855018
-1.413129,-2.8926568,-3.6842093
1.3339281,-0.87137175,4.665715
0.3728646,-3.5719223,3.0604496
0.50555766,3.6821513,-2.3473842
3.0392578,-4.425898,2.166245
-1.7359833,0.3512053,7.154767
2.7832217,0.77821285,2.5450785
-0.28107584,3.0934856,-0.044222664
-0.1794043,1.5904322,1.6054783
2.128768,-2.1530457,4.435041
2.152605,-2.850152,1.9125453
1.8745141,-0.69114995,2.457398
1.8950064,1.6589855,-4.4514856
3.3821054,1.0012408,2.6008363
4.0630693,-4.7171483,3.330204
-0.12028121,0.18318354,3.5810764
0.1940679,-0.78468084,4.266499
1.0482728,2.0954866,-2.6989768
1.8703082,1.4339377,-4.554508
-0.9008776,-1.3591396,-2.2083006
1.3188295,-0.5733763,3.1907227
12.101624,0.6408965,1.0406584
1.8621714,1.0467697,2.2534106
0.9233685,-0.9742611,4.4673944
2.4958549,-3.490343,1.8140107
-1.664769,-3.357149,1.3558719
1.2106607,2.6058369,-3.2520251
1.730013,1.4539628,-4.6576385
1.0359725,1.2321925,4.026369
-0.38933304,1.9047965,-0.09897898
-0.53879833,2.8165543,-0.69729304
-0.09558817,4.135692,-2.5921993
-0.27547693,-0.9312041,-3.0376382
1.0442057,-0.48065645,-0.59604263
-1.2569139,1.7525843,0.4016261
1.5482134,0.4848607,6.515468
1.0417978,0.58085096,1.7040067
1.7753551,-0.47956938,4.9885426
2.3627677,-0.74066055,4.574874
3.0973117,0.03299171,3.544448
-0.30308777,2.9561493,-1.526176
2.8368218,-3.6133845,2.2935667
-0.4100383,1.5922282,-1.6422743
-1.2760916,-3.3717434,1.0580238
1.687183,-1.0477054,4.7468414
1.1039522,-0.17974047,1.6963544
1.860532,-1.7220498,4.5084763
0.20869671,1.9103097,2.8978083
0.37084115,2.750008,-1.1681218
0.10517146,3.1091154,0.20108923
0.091863595,0.74159354,0.7205301
0.6637529,2.084543,-1.2150298
-1.6308212,-3.1536877,0.95954645
3.2404208,-4.1477933,1.8973962
-0.58440524,2.7576253,-1.2607739
1.2588637,-0.5340036,5.4962006
1.0059628,-0.8351565,5.3128977
-0.02953939,2.4154038,-2.2711656
1.087825,1.6423938,-0.4554614
-2.237864,1.4842479,4.663708
-1.327085,2.310447,-2.818181
2.3532717,0.71254265,3.7004406
-0.5197931,1.2922952,1.8036456
2.8161952,-3.5188563,1.8295472
0.09356801,-1.8876636,4.101139
1.8193651,5.750184,3.2583637
0.44690248,2.5297842,-1.0473598
1.7685748,1.3953068,-4.5121174
0.54798084,-0.56455576,-1.5474006
1.9627502,1.7973372,2.8059351
1.5543876,-0.6302156,2.3294127
0.10258705,-1.8181393,4.0741405
1.7188132,1.1458575,-5.0489254
0.551858,0.4664686,4.1174407
-1.6469288,-2.2783325,-3.6665058
0.9871853,1.3620483,0.86427754
1.6059675,5.911741,2.940417
2.8518133,-0.525299,5.0199795
0.4335074,2.2861857,-2.7329776
1.6794494,1.649473,-4.442262
-0.39587432,2.221462,0.54139936
0.04077755,1.9667679,2.052753
1.4630172,-0.16632196,6.1645803
0.18163835,1.01812,3.479243
0.81753504,1.5334411,-2.6714675
4.0342746,3.1639807,-4.452783
4.5132833,-4.8730197,3.094208
2.9140937,0.8959431,4.228648
1.6840614,0.8032703,3.9619396
-3.7655187,7.453964,4.6350474
-0.93543446,2.5868611,-0.45777085
0.059833508,2.8195143,-1.5573518
-1.3450539,0.26775655,4.981743
1.2074676,-2.3601615,4.59829
2.808677,-3.8360803,1.689468
-3.6576712,7.055375,4.6280317
0.41336292,1.4075975,-2.2797234
1.8295501,-0.400602,3.4624856
3.051767,0.7951389,4.06582
0.3525144,-3.4929404,3.3777392
2.210412,-3.8359072,1.4585576
1.7872355,3.1266057,-0.58921677
-0.52496517,2.6198003,-1.2580783
-0.46481475,2.7919378,-1.1713567
3.7709737,-2.1005461,2.477349
1.0048558,1.8571223,-1.6235219
-0.22186066,2.5982664,0.37678173
0.9081197,1.9172084,2.010295
-1.9050709,0.47051427,13.214494
1.3184675,2.3264194,-3.7057498
1.6207287,1.3576007,-3.7546945
2.668002,-2.7844615,1.9458181
-1.0478123,-0.8659488,6.028056
1.4307694,2.1163416,-2.4715307
0.027604459,2.608703,2.099963
-0.9304006,2.3602805,-2.7562857
2.0801532,1.0522033,2.4523187
0.8107762,-4.6862597,3.4138865
-1.2311704,-1.8022027,-1.9490098
-0.754003,-1.3874248,-2.423688
0.19970192,0.23090827,3.2059062
-5.256284,0.9944461,7.555686
1.2197634,2.4368942,-3.1907663
1.1912808,0.30366066,4.0291595
-0.9945582,2.8234272,-3.1242714
0.66462797,3.2911983,-3.2321541
0.4846219,0.88103837,3.7603598
0.33179718,3.1285896,-0.021740386
-3.7095602,7.613982,4.746816
1.2289175,-0.7879327,2.5386295
-1.7298615,0.45581353,12.497484
-1.2896593,-0.4337089,5.7413464
-0.22144392,0.20668228,-3.919326
-3.54209,1.7322313,6.527615
1.911983,0.59419316,-2.2646806
-3.5787816,1.7860115,6.467509
-1.0136989,-0.68065566,-2.825151
-1.4023213,-1.978473,-4.083804
0.21203202,3.0663478,-0.88480955
-1.4286952,11.177254,2.0523677
-0.5631012,1.8133813,-0.69643366
1.7183145,-0.47377735,5.0608487
0.48756063,1.3903403,-0.52590287
-1.6199471,-2.2308025,-3.7448235
-0.2782489,1.8374152,3.25596
1.7910192,5.659351,3.301489
1.0855088,2.3723958,-3.5568786
2.0020766,1.4223126,-4.602953
-1.6480027,1.7718328,4.0315313
1.4189223,0.3652695,-2.3087885
0.11446246,1.730228,-2.2579758
0.09049882,2.5170476,1.9998953
0.8417875,-0.50640744,-1.7936103
2.1306562,-0.7236746,4.708748
0.816718,1.5623726,-2.6928225
-0.7105873,-3.9556916,2.6398544
3.2224617,0.74195075,2.9811287
0.89058304,2.2082436,4.5302176
1.0274901,-0.47877812,-1.3134261
-1.7265209,0.33303007,6.991438
1.8930302,-0.42582288,6.597037
1.6014243,0.15384425,6.474025
-0.55822754,1.9944357,2.1524074
-0.11325933,2.3163638,-0.3948697
-1.7605917,0.00059221376,7.4887133
3.592499,2.9069326,-4.900362
-3.58496,7.8917418,4.953207
1.5369103,0.23785761,-3.3514693
-1.0587268,-3.7453659,1.8674657
12.107253,0.6485675,1.0342497
1.9663575,-2.3582902,2.2824101
-5.4968677,1.2549262,7.5840178
0.6466863,4.039124,-3.093894
-1.6030898,-2.6794384,0.093400545
1.5388293,0.56597805,6.482555
0.7154808,-1.0566227,4.2596016
1.1107222,2.8428705,-3.0948174
2.7974594,1.0162076,2.4895532
2.1144629,-0.5388481,2.434688
1.2411236,-1.0386682,5.3499784
1.1802114,-1.5663303,4.308691
0.021778166,1.7988939,-1.0776771
-1.7995893,0.07725299,7.662119
0.91553104,0.63585865,3.7005274
3.133856,-4.1156006,2.8324008
2.117086,-3.7181344,0.4093161
1.8184272,-0.24881385,3.8965397
-1.1110803,-0.7253274,5.862657
1.000339,2.0173893,-4.3547983
1.83757,-3.5407166,2.8361812
-1.9172701,-3.80424,0.94249064
1.8174887,-1.8423623,4.4049067
3.0626605,-4.056761,1.2016877
-0.45207006,2.163753,1.5663847
0.18745986,1.2738382,3.823417
-0.073472954,2.3061152,-0.77661467
0.68420625,0.11837348,4.1529307
-0.88841563,2.869598,-0.13413714
0.69824016,4.768862,-0.92908484
-0.18717963,1.3737533,2.7650516
-3.6360059,1.8640832,6.6411443
-1.0758762,-0.85984945,6.13882
-3.6267767,7.491167,4.778391
0.17264219,2.3568094,1.675666
2.79097,-2.3858905,2.5431943
0.8458378,-0.24839373,4.592511
1.5438169,-1.9775152,4.376213
2.8949654,0.8693718,4.2067595
0.42981908,3.8015757,-0.34674153
-0.80152076,1.2902477,3.0309684
0.5009903,-3.5210426,3.4960082
-1.3004518,-0.054793984,5.228521
1.4928464,-1.6029304,2.8378844
-0.297047,1.8752072,-0.92762333
0.21039577,2.5909913,-0.79714316
2.7379873,-3.7218628,1.6678004
0.8638657,2.283849,-1.0110165
0.43231437,3.7802105,-0.35593182
-0.8662605,1.658335,1.5776167
-1.0617976,-0.8222828,5.6605287
0.63684994,-0.70530105,-1.5474784
-1.6512651,1.7909518,4.006861
0.9215462,1.5121789,-3.9523776
-1.7174528,2.453809,-2.0838883
-1.2227772,2.5777822,-2.841586
-0.36970818,2.1121569,-3.3995347
0.71458733,3.5470185,-3.4175725
2.9199872,-4.1956034,1.5066434
1.212779,-1.5863266,3.5284965
-1.5936413,-3.8185441,1.1823283
-0.42248997,0.6214718,3.1366477
2.007821,-1.1765937,6.315183
1.7170612,-1.96393,4.3359933
0.0063116467,3.0431812,-1.9303913
1.8349634,-1.9732342,5.0627737
-4.8129406,0.81947696,7.71253
0.27100182,1.7021672,-0.7916304
1.0519326,-0.5873313,-0.94429797
0.36738166,1.7510188,-0.31949034
0.22273582,-1.1700401,3.2640576
1.308236,-0.017347613,-1.9037002
0.5623187,-0.562407,2.9496067
1.2778662,-1.2198805,4.4152184
-2.286292,1.4545193,4.70023
-0.8792185,-3.823275,2.2109659
1.8733256,2.160888,3.8705683
-1.5881841,-2.128842,-3.9746137
0.07067412,2.1317606,-2.8913774
-0.80617815,-4.089519,2.604353
-0.04261772,1.2569441,2.9572368
1.8038708,5.7190714,3.2584426
0.8985456,3.147968,-2.797421
1.5413907,-2.791992,4.469347
3.0478292,-4.2857175,0.42231828
1.8625332,-0.3383765,6.5165215
3.0802755,0.33687058,2.5674224
2.0115664,-1.7567649,5.2090073
-1.2796694,0.36078915,1.9594451
-0.47366488,1.2031946,2.1421473
2.351839,-0.14556521,4.6037016
1.0662764,1.8414413,-4.080748
-0.3138505,-0.78696626,3.783284
1.0710075,0.47096956,-4.2187862
0.25627786,2.365,3.7064908
1.7148896,5.798983,3.1472332
1.4797175,-2.550493,3.0435524
-0.27941516,2.740353,-0.794021
1.5343418,1.4748486,6.4234333
-3.6443422,7.5169187,4.7757845
-0.52395,-1.0687907,-3.5709493
3.3211846,0.81104636,2.8553333
1.6626867,-2.7028954,4.4550114
0.04694364,2.7609756,-2.580162
0.28497773,2.374801,3.7548003
-1.684782,-3.9550576,1.1234841
1.1996942,0.7533354,2.157941
0.25396517,1.5391585,3.2349439
-1.5822768,2.4436693,-1.8781619
0.119224474,-0.87771827,4.31576
3.7275622,-1.0448779,2.8642497
2.020269,1.6678013,3.0001612
1.4841284,1.0234506,6.523303
-1.6508867,2.2662115,-2.265903
0.83892655,1.9324349,-0.18838361
-5.6083956,1.3695111,7.65327
