,pca,year,brand
3288,0.9578664564132896,2020,Nike
3289,-1.2951441814153157,2015,adidas
3290,-4.120178197539811,2015,Nike
3291,3.9087329238442994,2017,Jordan
3292,4.2492432453882545,2014,Nike
3293,-7.783806070513747,2009,Jordan
3294,1.591852496358382,2017,Jordan
3295,-0.24390222935921313,2012,adidas
3297,-0.7115338308876498,2018,Reebok
3298,0.569013594726736,2018,New Balance
3299,1.44955052017724,2019,Jordan
3301,-0.584351875838425,2018,Nike
3302,2.4048479782783216,2019,New Balance
3303,-3.7107489453679574,2014,Jordan
3305,-7.242512555322376,2018,adidas
3306,-4.208106362967009,2015,Jordan
3307,-2.4201121353656188,2019,Nike
3308,7.384889271274091,2014,Vans
3309,1.5500581098257655,2018,Nike
3311,-4.42373705976741,2016,Nike
3312,5.386836128751304,2018,Jordan
3313,12.237699214093295,2020,Jordan
3314,0.43475474369345135,2019,Nike
3315,-1.389577115301883,2018,Reebok
3316,-7.563314980171867,2019,Nike
3317,-8.828867207541457,2001,Jordan
3318,4.046896241286808,2020,Jordan
3319,-2.494862651424811,2017,Nike
3320,3.5004558099795204,2018,Converse
3321,3.551373648110532,2013,adidas
3322,9.134206168206498,2018,Reebok
3323,-2.355134583352583,2019,Nike
3324,4.237058514247123,2019,Reebok
3325,1.9371938175623193,2020,Jordan
3326,5.198961119394037,2018,Nike
3327,0.42022172574732825,2018,Nike
3328,-1.4380379377809456,2020,Jordan
3329,0.6897130543519844,2012,Nike
3330,0.6671091292509213,2017,Nike
3331,-3.7446837526591645,2018,adidas
3332,10.522254042371078,2018,Jordan
3333,-2.9697742176529927,2019,Nike
3334,0.005850502200629533,2018,Converse
3335,-1.8060690381413007,2008,Nike
3336,-0.7490008473478322,2017,Jordan
3338,0.027001807441453186,2018,Nike
3341,0.8215744448205526,2016,Jordan
3342,4.369479110905617,2020,Jordan
3343,0.7923656708677306,2019,adidas
3344,0.11942261631528434,2018,adidas
3345,-6.721861351175699,2019,New Balance
3346,10.4783766006316,2007,Nike
3347,-1.68059835432436,2017,Nike
3348,-7.166592235658428,2016,Vans
3349,0.8555640295947198,2015,Nike
3351,3.235028064964342,2020,Jordan
3352,-6.859451406596434,2017,adidas
3353,2.4333562608725567,2018,Jordan
3355,-6.125520218940635,2018,Nike
3356,0.8108510916017808,2020,Jordan
3357,1.9744309149213932,2009,Jordan
3358,0.832272172448739,2019,Jordan
3359,-4.785743381409139,2017,Nike
3360,3.319786297711135,2018,adidas
3361,0.9105898120713687,2013,Nike
3362,0.12804867151119487,2019,Jordan
3363,5.802254667189155,2019,Nike
3364,-5.693119213714433,2019,adidas
3365,1.639195668583266,2017,Nike
3366,-1.2008773711684886,2015,adidas
3367,-0.2071594075258993,2015,Nike
3368,3.110512539482324,2020,adidas
3369,1.2131097493264504,2018,adidas
3370,1.1792470371314892,2019,New Balance
3371,-2.5385304463555376,2013,adidas
3372,-5.591521085689617,2019,Nike
3373,-7.73363377852245,2016,adidas
3374,4.547427617157119,2020,Nike
3375,8.848565465426509,2017,adidas
3376,-2.8469649072586756,2016,Nike
3377,-1.8113532583176781,2014,Nike
3379,1.0717129406454975,2014,adidas
3381,3.1315149825310122,2016,Nike
3382,3.7892168969141777,2018,Nike
3383,-0.6867204666306174,2019,Nike
3385,2.2270941105664046,2019,Jordan
3386,2.050166132224331,2020,Nike
3387,-5.377300181046514,2020,Nike
3388,6.459555183648075,2013,Nike
3389,6.1850169431712905,2016,Jordan
3390,-1.1242774343475546,2018,Nike
3391,-3.5779284684485466,2014,Nike
3393,-4.073295352720573,2009,Jordan
3394,2.154688833105436,2017,Nike
3395,-7.093982600994558,2017,Nike
3396,-0.003414964906667365,2019,Jordan
3397,-2.673158025312394,2015,adidas
3399,0.8738936162507901,2017,Nike
3400,-2.367726001234822,2019,New Balance
3401,-1.59287397594349,2019,New Balance
3402,12.456662331239542,2020,New Balance
3403,6.163137356916672,2019,Nike
3404,-3.671739179118979,2014,adidas
3405,-5.27878608848578,2018,adidas
3406,0.36954467262929613,2012,Nike
3407,-5.331194448832544,2006,Nike
3408,4.124213724270218,2020,Nike
3409,6.048588800992191,2019,Nike
3410,1.4080490131691632,2018,Vans
3411,0.8809753094085371,2018,Jordan
3412,-5.6628634037370835,2018,Jordan
3413,1.0736113567995242,2017,Nike
3414,-3.030084891480775,2014,Nike
3416,-3.0618209120278834,2019,Nike
3417,3.231569365668996,2014,adidas
3418,-1.815452356926028,2018,Nike
3419,0.8991846990543804,2019,New Balance
3420,-6.388568709590774,2009,Jordan
3421,1.853480548633294,2019,Nike
3422,-0.14034341346994472,2020,Nike
3423,-2.9689637352442295,2010,adidas
3424,-1.411822172968153,2014,Nike
3425,0.8784639140343119,2020,adidas
3426,-0.9482037297356095,2018,Nike
3427,-4.200621151027063,2017,Nike
3428,-3.8082408701704074,2020,Jordan
3429,4.154091907088917,2020,Reebok
3430,1.9490272920255225,2012,adidas
3431,-0.4968963581680326,2018,Nike
3432,-0.20417434468264817,2016,Vans
3434,-1.9884308590398982,2004,New Balance
3435,1.3861310029960625,2018,Nike
3437,3.6706999903155806,2020,Nike
3438,-4.658433136920675,2018,Nike
3440,0.35270523905873735,2019,Vans
3441,12.218888118858926,2019,Nike
3442,-3.8483764893588073,2017,Nike
3443,-4.4183181897812664,2020,Nike
3444,4.568186015213574,2017,Jordan
3445,12.431889457058393,2017,adidas
3446,4.578512150569401,2019,Nike
3447,1.3240200659536476,2017,Jordan
3448,3.0001229393477424,2020,Nike
3449,1.8969825850181503,2018,Nike
3450,-6.1613448650761224,2017,Jordan
3451,-7.888569152271328,2018,Nike
3452,2.594293340759704,2018,Nike
3453,5.934789871672055,2016,Nike
3454,-1.0279725199309815,2020,Jordan
3456,-3.197787443532892,2018,New Balance
3457,4.62926736811426,2018,adidas
3458,9.028356930183266,2018,Nike
3459,9.133196054085628,2012,Nike
3460,-8.900134491188993,2018,Nike
3461,0.025326855796858307,2015,Nike
3462,-0.1128753256286743,2015,Nike
3464,-7.289186322833414,2019,adidas
3465,-4.74326581327539,2018,Nike
3466,-6.765795614408255,2014,Nike
3467,3.2698258128402946,2017,Nike
3468,12.445350397470477,2012,Nike
3469,-7.425924649176202,2017,Nike
3470,-6.547221599090037,2005,Jordan
3471,-0.1307792490965558,2015,Nike
3472,1.5451125005735278,2019,Nike
3473,-2.8930247992392983,2011,Nike
3474,-6.813297910553893,2014,Nike
3475,-1.1931546083213718,2019,Jordan
3476,-2.8929251850284152,2013,New Balance
3477,0.660979799964631,2017,New Balance
3478,-2.1670666964949077,2016,Nike
3480,-3.0700129586934337,2019,Jordan
3481,0.42592513829427764,2004,adidas
3482,-1.315940161523613,2019,Nike
3484,-1.807286938665902,2019,adidas
3485,-3.19202451082691,2018,Nike
3486,0.6212131579243152,2017,Nike
3488,0.35784623337959226,2019,Nike
3489,-2.926263468376772,2019,Nike
3491,8.350313946960707,2014,Nike
3492,-0.1436245459499758,2019,Nike
3493,-2.5459079801856013,2018,Nike
3495,-6.485973433279847,2019,adidas
3496,-6.67472202377748,2012,Jordan
3497,1.2461777409402348,2019,Nike
3498,4.726346822782914,2005,adidas
3499,-2.49273220386703,2019,Nike
3500,0.22291926129868525,2014,Converse
3501,-3.9829227949219224,2020,Jordan
3502,8.72745215589134,2020,adidas
3503,-1.7836327656299915,2018,Jordan
3504,1.7442394790926463,2020,Nike
3505,1.7340190572470107,2018,Nike
3506,2.1982788408509624,2016,Reebok
3507,3.707281758751843,2019,adidas
3508,-1.839017578997167,2017,adidas
3509,3.049545684989325,2020,adidas
3510,8.476595906851552,2018,Nike
3511,10.664338187816776,2018,Nike
3512,5.210648627565679,2018,Nike
3513,-0.13300043932456485,2020,Converse
3514,-1.6513835422834298,2017,adidas
3516,-3.140579326514015,2013,Nike
3517,-4.190854262688783,2018,Nike
3518,4.525975395897032,2020,Nike
3519,4.062879150169291,2020,Nike
3520,-6.711177743672708,2002,adidas
3521,-8.901801693194436,2018,Jordan
3522,-6.595243675978345,2006,Nike
3523,0.09419727575997475,2017,Nike
3524,0.010831046636055094,2011,Reebok
3525,-4.366590853705121,2016,Nike
3526,-8.903010629332066,2015,adidas
3527,4.1106641546559635,2019,Jordan
3528,-1.3733828169692976,2020,adidas
3529,-3.635550141112765,2018,Vans
3530,-1.8264219465772193,2019,adidas
3531,-1.4650776037052153,2019,Vans
3532,0.37324554683433275,2019,adidas
3533,3.881391372044849,2020,Jordan
3534,-2.5136977232013216,2019,Nike
3535,-2.465955572027889,2018,Converse
3537,2.626053080912285,2014,Nike
3538,-1.5316878174537307,2016,Nike
3539,10.897247788635616,2018,Nike
3540,0.19624133812112915,2018,Nike
3541,0.8767638973080834,2020,adidas
3544,6.262621432417795,2020,New Balance
3545,4.30829386596373,2013,Nike
3546,1.3056681552521303,2016,Nike
3547,0.11115944133982965,2019,adidas
3548,0.6814906100775807,2017,Nike
3549,1.8254483771805412,2017,Jordan
3550,-2.931363039805568,2018,Nike
3551,4.013297856466777,2019,adidas
3552,1.2579755667196038,2019,Nike
3553,9.127406135011364,2015,Jordan
3554,3.834704093329139,2020,Nike
3555,1.5643588474241577,2018,Nike
3558,-4.037045207915021,2019,New Balance
3559,9.20289689009251,2018,Jordan
3560,-3.8745869734356853,2015,Nike
3562,0.9550291353775862,2016,Converse
3563,1.9331960862403992,2019,Nike
3565,0.2661597214798736,2019,Jordan
3566,0.22867830950854928,2003,adidas
3567,-8.781045508582332,2016,Jordan
3568,-0.557967002677775,2018,Jordan
3569,1.724122542960823,2017,Nike
3570,-2.232630058116652,2020,adidas
3571,4.054119388146942,2018,Nike
3572,3.0998477423725195,2016,Nike
3573,-7.301566889440056,2017,adidas
3574,-4.500954263438913,2015,Nike
3575,0.7874101523722723,2019,Nike
3576,0.9784794418787871,2019,adidas
3577,-1.787699583522322,2019,New Balance
3579,4.3474225534186095,2018,Jordan
3580,-7.5624904870192475,2020,Nike
3581,1.0686865051981624,2015,Jordan
3582,2.0591491895389447,2018,Nike
3583,-2.5566781946189874,2019,Nike
3584,2.1255864165150196,2019,New Balance
3585,-2.8168900661377845,2018,adidas
3586,-3.7070535352334644,2011,Converse
3587,0.4873094033557845,2016,Nike
3588,3.8114271868909593,2016,Jordan
3589,-2.9270643113860673,2019,adidas
3590,1.7607202091106762,2019,Jordan
3591,-1.9585980849750517,2019,Jordan
3592,3.1035732755804477,2018,Vans
3593,0.20550339219900865,2018,Nike
3594,0.5807312352970404,2018,Jordan
3595,2.1723088236623957,2018,adidas
3596,8.868936476997215,2018,Jordan
3597,3.4215779280114154,2015,Nike
3598,8.478000598489594,2019,Nike
3599,-7.572414870724898,2019,Nike
3600,0.9745039955066594,2018,Jordan
3602,-3.188737243406564,2018,Vans
3603,1.0866804698431929,2018,Nike
3604,-1.6215488476153326,2015,Nike
3605,0.831948425464622,2020,Nike
3606,-3.1345513522818944,2017,adidas
3607,-1.3554403896027116,2018,Converse
3608,-2.5795712985861567,2018,Nike
3609,6.614313313982847,2017,Nike
3610,1.230599616183133,2020,Jordan
3611,10.76438385405548,2017,Nike
3612,-1.0389966310206886,2007,Nike
3613,-1.9578949343201228,2009,Nike
3614,-1.5412102282288003,2019,Nike
3616,-2.457676686689691,2017,Nike
3617,3.391316039363456,2006,adidas
3618,-1.83940007569507,2020,Nike
3619,0.36129089680705484,2020,Nike
3620,-3.5662333796849524,2013,Nike
3623,-3.6345411081476735,2012,Nike
3624,-1.8764110141832646,2013,adidas
3625,5.85945310300939,2012,Nike
3626,1.7901695824496495,2017,Jordan
3627,12.483822041147462,2008,adidas
3628,-2.4467169832081845,2016,Nike
3629,5.607971196799394,2020,Nike
3630,0.4330567046994511,2012,Jordan
3631,1.2745378647091117,2019,Nike
3632,-3.6289831198420224,2016,New Balance
3633,1.5193072900106603,2017,Nike
3634,-5.40146151298193,2017,adidas
3635,-1.3442280651420933,2016,Nike
3636,-1.2485718574981317,2008,Vans
3637,6.212960140440295,2018,Nike
3638,-5.306005980387005,2006,adidas
3639,1.5208922280691806,2019,Nike
3641,-7.30670949534453,2018,Vans
3642,-3.718532991069467,2015,Jordan
3643,-6.291086568931707,2017,Nike
3644,5.255578618375255,2012,Nike
3645,5.5320719965242375,2016,Jordan
3646,-2.5281746923128647,2018,Jordan
3647,5.623317873551246,2019,Vans
3649,-4.395053297641435,2010,Nike
3650,2.033782493571264,2019,Jordan
3651,-8.005975351447987,2018,Nike
3652,-6.148155275851699,2019,Jordan
3653,-8.313981992015647,2019,Nike
3654,4.2366053001141255,2019,Jordan
3655,-1.3217781446579542,2019,adidas
3657,7.616962470886802,2019,Converse
3658,-4.577496096840294,2018,Nike
3659,1.8205042983735298,2020,Nike
3660,3.575696169182694,2010,Nike
3661,0.8976171386630535,2019,Nike
3662,-1.9895294985614005,2018,adidas
3663,1.4401907196456045,2017,adidas
3664,0.9552666820213097,2020,New Balance
3665,0.22466216460149657,2016,adidas
3666,3.561061627996863,2008,Jordan
3667,1.6651567558355542,2020,Nike
3668,-5.795333728047676,2010,Reebok
3669,2.176503001346174,2016,Nike
3670,1.1226227142845973,2019,Jordan
3671,-2.0547068609398123,2018,adidas
3672,3.463301409762029,2016,Nike
3673,1.9271176075140295,2016,adidas
3674,0.28573139371482137,2019,adidas
3675,0.2577343787171028,2018,Jordan
3676,-5.35945827311829,2017,Jordan
3677,0.809671834657065,2019,Nike
3678,-3.106230413733772,2016,Nike
3680,-1.7742558193965114,2019,Nike
3681,-4.082089601122975,2019,Vans
3682,3.9665150998622654,2019,Nike
3683,4.030359929014015,2019,Jordan
3684,-8.158557309399024,2019,Nike
3685,0.029494366194331222,2014,Nike
3687,-3.666461621846468,2015,Nike
3688,-3.415263261409755,2019,Nike
3690,-3.4030011004128182,2014,Nike
3691,0.37101528614351204,2014,Reebok
3692,4.848300172531187,2019,Jordan
3694,0.9132746363623622,2014,adidas
3695,-1.3558401638861892,2018,Nike
3696,2.889191301554649,2016,Vans
3697,-6.57825882546701,2018,Nike
3698,-4.035501267966763,2016,Jordan
3699,1.6149414610922928,1999,Nike
3700,0.4880236886234345,2016,Jordan
3701,2.5900600508973968,2017,Nike
3702,-0.13716634649802054,2015,Nike
3703,0.8381047468918151,2019,Nike
3704,4.7529019940116735,2008,Jordan
3705,9.17969149023154,2019,Jordan
3706,5.5192201165029,2018,Nike
3707,-0.5288879123829083,2019,Jordan
3708,-4.249323814600645,2014,adidas
3709,1.1230026703936866,2020,Nike
3710,-0.9977230004823718,2015,New Balance
3711,10.727139248650102,2018,Nike
3712,0.6150242394828052,2017,Nike
3713,2.1028842164612813,2018,Jordan
3715,-1.6794306611185117,2017,Jordan
3716,0.46986103769579257,2018,Vans
3717,-0.961797100134429,2020,adidas
3718,-1.7914058397817285,2015,Nike
3719,1.1576986640857214,2013,New Balance
3720,-0.5731467907383085,2016,Jordan
3721,-1.0281129931505428,2013,Nike
3722,-6.254582242737107,2016,Nike
3723,-2.083205802345348,2017,Nike
3724,-0.7607983355589818,2019,Nike
3725,0.9648428372804825,2018,Nike
3726,-0.3658411426044326,2017,Jordan
3727,1.7216206017741569,2018,Jordan
3729,1.7113840717036406,2020,Nike
3730,-0.23164418344326043,2019,Jordan
3731,0.9811128736159171,2019,New Balance
3732,-2.6052368845978577,2014,adidas
3734,-1.0184183937628928,2016,Jordan
3735,1.7838750070996736,1999,Nike
3736,-1.8492426806834923,2015,Jordan
3737,-3.4237770695362855,2020,Nike
3738,-5.129258448002753,2015,New Balance
3739,2.5733252964240414,2018,Nike
3741,0.9904905507472015,2019,Jordan
3742,6.182292914540602,2018,Vans
3743,0.7985373511397464,2019,Nike
3744,11.173627489575686,2019,New Balance
3745,-1.191147923582088,2020,Nike
3746,0.3606884448524373,2008,Nike
3747,1.0323542921685518,2019,Nike
3748,-0.09366542156577642,2019,New Balance
3749,1.0121964539118293,2019,Nike
3750,-6.3583553848422785,2017,Nike
3751,0.41113100189433616,2019,Nike
3752,-1.3908085478078218,2020,Nike
3753,3.02837422607878,2018,Nike
3755,2.0797187481422603,2018,adidas
3756,0.48252193759269907,2012,adidas
3759,3.956934269307797,2018,Jordan
3760,-3.49230893391679,2019,adidas
3761,-3.5213486518157384,2014,Nike
3762,8.86984112346085,2016,Nike
3763,1.743247041473996,2018,Nike
3764,-3.741912519715546,2019,adidas
3765,8.971490735916722,2018,Nike
3766,-2.065718443044176,2015,Nike
3767,-3.7252083905522846,2013,New Balance
3768,0.7559897590105868,2017,Nike
3769,1.0729678604352233,2020,Jordan
3770,-1.2750896158191858,2017,Nike
3771,-3.141752289962475,2014,Nike
3772,-6.367834370121927,2016,Nike
3773,0.47269900454048014,2017,Jordan
3774,0.2648746039183896,2019,Nike
3775,-7.0628706295446175,2007,Nike
3776,0.1832714259241246,2018,Nike
3777,5.682529027697736,2017,adidas
3778,0.5658682662755129,2008,adidas
3779,1.0084692412151754,2018,Jordan
3780,-4.472563448808359,2017,adidas
3781,-5.1548850238012776,2007,Jordan
3782,3.5731958339334153,2019,Nike
3783,1.008376341742649,2012,adidas
3784,8.969207830890982,2019,Nike
3785,0.7477573343067732,2019,Nike
3786,0.1281333532917097,2020,New Balance
3788,-3.737485207156438,2019,Nike
3789,-9.282279329386258,2020,Reebok
3790,0.23284600859573976,2014,Jordan
3791,8.431152483290893,2020,Nike
3792,-0.653757659037382,2018,Nike
3794,0.8750129265660334,2017,Nike
3795,-2.23668770313906,2019,Jordan
3796,1.0036021017679235,2018,Vans
3797,5.739758541719508,2007,Nike
3798,-0.7422834368222856,2014,Jordan
3800,-7.807629682591515,2020,adidas
3801,-5.097997016688998,2018,Jordan
3802,1.3531450193559413,2018,Nike
3803,4.372397684819271,2005,adidas
3804,-9.166778541508592,2018,Jordan
3805,-2.80723588935327,2016,Nike
3806,0.3872292683420335,2018,Nike
3807,-3.0773717300647503,2019,adidas
3808,11.172034833115323,2019,Nike
3809,-1.2862756018900106,2016,Nike
3810,0.21524412860755837,2018,Jordan
3811,5.89725621422278,2019,Nike
3812,-2.001639664031571,2018,Jordan
3813,10.750072463846559,2018,adidas
3814,-4.084090117671463,2017,Nike
3815,-1.4690364958217765,2018,Nike
3816,1.3046370175495157,2014,adidas
3817,0.9073040524695362,2019,Vans
3818,-7.098363227023963,2015,New Balance
3819,-0.00042885702307932495,2016,Nike
3820,1.7576702282749426,2017,Nike
3822,0.9567489827718086,2019,Jordan
3823,-6.601457291959281,2020,adidas
3824,-8.888242609186213,2020,Nike
3825,3.7205044084799272,2018,Nike
3826,3.0425155047301065,2003,Nike
3827,-0.9810661295173856,2016,Jordan
3828,-2.2768295785996617,2019,Jordan
3829,1.765466790433098,2007,Nike
3830,5.548540886503444,2011,Jordan
3831,0.04041992555730912,2010,Jordan
3832,7.525013976052838,2015,Nike
3833,3.652362978278859,2011,Nike
3834,2.028159372778846,2005,Nike
3835,0.08261377492283435,2015,Jordan
3836,0.32067079663242604,2019,adidas
3837,1.3080907006591698,2013,adidas
3838,0.4660233894701607,2014,Jordan
3839,8.612766184254173,2007,Nike
3840,0.6283826572189649,2018,Jordan
3841,2.118944537883814,2017,adidas
3842,3.003846227073251,2020,adidas
3843,1.220836134274305,2016,Nike
3844,-0.019178844920332033,2019,adidas
3845,-4.308106193648816,2017,Nike
3846,-3.733338022532171,2019,Jordan
3847,4.089250648946949,2016,Nike
3848,3.804823361226497,2020,Nike
3849,6.142374674586902,2019,Nike
3851,-0.09935987272198449,2018,Nike
3852,-1.3844603852188244,2015,Jordan
3853,6.680899012408153,2020,Nike
3854,0.05213381683367085,2017,Jordan
3855,-0.1806755493245999,2008,Nike
3856,-3.1651899746885155,2019,Jordan
3857,-3.1640353738143743,2017,Nike
3858,-1.0592592031377288,2017,adidas
3859,-0.7371977777458916,2015,Nike
3860,1.8787118490120343,2016,Nike
3861,-7.247918779050799,2014,adidas
3862,2.1657134685031934,2017,Jordan
3864,-2.468657739213004,2019,adidas
3865,3.9230912852152366,2019,Converse
3866,0.3341853887805637,2016,Nike
3867,-0.30764351856925354,2018,adidas
3868,-5.833968091812038,2017,Reebok
3869,1.5871745634600796,2016,Jordan
3870,5.504861303844848,2001,adidas
3871,-5.330554537488986,2018,Jordan
3872,0.9761794126873972,2019,Nike
3873,8.780341676411453,2016,Jordan
3874,4.881540345676914,2017,Jordan
3875,-6.420907725845682,2015,Jordan
3876,-3.057952258806516,2020,Jordan
3877,-4.886007161746814,2017,Reebok
3878,-3.6484195737633547,2015,Nike
3880,-7.771453409614492,2018,Nike
3881,3.240702484410795,2019,Nike
3883,1.6536305375634246,2019,Jordan
3884,1.4072336538833703,2019,adidas
3886,7.779385518846144,2018,New Balance
3887,-2.3902681533955246,2020,Nike
3888,-2.734977451572909,2014,Converse
3889,-3.1041116668882074,2012,Nike
3890,8.749933729576254,2019,New Balance
3891,1.8428671843746192,2018,Jordan
3892,-3.5839185843441363,2016,Nike
3894,1.8399748556534974,2018,Nike
3896,-4.105962142176334,2014,adidas
3897,5.091949282316362,2012,Nike
3898,3.562945509308348,2017,Nike
3899,3.8439762673838644,2017,adidas
3900,5.796929301401599,2019,adidas
3901,-2.8309909263562356,2018,Jordan
3902,4.512752794690281,2011,Converse
3903,-2.9103471441131057,2019,adidas
3904,7.804491292738996,1999,Nike
3905,-1.6578512276822197,2019,Nike
3906,-2.097363594847822,2018,Vans
3907,3.56733444715435,2016,Nike
3908,4.327271083497265,2017,Nike
3909,-4.318240366387808,2015,Jordan
3910,-2.4954252564702433,2019,Nike
3912,4.9769518103923565,2019,Jordan
3914,1.3895521762976146,2018,adidas
3915,5.195978461935736,2018,adidas
3916,3.063386232332051,2016,Converse
3917,-2.6178108142364924,2007,adidas
3918,4.545782794420655,2015,Nike
3919,1.2284623718569165,2018,Nike
3921,-2.0565798360520664,2019,Jordan
3922,0.06827188730137428,2018,Converse
3923,-1.9538453587687254,2019,Jordan
3924,-1.1722836543849333,2020,Nike
3925,-1.4733470676305256,2019,Converse
3928,-4.816987373595917,2019,Jordan
3930,0.9476150546975627,2020,Nike
3931,0.6434037053666407,2019,Jordan
3932,3.132166751939637,2017,adidas
3934,0.8052486394859595,2007,Converse
3935,1.2755334132196143,2008,Jordan
3936,-8.81515903698221,2020,Jordan
3937,-5.5548609068523875,2016,Jordan
3938,3.7039395480305,2020,Nike
3939,5.878037027912224,2020,Nike
3940,6.58172385826579,2000,adidas
3941,-6.4495002077404555,2004,Jordan
3942,-4.679074784902255,2017,Nike
3943,1.716620676451106,2017,Nike
3944,-8.826703969537647,2019,Jordan
3945,-4.736529665270541,2020,Jordan
3946,-1.5575646744920715,2017,Nike
3947,2.7459447249216002,2018,New Balance
3948,-7.899558228727479,2018,Nike
3949,2.4845363992979084,2019,Jordan
3950,3.5382294962819842,2015,Nike
3951,0.4288221039948181,2019,Nike
3952,1.9574242946196871,2016,Nike
3953,5.312166898709088,2016,Jordan
3954,0.25451050800362207,2017,Nike
3955,5.109138362078186,2017,Jordan
3956,3.234264730601796,2019,Converse
3958,1.9770882634357403,2020,Nike
3959,6.33186051052109,2020,adidas
3960,1.386123184014635,2019,Nike
3962,-0.9435030889347031,2017,Jordan
3963,-0.8545475885444913,2019,Nike
3964,-8.27389709201716,2014,Nike
3965,12.356603905844675,2018,Jordan
3966,-4.729369911724319,2017,Nike
3967,-0.8460798701511784,2019,Nike
3968,2.698760563309136,2019,Nike
3969,1.10741423965556,2020,Nike
3970,1.5348217244999414,2017,New Balance
3971,-5.088028823494618,2017,Nike
3972,-9.189571307818579,2017,Nike
3973,0.803209225552312,2016,Jordan
3974,0.39661847304060904,2017,adidas
3975,1.690358597972536,2005,Nike
3976,3.7103007658546985,2017,Nike
3977,-1.2458249544443807,2017,adidas
3978,1.5436038717138694,2016,Nike
3979,-0.7205558299096017,2018,adidas
3980,-4.264698800248948,2018,Nike
3981,-0.01777630323930344,2016,Nike
3982,-7.516640687357142,2020,Nike
3983,-1.9772567811536175,2016,Jordan
3984,-7.544468192153564,2014,Nike
3985,3.0032827526504833,2019,Nike
3986,2.5209540686787544,2014,Nike
3987,0.633051708333209,2015,Nike
3988,-4.0472997027114195,2018,Nike
3990,1.7813339096808234,2016,Jordan
3992,-1.4724476912591773,2020,Nike
3994,-2.132682316697655,2018,Nike
3995,3.919284999027342,2019,Vans
3996,2.6055966568312936,2014,Nike
3997,0.886611472707181,2018,Reebok
3998,-2.597744151871645,2016,Nike
3999,2.335177699913029,2015,New Balance
4000,0.7269372777239097,2020,adidas
4001,-1.7833787915472858,2020,Jordan
4002,-0.7535580790735688,2014,Vans
4003,-6.867813000624027,2012,Nike
4004,1.4387768218466803,2019,Nike
4005,0.6495262304168101,2019,Nike
4006,2.0452473796686776,2008,Jordan
4007,-9.311830955106027,2020,Jordan
4008,-2.803221518233176,2018,Jordan
4009,-0.08079413724548049,2019,adidas
4010,-0.48525635019563573,2016,adidas
4011,-3.8337801867837538,2016,Nike
4012,-0.23170706419001466,2018,Reebok
4013,1.6286224319006746,2018,adidas
4014,1.126624840568483,2019,Nike
4015,1.6707184194321576,2017,adidas
4016,-2.5541239646192473,2013,Jordan
4017,-2.495017610102889,2020,Nike
4018,4.85647474856512,2019,Converse
4020,0.5499573708259675,2012,Nike
4021,2.4269601023833043,2019,Nike
4022,2.026473356986212,2020,Nike
4023,-9.712482705344897,2018,Reebok
4024,-1.3962890101944616,2018,Nike
4025,-6.623426560882649,2012,New Balance
4026,-9.400847106625902,2018,Nike
4027,-2.690568051046248,2018,Jordan
4028,6.272035973404361,2018,Reebok
4029,-3.323274733852587,2018,Nike
4030,5.476094630951422,2019,New Balance
4032,-2.3711330153462535,2019,Jordan
4033,0.8288872106087309,2018,Converse
4034,-2.7054356811306244,2019,Nike
4035,-0.35854706667089414,2016,Nike
4036,5.948031026767444,2014,adidas
4037,-1.1662880111833518,2018,Jordan
4038,5.82033119250106,2015,Nike
4039,-5.19759084005251,2018,Jordan
4040,-0.997235497090479,2017,Jordan
4041,3.1687007387807515,2018,Nike
4042,0.7676492805430037,2018,Nike
4043,-5.067714038276462,2018,New Balance
4045,-3.9791592693262627,2018,Jordan
4046,0.8829732279936933,2018,Nike
4047,12.204724803823456,2019,New Balance
4048,-7.351976109683396,2009,Nike
4049,-0.06629066289610876,2016,Nike
4050,6.090653632140811,2019,Nike
4051,1.1984430793997094,2018,Nike
4052,-3.399818911735803,2018,Jordan
4053,-7.370461387944414,2012,Nike
4054,0.20746573692455372,2016,Nike
4055,-3.9555957844895926,2018,Jordan
4056,-4.436360491029952,2019,adidas
4057,10.489775485822964,2018,Nike
4058,-1.4460775203743066,2018,Nike
4059,6.481756612704813,2018,Vans
4060,7.694540412285519,2017,Jordan
4061,1.4196526074466713,2018,Nike
4062,1.5878085099393247,2011,adidas
4063,5.3724747731030345,2019,Nike
4064,-1.1227871781980723,2018,Reebok
4066,-0.817526001611283,2019,New Balance
4067,3.647899950076894,2020,New Balance
4068,-7.825048401144463,2012,Nike
4069,3.904054157410143,2016,Jordan
4070,2.1300976029334935,2019,adidas
4071,1.2709347861554794,2018,Reebok
4072,-4.944078202827979,2015,Nike
4073,-7.504513265237336,2008,Nike
4074,-4.375567735845587,2019,Nike
4075,0.27712889509204164,2011,Nike
4076,3.6292324830255636,2018,Jordan
4077,-0.9030250536968362,2019,Nike
4079,1.361543622748206,2020,adidas
4080,0.7859134541268291,2017,Jordan
4081,0.3060391654331346,2019,Nike
4082,5.175614990425499,2019,Nike
4083,-2.5403804427157834,2018,adidas
4084,-3.1650912749694475,2019,adidas
4085,10.347479059180534,2018,Nike
4086,-3.688123135580609,2009,Nike
4087,4.681251382399617,2008,Nike
4088,2.843458884162377,2018,Nike
4089,-4.866126409662354,2015,adidas
4090,4.224785666143247,2008,Jordan
4091,5.741412575676249,2008,Nike
4092,4.1424735096,2015,Jordan
