,Unnamed: 0,x,y,z,color
1920,1920,6.735320568084718,2.0414106845855717,0.052579469978809364,#aca2a4
1940,1940,9.257062911987305,12.132095336914064,6.690424919128418,#907e6d
1948,1948,9.450385093688963,-0.42854487895965576,6.410824298858643,#383636
1953,1953,11.30166721343994,0.6490355730056763,7.833863735198975,#6f6e61
1960,1960,12.49757194519043,-5.705634117126465,1.8120219707489007,#987982
1969,1969,15.59861946105957,-4.094360828399657,4.974052906036377,#3d3f32
1988,1988,11.468666076660154,4.002367973327637,7.856407165527343,#82787b
1992,1992,10.785218238830566,2.5435566902160645,4.860541820526123,#344072
1995,1995,9.735147476196287,2.609535217285156,6.084617614746094,#383839
1996,1996,6.755481719970702,1.9357401132583616,0.15802577137947085,#c2bcb4
2012,2012,7.937163352966308,5.200085163116455,6.576275825500487,#655152
2029,2029,8.018409729003906,4.9102654457092285,4.837861061096191,#97596d
2050,2050,12.757356643676756,-5.6221604347229,1.6289377212524414,#bcb7ba
2057,2057,5.546112537384032,7.779438972473144,5.061026096343993,#000000
2065,2065,9.215446472167967,3.3551611900329585,5.528844356536865,#cc9b93
2083,2083,12.43147563934326,4.685701370239258,8.241906166076658,#cca4a6
2098,2098,9.412169456481934,-0.3155627846717834,6.7447566986083975,#557f68
2115,2115,5.781634807586671,7.13599729537964,-1.7338333129882817,#7a7b7b
2126,2126,12.456314086914064,4.3655877113342285,5.334936618804932,#595755
2129,2129,9.483661651611328,2.87817931175232,8.727885246276854,#6d4b51
2138,2138,9.148771286010742,-0.634258508682251,6.831880569458008,#908b7b
2139,2139,11.867329597473145,10.473514556884766,10.895489692687988,#5e6260
2141,2141,10.996160507202148,5.378124713897706,7.777187824249268,#a6a8b6
2148,2148,8.467097282409668,4.335175514221192,9.04250431060791,#76726c
2162,2162,9.769264221191404,5.544117450714111,6.473061561584473,#a78961
2169,2169,13.602740287780756,8.324460983276367,2.226978540420532,#373637
2180,2180,9.794951438903807,2.0502891540527344,8.239502906799315,#cfc5c2
2185,2185,9.777756690979006,3.9056415557861333,8.318957328796385,#92969b
2190,2190,9.731659889221193,3.8047068119049072,7.303855419158936,#2d5297
2222,2222,10.225489616394043,1.4737590551376345,4.440590381622314,#cac9d2
2225,2225,9.956151008605953,6.473414897918701,16.94955825805664,#484a46
2225,2225,9.956151008605953,6.473414897918701,16.94955825805664,#484a46
2245,2245,11.088656425476074,2.78753399848938,12.180871009826658,#e18758
2258,2258,8.063183784484862,-0.9422767162322998,5.849895477294923,#5d5b56
2261,2261,11.596767425537104,3.9093747138977046,5.223309516906737,#bebcbd
2267,2267,9.091714859008787,3.491544008255005,5.438598155975341,#38373c
2271,2271,10.29837703704834,6.948193550109863,7.823304653167725,#797675
2304,2304,11.754706382751465,3.8386042118072505,6.660646438598634,#323330
2309,2309,8.796171188354492,9.66380786895752,0.3390243351459504,#919290
2317,2317,8.341730117797853,9.739846229553224,-0.3224773108959197,#4d4644
2321,2321,6.856351852416992,5.333579063415527,3.613625526428223,#595a51
2323,2323,16.418706893920902,4.9708218574523935,2.857160329818725,#565659
2324,2324,16.17352294921875,5.66103982925415,3.0005824565887447,#726c63
2337,2337,8.597990036010742,0.11180724948644638,3.8321487903594966,#a26146
2342,2342,12.569108009338374,-5.403354644775392,2.806046485900879,#4e4438
2342,2342,12.569108009338374,-5.403354644775392,2.806046485900879,#4e4438
2380,2380,10.57371425628662,5.207362174987792,7.683386325836182,#c3c1cd
2382,2382,9.33556079864502,-0.11061681807041167,5.785724163055421,#94b49c
2384,2384,5.721152305603027,6.630205154418943,5.509160041809082,#a47c5e
2389,2389,7.8033385276794425,8.333893775939941,-2.288578748703003,#50555e
2389,2389,7.8033385276794425,8.333893775939941,-2.288578748703003,#50555e
2412,2412,12.951212882995605,4.2537217140197745,5.121830463409424,#383838
2419,2419,7.067496299743652,6.484135627746582,3.3382141590118404,#c1c5d3
2420,2420,8.385207176208496,1.6957184076309202,8.131927490234375,#352f28
2421,2421,8.733694076538086,0.6878564953804017,7.249123096466064,#6a6b73
2428,2428,9.635526657104492,1.6298617124557495,5.9160895347595215,#d6dae1
2429,2429,11.56900119781494,2.806821346282959,5.440295219421387,#4d4d55
2436,2436,6.851893424987793,1.7133935689926143,0.4420742988586425,#a9acae
2441,2441,7.719985485076903,9.016907691955566,0.8965085744857789,#baa394
2456,2456,7.568334579467773,2.3148226737976074,-6.198382377624513,#c5acac
2461,2461,12.591503143310545,4.3523879051208505,4.856400966644287,#b5aea8
2473,2473,5.739368438720702,7.0840277671813965,-1.9684278964996336,#3e4647
2474,2474,8.524635314941408,-0.6461826562881469,6.777977466583253,#6c6d72
2475,2475,8.372304916381836,0.4674389660358429,7.1517696380615225,#46555f
2501,2501,5.482932567596436,6.384056568145753,4.664600372314452,#6b8283
2509,2509,16.328453063964847,5.000282764434815,3.0273528099060063,#88839e
2513,2513,9.063337326049805,1.1340068578720093,8.688292503356934,#849265
2519,2519,8.586875915527342,0.9840614199638366,7.5206565856933585,#a8abc1
2524,2524,8.807618141174316,1.3119992017745972,7.57604169845581,#3c3d40
2545,2545,8.816627502441406,8.564496040344237,1.2216502428054807,#b05d66
2562,2562,8.246091842651367,8.826940536499023,-0.3981422781944273,#97b373
2562,2562,8.246091842651367,8.826940536499023,-0.3981422781944273,#97b373
2619,2619,9.73595142364502,1.5891203880310056,4.8996357917785645,#9d9d9f
2620,2620,7.6644010543823216,7.834721565246582,1.0971245765686035,#292828
2623,2623,8.347389221191404,1.0051974058151243,7.143882751464843,#5e5f6b
2650,2650,9.881832122802733,1.3600021600723269,8.756239891052246,#a47477
2653,2653,8.814332008361816,0.8509572148323059,4.436573028564454,#87847d
2661,2661,6.47930908203125,8.418389320373535,6.008942127227782,#d1bc4c
2661,2661,6.47930908203125,8.418389320373535,6.008942127227782,#d1bc4c
2663,2663,9.41819095611572,0.06907664239406586,4.017535209655762,#7ad0c8
2669,2669,8.895455360412598,0.6297057867050171,8.691539764404299,#4a515f
2671,2671,9.243596076965332,12.739647865295408,6.5919837951660165,#595175
2678,2678,9.03966426849365,4.134878635406493,6.0751404762268075,#5a2f2f
2688,2688,13.073732376098633,6.7371039390563965,12.2664794921875,#987d6e
2703,2703,8.286529541015625,9.880254745483398,0.2203323245048523,#786768
2720,2720,13.101896286010742,4.444207668304443,5.050187587738036,#252931
2726,2726,10.227083206176756,0.822128415107727,4.8717823028564435,#3f495f
2728,2728,8.121919631958006,7.8352251052856445,4.582414150238037,#6b6a74
2739,2739,11.670449256896973,4.1906113624572745,7.21444034576416,#6b8286
2753,2753,9.92526149749756,4.063699245452882,9.443249702453613,#733850
2754,2754,7.582503795623782,8.142735481262207,-2.781343936920166,#b3a69d
2765,2765,12.292327880859375,4.2531704902648935,4.843058109283446,#647471
2796,2796,-3.123772382736206,2.9003133773803715,6.117932796478272,#494427
2838,2838,6.25565004348755,6.811406612396238,4.73912811279297,#322d2c
2854,2854,14.148500442504885,-3.6655349731445312,3.290445804595948,#606166
2859,2859,11.219711303710936,1.0178886651992796,6.777158737182617,#d9d7d3
2867,2867,9.742274284362793,5.161008358001709,6.1565155982971165,#ac8f93
2882,2882,7.076604366302488,6.527324199676514,3.3554790019989014,#b1a3ac
2884,2884,7.536351680755613,8.457211494445799,0.8805865645408629,#9e864a
2885,2885,9.061665534973145,2.294965505599976,8.62751865386963,#a66b76
2892,2892,9.945081710815428,4.328957080841064,6.041700839996339,#413c35
2896,2896,13.31352424621582,1.6851665973663332,8.613303184509277,#66292a
2903,2903,10.578134536743164,5.531759738922119,7.65055704116821,#3e3e41
2908,2908,6.597901344299316,2.0707225799560542,-0.01816293783485889,#c5c1a4
2914,2914,8.115018844604492,3.0336503982543945,7.433256149291992,#928e7a
2928,2928,6.286166667938232,5.957207679748535,4.065162658691405,#5a574d
2930,2930,8.127631187438963,0.29674360156059265,10.83599090576172,#82747b
2931,2931,9.470204353332518,8.01958179473877,-3.2435896396636963,#3e556d
2933,2933,11.50093936920166,3.39204478263855,4.8195199966430655,#6f706f
2934,2934,11.80873203277588,4.866435527801514,5.059065341949462,#60605d
2953,2953,13.267092704772944,8.298499107360838,2.937092542648315,#c3c3c2
2959,2959,6.472680091857909,6.957581996917724,-2.2617075443267822,#bfbec2
2979,2979,7.761690139770509,8.755683898925781,-0.18924158811569214,#b6ac96
2980,2980,9.670541763305664,5.347179889678955,6.302701950073241,#d0b1a6
2981,2981,13.274600028991694,1.4631094932556157,8.616849899291992,#787877
2999,2999,8.278674125671385,0.9914408326148983,7.137089252471925,#7a8ab5
3013,3013,12.8617525100708,-5.6498613357543945,3.1020288467407227,#d2d1d1
3014,3014,11.107764244079588,5.013528823852539,9.264467239379881,#5a5b5c
3031,3031,6.5700626373291025,1.6346323490142822,0.2984786033630371,#989696
3040,3040,8.821198463439943,2.759287595748901,7.442996978759763,#61604a
3041,3041,11.067264556884766,2.36353611946106,12.168106079101562,#616454
3042,3042,9.16569232940674,0.2904517650604249,8.231931686401367,#5b5a5f
3081,3081,8.229550361633299,7.868284702301025,5.147314071655273,#bdced6
3117,3117,11.775216102600096,10.405181884765623,11.0874662399292,#d7bdc5
3141,3141,8.09659004211426,8.263723373413088,-3.1911075115203853,#c8b5b1
3145,3145,8.395673751831055,1.2925485372543335,6.633659839630128,#232426
3162,3162,6.667437553405763,1.652123808860779,0.38452497124671936,#6b4e41
3174,3174,5.851266384124756,6.3504252433776855,4.882171630859376,#414546
3180,3180,8.466062545776365,1.3401019573211668,6.535001277923584,#595a5d
3181,3181,6.811275959014893,6.227256774902344,3.472495555877685,#222223
3182,3182,10.500917434692383,4.366479396820068,9.984490394592283,#454544
3196,3196,9.142521858215332,-1.3789329528808592,-1.8404141664505007,#7e686d
3224,3224,16.29302597045898,5.317296981811523,2.954517602920532,#7a7a7b
3226,3226,7.362894535064697,6.613910675048827,0.8006787896156311,#677c60
3235,3235,9.516250610351562,8.004944801330566,-3.21268081665039,#b07377
3239,3239,13.073205947875975,7.99371337890625,2.403446435928345,#535452
3244,3244,7.394676685333253,3.6723608970642077,7.1308274269104,#e18a74
3253,3253,9.489531517028807,0.598869264125824,6.776737689971925,#98494b
3256,3256,9.297480583190916,2.7063434123992924,5.289083957672119,#a2abaf
3260,3260,9.06407642364502,9.202823638916016,0.9715027809143066,#9ea2a4
3272,3272,13.365819931030273,2.2212274074554443,8.632658004760742,#3b5762
3273,3273,8.720978736877441,9.468568801879881,0.5004693269729614,#5f383d
3276,3276,6.591605663299561,1.6226062774658203,0.4033889472484589,#343b42
3306,3306,8.554178237915039,0.701793372631073,8.01209831237793,#929694
3352,3352,7.563648223876954,8.137968063354492,-2.813066720962525,#b6b8bf
3369,3369,16.158786773681637,5.358963012695312,3.4253053665161124,#bfbfc1
3396,3396,9.56786632537842,3.602503061294556,11.612829208374025,#9b9dac
3403,3403,9.916175842285156,8.012643814086914,7.402897834777832,#a2856e
3409,3409,7.423741817474365,7.561389446258546,5.777196884155273,#8b8383
3438,3438,7.976175308227539,4.883308410644531,4.80940818786621,#7b7688
3445,3445,-1.3066879510879517,6.709602355957032,5.501098155975341,#cfd0d8
3451,3451,8.378355026245119,10.150580406188963,-0.05770448595285416,#92998b
3465,3465,7.100908279418945,7.614738941192628,0.6364594101905823,#a68fab
3479,3479,6.814514636993407,1.7039850950241089,0.4153731763362885,#949187
3479,3479,6.814514636993407,1.7039850950241089,0.4153731763362885,#949187
3479,3479,6.814514636993407,1.7039850950241089,0.4153731763362885,#949187
3479,3479,6.814514636993407,1.7039850950241089,0.4153731763362885,#949187
3480,3480,12.440049171447756,4.696014881134033,7.5233359336853,#918c8d
3485,3485,7.296847820281982,8.233883857727049,1.1032320261001587,#944041
3511,3511,12.822174072265625,-5.51349687576294,1.5559141635894778,#908f91
3512,3512,6.477940559387207,8.43361282348633,6.041334629058838,#bfc3c4
3513,3513,5.787951469421387,3.8775970935821533,3.3605055809021,#d2cdd2
3523,3523,9.31900119781494,2.61944317817688,5.16805362701416,#736d77
3526,3526,5.752713203430176,7.1139655113220215,-1.6142483949661257,#585a65
3527,3527,12.95661449432373,3.9724490642547607,8.87068462371826,#65494b
3554,3554,11.594698905944824,3.9377050399780273,9.617273330688477,#af8d69
3567,3567,5.782902717590332,7.107708454132081,-1.658215880393982,#313439
3572,3572,11.649048805236815,9.795470237731934,11.092509269714355,#cfc1cc
3586,3586,8.494683265686035,2.1091623306274414,8.22578239440918,#b092a8
3587,3587,7.676373481750487,0.8230562210083008,1.411799073219299,#6b717f
3608,3608,8.058921813964844,0.19123525917530051,10.73114776611328,#524d51
3614,3614,12.433732986450195,3.9543426036834717,5.29097318649292,#494949
3623,3623,9.968982696533203,2.099464893341064,6.747756004333496,#937978
3630,3630,9.43622589111328,2.753990173339844,5.097322463989258,#93878a
3635,3635,7.431201934814452,7.705933570861816,6.010194301605225,#7f4247
3643,3643,9.750319480895998,7.875392436981201,-2.195875644683837,#4d625b
3650,3650,9.68155574798584,3.1809670925140376,9.18353843688965,#894843
3669,3669,13.081249237060547,6.957444190979005,11.679313659667967,#bb8388
3670,3670,8.946599960327148,3.2591488361358643,6.378504753112793,#b6b8c4
3674,3674,8.239084243774414,1.0505218505859375,1.684013605117798,#464445
3675,3675,10.157422065734863,1.4369297027587888,4.316117763519287,#2f2733
3691,3691,9.248847007751463,-0.2223607748746872,6.906569004058839,#62afb9
3701,3701,9.036581039428713,4.382493495941161,8.892219543457031,#303133
3704,3704,7.718456268310548,6.6245336532592765,6.853048324584961,#616165
3706,3706,10.980524063110352,5.755544185638429,5.521529674530028,#5b5c63
3710,3710,15.059562683105467,1.7970399856567385,1.0493581295013428,#a9a9a5
3720,3720,9.27589225769043,3.3017432689666744,5.422292232513427,#2f3336
3741,3741,9.349024772644043,12.914714813232417,6.504809379577638,#aca89c
3744,3744,13.47750186920166,-4.713273525238037,2.783217430114746,#4d595b
3788,3788,10.543636322021484,4.970055103302002,5.669673919677735,#a5a098
3793,3793,-1.0958777666091921,6.520809650421144,4.953347206115723,#4a4842
3804,3804,15.704813003540039,-4.170309543609618,5.0171847343444815,#b9b8bf
