,x,y,z,color
102,1.0771337747573853,1.534804821014404,0.1836838573217392,#8a8b95
103,2.3496820926666255,-2.3740580081939697,-0.17467233538627622,#d0cbcb
104,5.481749057769775,-0.6908974647521972,3.2096161842346187,#886e73
105,1.9632121324539185,-0.08889874815940857,1.8188967704772945,#acacae
106,-0.06222806870937346,-2.1536564826965328,-1.05787467956543,#cec0b7
107,4.204897403717041,1.0639607906341553,0.654152512550354,#606268
108,3.4303746223449707,-0.21269455552101132,0.2502922713756561,#d2d8d1
109,0.6402817964553833,-1.5025652647018433,-2.385468959808349,#6e6a6b
110,1.3297722339630127,-0.5017696619033813,2.248595237731933,#a6a4a0
111,4.146591663360596,0.8989472985267638,0.8712275624275206,#cdced4
112,4.576118469238281,0.256547212600708,-0.878876805305481,#b6c6d6
113,-2.859625577926636,1.0560592412948608,-2.91250991821289,#5a5b58
114,-1.010852575302124,-2.737923622131348,3.3391234874725337,#c86185
115,-2.4663949012756348,-0.00017047372239176187,-3.6847598552703857,#8f8c8d
116,0.8950852751731871,3.270205020904541,0.4468252956867218,#434254
117,-1.1843528747558592,-3.9543311595916744,1.0190541744232176,#afd299
118,-0.72044837474823,0.43547695875167847,-3.9027915000915527,#716c80
119,-2.424330234527588,-0.6268625259399414,-2.1688272953033447,#888689
120,3.7726879119873047,-0.2997690141201019,1.9020501375198364,#d5d2d5
121,0.6416722536087036,-2.098881959915161,1.1069955825805664,#c1b2a0
122,3.357681274414062,0.4917713105678559,0.5386784076690674,#babcbb
123,-3.121942520141601,2.533294439315796,-9.425333023071289,#4d4f54
124,0.41151016950607294,1.7612518072128294,-0.3918118476867676,#8c9aa1
125,1.0386556386947632,1.046436786651611,-0.4490498900413513,#7aa086
126,3.6110036373138423,-0.963651180267334,2.7925815582275386,#a0999b
127,-0.8829405307769774,-2.384549140930176,2.2066028118133545,#7d8889
128,3.7670955657958975,0.2485320866107941,0.8625836372375488,#d6d7d8
129,1.4102588891983032,1.7178170680999756,-1.338923096656799,#8c98aa
130,4.973116397857665,1.5527863502502437,0.8348511457443237,#928884
131,-2.138853311538696,2.002409219741821,1.3990398645401,#49454b
132,4.2036213874816895,5.492096424102783,-6.219529151916504,#585b4a
133,3.0012187957763676,-0.5757764577865601,1.9743273258209229,#aeacae
134,-2.7742531299591064,2.637900829315185,3.5728204250335693,#595558
135,-2.2210402488708496,0.6767578125,1.8547314405441284,#5e4f48
136,1.02143394947052,1.994856357574463,-1.267425298690796,#526f8b
137,0.19501596689224243,-3.2436614036560054,0.5313560366630554,#7b7c57
138,0.9293224811553956,2.024333477020264,-1.1245858669281004,#29427d
139,1.9579970836639409,-1.7809774875640867,0.8656004667282104,#bea480
140,1.6944761276245117,-2.107131004333496,0.18864290416240687,#ceccbe
141,0.315626710653305,1.071639060974121,-0.31830400228500366,#449963
142,-2.132995128631592,-1.4043136835098267,2.182612895965576,#6c4639
143,-1.3773620128631592,0.2102835029363632,-2.71255087852478,#443e35
144,3.9158811569213854,0.990214765071869,0.6408118605613708,#bdb3bc
145,2.54172158241272,-0.5691255927085876,0.5294941067695617,#9d97ab
146,-1.825162410736084,0.0840984657406807,-1.9303553104400637,#4f504e
147,0.06375955045223235,0.13039244711399078,3.0105249881744385,#8f838f
148,1.6394695043563843,-0.7295328378677368,0.7129102945327759,#cfcabc
149,-0.02033754251897335,2.082891702651977,3.4700202941894527,#414346
150,1.968610763549805,-0.5493553876876832,0.12200292944908142,#a19c8f
151,1.451316475868225,-0.7379473447799682,1.21163272857666,#646362
152,2.5131905078887935,-1.2033573389053343,4.011861801147461,#8aa36b
153,0.3032256066799164,-2.076794624328613,-3.3200900554656982,#a6acb2
154,0.2307337075471878,2.628241062164306,3.018296718597412,#5b3a3d
155,-0.38096228241920477,0.9192674160003662,3.3128697872161865,#574c4d
156,-2.7233099937438965,1.4965928792953491,1.1058485507965088,#3c3e3d
157,4.2851362228393555,-2.1342310905456543,0.2805740833282471,#a99baa
158,-1.9819104671478271,1.9646295309066768,1.8656158447265625,#4f5052
159,2.0739996433258057,-1.4143540859222412,1.1453845500946045,#ada8a5
160,0.6415886282920837,-2.0929415225982666,-3.1563653945922847,#dadadf
161,-0.1965518593788147,-2.308432817459107,-0.6235911846160888,#ab7c71
162,0.9365506172180176,-1.9099953174591064,-3.1372206211090083,#babbbb
163,-1.0261670351028442,2.602537393569946,4.93059539794922,#76777b
164,1.5126419067382812,1.7045294046401975,1.9504758119583128,#59575f
165,-2.7821443080902095,-0.8398056030273436,0.23186297714710236,#a2a3a0
166,-1.687763214111328,1.3547556400299072,3.24658727645874,#2d2d2e
167,0.3298659324645996,3.6141169071197514,2.758489370346069,#575759
168,4.424864292144775,5.544871807098389,-6.04636287689209,#7e6a51
169,-3.391214370727539,2.5811092853546143,-9.135738372802734,#3c486b
170,-1.7530807256698608,2.908536434173584,2.3848156929016118,#5b585a
171,1.317984461784363,2.035424709320069,2.038794040679932,#676768
172,-1.7103166580200193,-0.8163011074066162,-2.354726552963257,#615b60
173,1.2963347434997559,-1.4376155138015747,2.330373525619507,#837175
174,-3.152368783950806,0.943351149559021,0.956700026988983,#393836
175,1.1136304140090942,2.418177843093872,-0.7639708518981932,#737d99
176,1.3969342708587646,-0.03247100487351417,-0.4463828206062317,#bcd8c9
177,-2.5030725002288814,1.4191014766693117,1.0281571149826048,#4a4a49
178,4.528375625610352,-1.8923977613449092,-0.4298621118068695,#dadbe1
179,-0.7888102531433105,-1.8069238662719729,3.932975053787232,#9a6263
180,-1.5429439544677734,1.7462797164916992,3.3049156665801998,#2b3852
181,-2.587952852249145,-0.9510572552680968,-0.4834087491035462,#989c9f
182,0.254618763923645,-0.1683647185564041,11.26032829284668,#99999d
183,0.7861726284027098,-0.7455840110778807,0.7918751239776612,#7d7373
184,0.6570044159889221,0.5976489782333375,4.44590425491333,#574f52
185,0.7588257193565368,-2.1158695220947266,-3.3501141071319576,#d1c3c2
186,-2.023053884506225,0.19440852105617523,-0.645080268383026,#364441
187,1.7581657171249387,-0.9740347862243652,1.3883179426193235,#bcb8b2
188,-3.6027991771698,0.5316779017448426,0.06980538368225098,#737372
189,-2.390000581741333,2.262247085571289,3.1471655368804923,#3c3d3f
190,-0.8635823726654052,4.160890579223633,2.4854180812835693,#5e4b4e
191,-2.707866907119751,-1.4353495836257937,2.0981688499450684,#2b3443
192,-2.4702477455139165,-0.009311764501035212,-3.689401865005492,#645f64
193,4.467797756195068,1.0086218118667603,-0.10439731925725937,#ceb3b8
194,0.9316554069519042,-1.436470627784729,-2.8250415325164795,#a7a6a5
195,-2.849849939346313,-0.31219896674156183,-2.177046775817871,#737173
196,1.5126216411590576,-0.7117316126823425,1.2151299715042114,#6a6a68
197,0.44812339544296254,-1.5916255712509155,-2.232701301574707,#a09294
198,-0.2657672464847565,3.536154747009278,2.1888186931610107,#434146
199,-0.6937077641487122,-2.5895650386810307,0.9361475706100466,#664532
200,2.909857988357544,-0.5614650249481201,-0.16916349530220032,#747b81
201,3.3698363304138184,0.2453618049621582,-0.4974093437194824,#5f6163
202,0.4913603663444519,2.4240684509277344,-1.1477797031402588,#636e94
203,0.5687224864959717,5.117664337158203,-7.044438838958741,#2c292c
204,3.377881050109863,-1.429500699043274,-0.8235030770301818,#bab9b7
205,2.472921371459961,0.7683392167091369,1.5574504137039185,#bfb6af
206,-0.7553216814994813,0.5075297951698303,8.898345947265625,#b9a394
207,-3.597743511199951,0.6794593334197998,0.4182319343090057,#414041
208,0.8658238053321838,-2.218422651290893,-3.3561830520629883,#bdbbb9
209,-1.8696926832199097,3.902409553527833,3.8513784408569336,#6a6b7f
210,3.424504041671753,-0.05631677061319351,1.1132248640060427,#c7c8cf
211,1.5134366750717163,-3.186731576919556,-0.14649188518524167,#d5d0c2
212,-0.13515380024909973,-0.18540662527084353,11.557130813598633,#e26674
213,2.4344286918640132,0.044400952756404884,1.5105348825454714,#bbbabd
214,0.700623631477356,-1.3895565271377563,-3.029050588607788,#d9d7d8
215,0.03726325184106826,2.345324993133545,0.9543358087539674,#625b5f
216,6.110843658447266,5.488300800323486,-1.002166986465454,#9896a9
217,1.0772830247879028,-2.0063004493713374,-3.102619171142578,#d9d7d0
218,0.4437170028686523,-1.9183235168457031,-2.9354639053344727,#aeada4
219,-1.7648940086364746,-0.3405336141586304,-4.125186920166016,#7b6f55
220,0.3629812002182007,-2.551244735717773,1.1030315160751343,#bea893
221,4.47883129119873,5.673547267913818,-5.878783226013184,#747074
222,-0.7664527893066406,-2.223724603652954,1.5559293031692507,#928271
223,-3.528013229370117,0.3733637928962708,0.3844961524009705,#616267
224,-2.4574642181396484,0.05277153477072716,-3.727262258529663,#686760
225,0.590415894985199,-1.9947019815444944,-3.4540445804595947,#bdc4c3
226,-0.01072054635733366,-2.078975439071655,-1.2596359252929688,#b4aba2
227,2.367351055145264,-1.909496068954468,1.5052982568740845,#cbc7b6
228,-3.5297069549560542,0.5399525761604309,0.1127704307436943,#4f4041
229,5.45307159423828,-0.6993398666381836,3.213948726654053,#868183
230,0.929440438747406,0.15763235092163086,0.8525287508964537,#798877
231,1.0526411533355713,-0.3460598886013031,-0.20434391498565677,#b57b8a
232,-1.3993457555770874,-2.793611526489258,2.955524206161499,#db7369
233,4.7207374572753915,1.2251487970352175,5.577237129211425,#a26868
234,2.029383897781372,-0.9963440895080568,0.7152572274208069,#99928e
235,0.4977313280105591,5.19378900527954,-7.093281269073485,#79797b
236,-0.5318071246147156,0.2771872282028198,2.6337649822235103,#585458
237,4.867944240570068,1.3304063081741333,5.608597278594971,#aba4a9
238,0.4063951373100281,12.057460784912108,1.1934611797332764,#3f3c4b
239,3.736979961395264,-0.24521818757057184,0.7477510571479796,#d0cccd
240,0.1882745325565338,1.2723641395568848,1.8624271154403689,#6b5c50
241,1.5156209468841553,1.6234363317489626,1.8565784692764284,#797a83
242,-0.6869235038757324,-1.0348389148712158,-2.9211888313293457,#b58ba1
243,0.18583957850933075,-1.8974651098251345,3.0326740741729736,#88656b
244,0.24141393601894376,4.106893062591553,2.6773161888122563,#282a30
245,-0.37585994601249695,4.274828910827637,2.6129209995269775,#3f666a
246,-2.536362886428833,0.33867281675338745,-2.7823226451873775,#262528
247,1.4469312429428098,0.2561512291431427,2.231726408004761,#6f6d75
248,-0.9281150102615358,-2.542497396469116,1.7646238803863523,#9f8a79
249,-2.886319160461426,1.043354034423828,2.3570258617401123,#352123
250,-0.7694044709205627,-2.639479160308838,0.7126380801200867,#8e6640
251,3.533298254013061,0.8056369423866272,1.76849627494812,#c8c1c7
252,3.4402177333831787,-0.4536873996257782,-0.4819591939449311,#dcdbd8
253,-0.4321479499340057,-2.0060522556304927,-1.3913688659667969,#958580
254,-0.8319340944290162,1.4859668016433716,3.0155405998229976,#565049
255,0.9525609612464904,1.9643079042434688,-1.1886131763458256,#48739e
256,0.25322386622428894,4.631239891052246,0.662881314754486,#403c5e
257,0.6068277359008788,-2.4595408439636226,2.249823093414306,#e5c5c6
258,-2.790599822998047,1.50502610206604,3.485670804977417,#575755
259,0.516417145729065,2.0392606258392334,-0.7634196877479553,#56648a
260,0.12265393882989885,-2.9373769760131836,0.5761129856109619,#d5c9a9
261,2.648107051849365,-0.3881725370883942,0.5878123044967652,#94806f
262,-1.1056264638900757,-1.6738691329956057,2.2257945537567134,#8a6a5c
263,-0.7183308005332946,-2.1030926704406734,4.034001350402832,#632d35
264,0.062058769166469574,2.244320869445801,0.6938092112541199,#867e8e
265,4.430530071258545,5.890589714050293,-5.673632621765136,#8d6e74
266,-1.1390997171401975,-3.7685379981994633,0.8501052856445312,#c0c1a0
267,-1.3011159896850586,-3.854681253433228,0.991123080253601,#a79a5d
268,-0.8604317903518675,-1.6741986274719238,-2.3942253589630127,#b09da8
269,-1.326772689819336,-3.733601331710816,1.0384279489517214,#bfc27b
270,-1.207159161567688,-1.1396018266677856,3.583153963088989,#82585b
271,-0.07984901219606398,0.8038508892059327,-0.25104740262031555,#446850
272,-0.7272047400474547,-0.2902463972568512,-2.740258455276489,#574f42
273,5.0540308952331525,1.635504126548767,0.8520949482917786,#c9cdce
274,-3.125782966613769,1.0308930873870847,1.7530332803726196,#222222
275,0.9157007336616514,-1.448383927345276,-2.7134976387023926,#c2ada8
276,0.5118718743324281,2.901577472686767,-0.03659036755561829,#404c55
277,-3.0710642337799072,-0.02954893186688423,-2.069578170776367,#53473d
278,2.9661495685577397,-1.0252844095230105,1.3763827085494993,#82898b
279,2.4273984432220455,-1.4128671884536743,-0.06864079087972641,#d8d9d6
280,2.723323345184326,1.0692719221115112,1.5392574071884157,#9eb0cb
281,0.04740525037050247,0.9016709327697754,0.5746883749961853,#525857
282,-0.2536922097206116,-2.2267341613769527,-0.8572145700454712,#ad9b9a
283,-1.0684472322463987,-2.649228811264038,-0.720308244228363,#d49d3c
284,4.45631217956543,-1.8180367946624756,-0.14776214957237244,#dcd6da
285,-3.051746368408203,2.435725450515747,-9.373609542846681,#828a96
286,2.341723680496216,-1.12485671043396,3.995222091674804,#777a8b
287,-1.535309076309204,1.0019370317459106,2.1294419765472408,#766d64
288,4.157522201538086,5.443729400634766,-6.254398822784424,#51504e
289,1.584692239761352,0.17130105197429657,-0.17216058075428006,#aba6a4
290,1.086333155632019,2.993616342544556,0.14695611596107483,#9a7b73
291,-0.981189489364624,-0.3707480132579803,2.002636671066284,#807168
292,3.76801323890686,-0.1524277925491333,-0.4918678700923921,#929fad
293,5.126573085784912,1.6974319219589231,0.8469125032424927,#868c91
294,3.461755514144897,0.1829192340373993,-0.6120804548263549,#636466
295,0.8737637400627136,-2.6799113750457764,1.3303070068359375,#d9cbc0
296,-2.5404152870178223,1.7914390563964846,1.7658843994140625,#515355
297,-3.0933678150177,0.6940195560455322,-1.1668901443481443,#2d2c2f
298,4.836658477783203,5.648398399353027,-5.9220051765441895,#b8a9a9
299,-3.027426719665528,-0.7897121906280516,-0.2596970498561859,#9b9ca2
300,3.3116099834442134,-0.0974399894475937,0.8239184617996214,#bebcbd
301,-2.043253183364868,-0.5752713680267334,-1.9170407056808472,#645d55
302,-2.376815795898437,1.6899060010910034,4.289722442626954,#2e2c2c
303,1.0116657018661501,2.9603517055511475,0.18083140254020688,#524d5b
304,0.7768275141716005,2.187589168548584,-0.00452817790210247,#748485
305,-0.7552634477615356,-0.3905380368232727,0.4748912453651427,#494c44
306,-1.0469557046890259,2.5590314865112305,4.924002647399903,#84868d
307,-1.2188504934310913,1.3510949611663818,0.9526155591011048,#5d5d5d
308,0.4697304964065553,12.058763504028319,1.0637807846069338,#875444
309,0.532760500907898,1.9092136621475215,1.348784685134888,#86595e
310,-2.2239344120025635,0.226410835981369,-2.700052261352539,#302d2d
311,0.6908842921257019,-2.280883550643921,0.9282853603363038,#c4b9a9
312,1.7730988264083865,-1.1214488744735716,1.022922396659851,#aaa69d
313,-1.9953278303146365,1.7962888479232788,2.163502693176269,#6f6f71
314,-0.0896449014544487,-1.7679258584976194,-2.6878554821014404,#ca8571
315,-3.0909047126770015,-2.8057749271392822,-0.4572829008102417,#c7aa9f
316,5.115278720855713,1.0059943199157717,-0.6418812274932861,#b09fa3
317,-0.3585231900215149,2.7782750129699707,-0.21056279540061953,#3e4b59
318,-1.755240559577942,-2.5481417179107666,3.2099082469940186,#a1343c
319,-1.3899935483932495,-0.9953389167785645,3.435007333755493,#533c3e
320,-0.34458523988723755,0.4954643845558168,0.4360120594501495,#6a7066
321,0.226233184337616,4.365716457366943,2.38403844833374,#3c3d3e
322,-1.3187073469161985,-1.5986140966415405,-2.646111726760864,#cc8387
323,2.149906873703003,1.3280652761459353,1.8016780614852903,#7b7e8f
324,0.5177451968193055,-2.628865957260132,2.1840915679931645,#deaca7
325,-1.9385169744491575,0.22107394039630887,-2.7444963455200195,#53504f
326,-0.18545269966125488,-0.7143582105636596,-2.66912579536438,#7b93b7
327,4.973809242248535,0.5126020908355713,-0.9444113373756408,#aba2a4
328,-1.3508657217025757,-3.671350955963135,1.3364022970199585,#7b9230
329,-2.6212782859802246,1.9592272043228147,1.012897253036499,#6b615f
330,0.2897510230541229,3.4732418060302734,2.8251109123229985,#797e78
331,0.4103114306926727,12.035921096801756,1.1106598377227783,#7b7d79
332,-1.2960437536239624,-3.5153853893280025,1.2082202434539795,#d0bb8f
333,5.108445167541504,0.933364450931549,-0.682960033416748,#b1969b
334,1.018665432929993,1.3116062879562378,-0.6790280342102051,#99a9c2
335,-3.0840675830841064,0.8456236720085144,1.9091454744338991,#2a2724
336,3.630292415618896,-0.940418004989624,2.844542264938355,#9e9f9a
337,0.25991657376289373,1.420755624771118,1.3264300823211668,#636356
338,-1.3735450506210327,0.6246077418327332,1.3418318033218384,#56524f
339,1.5478999614715576,1.73427677154541,1.8510750532150269,#484b55
340,4.13525104522705,5.427511215209962,-6.26080846786499,#262425
341,-3.0895230770111084,1.4701170921325684,3.209325551986694,#68625d
342,3.2572605609893794,0.3617961704730988,-0.06920591741800308,#aba7a5
343,-2.0698704719543457,0.955539643764496,1.2383185625076294,#576366
344,1.176172137260437,-0.3567253649234772,0.7440146803855896,#babac4
345,-0.7443897724151611,-2.3430464267730713,0.7916628718376159,#9c7f68
346,1.0007768869400024,-2.107243299484253,1.3274705410003664,#b3a398
347,4.887657642364503,5.746487617492675,-6.041759967803955,#aaa5a2
348,3.470336437225342,-0.4884416460990906,0.6674396991729736,#c8c7cb
349,-1.1482739448547363,-0.7509593367576599,0.675277829170227,#90846a
350,-2.776519775390625,1.596577286720276,1.5757981538772583,#535251
351,-2.5921921730041504,1.461025595664978,2.6507740020751953,#5e5a57
352,1.6995415687561035,0.8454065918922424,2.296132802963257,#6c666a
353,-1.1986725330352783,0.21684661507606504,0.6766316890716553,#6b6e6a
354,-0.9939417839050294,0.2367997616529465,-4.469393730163574,#737888
355,0.06756122410297394,-2.3746814727783203,0.08173009753227235,#978977
356,-1.67272412776947,0.585611581802368,-2.730151414871216,#443f41
357,-0.18652012944221497,-2.549116849899292,2.006362438201904,#c18f94
358,-0.9871894717216494,-0.4203446209430695,-2.4557721614837646,#695033
359,3.3972785472869877,-0.6630576848983764,0.6696447134017944,#bcb9c3
360,-3.5140957832336426,0.149023100733757,0.19468021392822266,#817b80
361,-1.0208107233047485,0.6289066076278687,8.387487411499022,#61605f
362,-3.577661991119385,-0.17783924937248227,0.165597602725029,#77757b
363,-1.2449917793273921,-3.7427031993865976,0.786112070083618,#668246
364,-2.456632852554321,1.561508536338806,1.8939300775527956,#646059
365,2.0111634731292725,-0.7032192349433898,3.84967827796936,#858787
366,0.989535570144653,1.688046932220459,-1.2260065078735352,#67add5
367,3.5744411945343018,0.08399137109518051,0.7551330924034118,#c8c9cd
368,3.5535995960235596,-0.2704805135726929,0.6411599516868591,#cfcecc
369,-2.4662532806396484,2.37664794921875,3.7344779968261728,#8d7289
370,-0.08893638849258423,1.8516131639480593,0.21888202428817746,#52565d
371,-2.0797553062438965,1.7192699909210205,2.704136371612549,#2e2e2f
372,-0.8055742383003236,-0.9201935529708862,3.6609940528869624,#a14347
373,-0.19943630695343015,2.5429229736328125,3.4557619094848637,#25282d
374,0.05797822028398514,-1.2354371547698975,1.1883805990219116,#7f7774
375,-1.098306655883789,-0.06291529536247252,2.2086503505706787,#453e3b
376,-1.8860762119293208,-0.2602907717227935,-3.7676219940185542,#9d8d41
377,-2.9875771999359126,-0.17245881259441376,-2.127213716506958,#636361
378,-0.6718807816505432,-2.391063928604125,-0.38292235136032093,#aa7f55
379,4.8506293296813965,1.2352641820907593,5.571515560150145,#635a56
380,1.0017511844635008,1.7683653831481931,-0.8467199802398682,#78827f
381,2.8199286460876465,0.42458647489547724,1.940446138381958,#b6b7bb
382,0.8803772330284119,-2.940368175506592,0.7922971844673155,#d1b6a9
383,0.589365005493164,-1.9113780260086055,-1.5918151140213013,#aec8ca
384,-0.1401180326938629,-0.012775886803865431,11.873860359191895,#727a85
385,-1.5326035022735596,1.360037088394165,3.457916021347046,#4a4c51
386,-0.6204748749732972,4.185617446899414,2.50273847579956,#303235
387,0.6160918474197388,-2.422804832458496,1.5268487930297854,#bcaeae
388,-1.8403583765029907,1.6815645694732666,4.955477714538573,#735b59
389,2.2989189624786377,-1.2046151161193848,3.77409553527832,#c6bcbc
390,0.6840381026268005,1.5661715269088743,0.6498897671699524,#787f8e
391,1.670691251754761,-0.01717917993664742,-0.2383357733488083,#a99f9c
392,0.6805213093757629,-2.8697428703308105,1.151199460029602,#dfc1cc
393,0.14464236795902252,1.4582043886184692,2.0010726451873775,#91817e
394,2.2445433139801025,-0.23863202333450326,1.1474928855895998,#7d7176
395,0.31748953461647034,3.1118915081024165,-0.17221230268478394,#585b6a
