index,x,y,label
4363,0.87984085,-8.230704,4
4364,0.28633118,0.844244,2
4365,5.9643927,-3.2900162,4
4366,13.570591,-3.5093138,0
4367,-3.3411407,2.1205173,0
4368,-3.3851037,1.7487278,2
4369,-2.6706052,0.1389966,2
4370,-1.8673544,0.7260623,2
4371,-3.6877098,5.5475698,3
4372,-1.2903647,-3.2950215,2
4373,4.611601,0.55265,5
4374,-5.9155045,0.36050987,5
4375,1.3956213,3.6401124,0
4376,-0.3122053,0.70393133,2
4377,0.04246235,4.8601565,3
4378,4.067115,-2.9037437,4
4379,-9.312262,-1.4785936,1
4380,1.6251364,2.7487006,0
4381,0.71679306,3.1091828,0
4382,0.09233999,4.9326024,3
4383,-0.9359498,8.570974,0
4384,-2.8027234,2.5085497,2
4385,0.62564373,2.7975502,0
4386,-3.3001676,1.2198133,2
4387,-4.239632,-2.542062,0
4388,-1.4136105,4.281591,1
4389,6.2764187,1.0268483,5
4390,-2.7184124,2.5394201,3
4391,3.8484573,-7.769064,4
4392,0.9005966,-4.155511,4
4393,-1.8669581,5.2021995,1
4394,13.312035,-3.3195307,0
4395,-1.3173213,5.4005275,3
4396,-4.5000567,-0.73264456,0
4397,-5.134403,-2.1719851,0
4398,0.16958523,-0.42457485,2
4399,0.8987274,6.367706,5
4400,-2.144825,3.9672332,3
4401,2.7623253,-3.3392978,4
4402,-3.1027865,3.2288613,0
4403,5.3322277,-3.6443887,4
4404,-1.9595432,5.085077,1
4405,-2.1525774,3.1263118,0
4406,-2.6620622,5.437135,1
4407,0.32741165,6.360843,5
4408,0.4225092,-7.432192,4
4409,1.2977962,-4.1291924,4
4410,-1.6369171,14.189585,0
4411,13.074558,-3.102521,0
4412,6.0820045,-0.28184366,4
4413,5.0487394,6.718987,1
4414,-5.191363,-0.32272434,5
4415,-5.2356343,-9.669172,0
4416,-4.767233,4.6850677,1
4417,7.453393,-13.321331,0
4418,-0.15471172,4.64426,1
4419,1.2605562,5.3030457,5
4420,-0.91481066,8.615168,0
4421,-4.658798,4.256699,1
4422,4.149028,2.6632814,1
4423,2.0674047,-2.4745085,2
4424,1.1999073,-4.155147,4
4425,3.4809484,-7.562995,4
4426,1.341155,1.0239487,0
4427,-1.1369705,1.1830287,2
4428,-2.8055248,4.7099175,3
4429,-0.08613777,-1.490066,0
4430,-5.012806,4.306147,0
4431,0.36289215,6.4221063,5
4432,5.7936916,-1.6155233,4
4433,0.28169918,1.492518,0
4434,1.436162,4.5352197,0
4435,-2.324183,-2.3244457,2
4436,-4.0272274,4.104343,0
4437,-5.8950815,-4.785189,0
4438,1.6641884,4.5676036,5
4439,-3.7933993,4.8382335,3
4440,-2.7656555,-3.4391031,2
4441,-0.059115887,14.29611,0
4442,-0.12665081,14.190521,0
4443,4.8892612,0.6325617,5
4444,-3.3673606,5.1090055,1
4445,-3.5833168,3.8825946,1
4446,-1.7633982,-1.8999279,2
4447,3.6824884,-6.3333225,4
4448,-9.953844,-2.3666348,0
4449,-2.7718468,-3.4463587,2
4450,6.069273,-0.45036316,0
4451,-0.4771104,-8.5725765,4
4452,-1.5998449,2.5001163,1
4453,-1.8774505,1.0014668,2
4454,-0.09713125,-10.920286,4
4455,4.244384,-8.641094,5
4456,1.1861496,1.7891812,0
4457,-13.64739,-1.8599362,0
4458,-0.9712486,5.5632567,3
4459,2.6504402,2.978579,0
4460,4.011545,-6.1253347,4
4461,0.6181364,-11.856466,4
4462,0.95304966,-4.2190585,4
4463,-1.871223,1.4009881,2
4464,-1.1530356,2.2534633,2
4465,-3.9097884,-0.3144369,0
4466,5.4428453,6.6419683,0
4467,-2.136117,4.686378,1
4468,-6.3794045,2.187786,0
4469,0.50816536,1.7521377,0
4470,7.8632574,-1.8167839,0
4471,2.6366243,-3.4753335,4
4472,-1.0618329,2.5871568,0
4473,7.24428,-0.6302657,5
4474,4.9693174,-0.8853059,5
4475,-2.60396,-2.0548851,2
4476,2.6334953,-3.6534052,4
4477,4.675331,-7.78976,0
4478,8.360762,-4.9298987,0
4479,1.8812609,5.1823964,5
4480,5.3565645,-3.208189,4
4481,7.7983894,-2.1789396,0
4482,-4.7735786,-2.053735,0
4483,4.615324,0.54133034,5
4484,-5.359695,5.1584926,5
4485,6.117654,-0.9640205,5
4486,-2.4370441,2.897972,1
4487,0.4192934,3.990975,0
4488,1.6156778,2.0027184,0
4489,-0.8848405,8.572773,0
4490,4.7702827,-3.0742445,4
4491,-1.2035894,14.369129,0
4492,5.3361998,-3.53243,4
4493,0.75001526,3.7056022,3
4494,-0.40364027,2.782848,0
4495,-0.8596153,0.83807945,2
4496,5.012107,-0.62674665,5
4497,0.53713226,2.7711868,0
4498,0.39818096,1.9480176,0
4499,0.29837513,-11.2865925,4
4500,2.1788244,-11.471801,4
4501,2.4865456,3.1572585,0
4502,4.920518,6.7558827,1
4503,0.28158665,-8.396192,4
4504,3.0294657,4.691459,0
4505,4.9539175,-8.710587,5
4506,4.785597,-7.8190136,5
4507,-1.6791377,-2.3887668,1
4508,-0.22742367,-10.984125,4
4509,2.6376734,-0.23767996,2
4510,-1.8705711,6.4561105,3
4511,-2.1017127,3.0736823,1
4512,2.4765854,-0.8925729,2
4513,-10.199072,-2.3385656,0
4514,1.2627754,-0.06327772,0
4515,-5.455374,5.0584483,5
4516,-0.9625044,14.084347,0
4517,-2.0052152,-0.89252615,2
4518,-0.9465246,2.731967,0
4519,3.990942,-2.6160977,4
4520,5.3260117,-3.478837,4
4521,-10.017325,2.9922018,2
4522,2.227889,-11.329735,4
4523,-2.0983982,2.3979464,0
4524,1.4302254,0.18752241,0
4525,-6.0971093,4.837251,0
4526,-9.781906,3.3459306,1
4527,1.9698629,-10.918001,4
4528,5.6504917,-2.2181447,4
4529,4.6101866,-7.105897,0
4530,7.9646873,-1.7910516,0
4531,1.3831615,3.3121886,0
4532,-9.253507,-1.697257,0
4533,4.894348,0.59571266,5
4534,1.5560999,-9.895112,0
4535,-2.76958,-3.4453402,2
4536,-9.982685,-2.058581,0
4537,-3.1148825,0.54661846,2
4538,-4.0733004,4.313824,0
4539,-0.15959215,14.10515,0
4540,1.4542494,-10.865758,4
4541,3.0942125,4.52585,0
4542,0.76271343,4.5204988,3
4543,6.338874,-0.34375715,5
4544,-3.4255533,0.36346483,2
4545,-1.8973432,-0.92317533,2
4546,3.6485624,2.5286088,0
4547,2.6284895,-0.51364326,2
4548,0.51023865,1.7147412,0
4549,-2.0751977,1.3641872,2
4550,-4.478521,4.363935,3
4551,-3.130868,0.22421408,2
4552,-3.9619462,4.5200086,3
4553,5.4538097,-0.28507185,5
4554,6.1932993,-0.49904966,3
4555,-5.6381407,-2.0594964,5
4556,-0.005252838,4.2814612,3
4557,0.47035217,2.7085466,0
4558,-6.5040674,3.7861266,0
4559,-4.9726152,0.9995022,0
4560,2.2329998,-11.464279,4
4561,2.8797226,5.264234,3
4562,-4.076525,4.476792,3
4563,-1.3128667,3.4968781,1
4564,0.7541132,1.7830658,0
4565,-0.43219566,3.0036106,0
4566,-2.8102698,12.340643,0
4567,-0.18910503,1.943027,0
4568,-1.0923028,2.653607,0
4569,1.5630455,5.330766,5
4570,-2.9624624,11.3129425,0
4571,-4.4685426,-2.0463943,0
4572,0.06050682,6.4034963,3
4573,-2.9910045,12.625162,0
4574,-2.9155474,4.35621,0
4575,0.46846294,5.6170907,3
4576,1.0106974,-9.722422,5
4577,0.014986515,1.2962561,0
4578,1.5983906,2.0684962,0
4579,-2.784604,6.4972873,1
4580,0.24738026,-7.8866353,4
4581,-2.2432923,0.73661137,2
4582,1.1474037,-11.137775,4
4583,-0.38609743,2.6516447,0
4584,-0.0058321953,2.5316362,0
4585,-0.11794853,0.0894413,2
4586,2.4980268,-3.6922274,1
4587,-9.7472515,-2.0420182,0
4588,6.2421656,1.0955992,5
4589,0.11411333,0.81270885,0
4590,-2.4535856,1.8915119,2
4591,-0.450202,2.60433,0
4592,-6.6776314,4.4871297,0
4593,0.9020176,4.472525,0
4594,-0.40308237,2.6875882,0
4595,1.4854174,0.2217164,0
4596,0.6657429,-10.139073,0
4597,1.1920185,1.0752344,0
4598,0.17894459,1.6942286,0
4599,-6.503126,0.9602294,5
4600,-2.5503135,5.754028,3
4601,2.6432428,4.924825,5
4602,3.9765472,3.560474,1
4603,1.9496775,2.7585711,0
4604,12.835484,-3.1173267,0
4605,0.37217808,-0.0709548,0
4606,1.5297909,2.1309862,0
4607,7.999961,-1.6212842,0
4608,-2.936369,3.7416577,3
4609,-5.0797014,0.18588305,0
4610,-4.835391,3.6561055,1
4611,1.6803837,2.257011,0
4612,5.4498596,0.9928193,5
4613,5.351387,-3.221025,4
4614,-0.19683075,-8.912349,4
4615,-6.4368243,0.9303837,5
4616,-2.205367,1.1005998,2
4617,-6.421053,-5.3695393,0
4618,-3.3483634,-0.51527786,0
4619,-3.2998695,-0.5730381,2
4620,-0.6741128,4.393703,3
4621,4.6279087,-3.5749803,4
4622,-9.334592,-2.0350633,0
4623,5.3943367,-0.564064,5
4624,5.12477,-7.380081,5
4625,-3.8507786,4.0251756,1
4626,-0.85101414,-0.47248363,2
4627,8.541708,-5.0927744,0
4628,-2.7562656,1.2428517,2
4629,6.199525,-0.48504162,5
4630,-0.9084692,5.7085137,3
4631,-2.9233103,4.840244,1
4632,6.0942106,1.0043106,5
4633,4.089633,-6.132296,4
4634,4.308961,-2.0572815,4
4635,0.24686432,-0.18605328,2
4636,-2.446947,1.3615541,2
4637,5.4025507,2.7114859,0
4638,1.9761238,2.7897077,0
4639,-0.44366264,-1.6516323,2
4640,-3.2046008,-0.9984298,2
4641,-1.3376536,1.772954,0
4642,-5.287312,-2.1561058,0
4643,-2.8547153,1.1917157,2
4644,-1.1396956,-0.6945858,2
4645,-9.749346,-2.3857489,0
4646,-1.6954241,0.29133606,2
4647,-0.1663723,-10.766902,4
4648,3.9920673,-2.6781442,4
4649,3.7731133,-6.65502,4
4650,-5.4086766,5.110375,5
4651,4.018914,-6.7172647,4
4652,3.7928925,-6.7965302,4
4653,-3.1327386,0.7115545,2
4654,0.83315563,0.8514204,0
4655,6.1852226,1.0154505,5
4656,-10.179088,-1.8294845,5
4657,7.828267,-13.361177,0
4658,-1.833446,0.5116935,2
4659,0.70642567,2.9573245,0
4660,0.07109642,-0.17030811,2
4661,5.728423,7.3630347,3
4662,-3.796564,0.06198263,0
4663,1.9978247,5.1777062,5
4664,-3.20185,4.5910077,3
4665,-9.916889,3.2446733,0
4666,-1.9764276,-0.9168563,2
4667,1.0218668,6.3657146,5
4668,3.8910856,-6.848762,4
4669,-0.18265343,14.462606,0
4670,3.8971357,-6.409194,4
4671,-2.4105325,1.745575,2
4672,-0.96124935,2.1468434,0
4673,-2.9898953,12.911648,0
4674,0.09981394,2.2084346,0
4675,-0.5501771,0.0035891533,2
4676,2.007947,-8.728121,4
4677,0.8770199,2.7620316,0
4678,-6.079625,-0.5069237,5
4679,-2.1625948,1.2724528,2
4680,0.6993227,2.8451915,0
4681,-2.2016892,1.2510133,2
4682,-0.5937276,4.5035768,3
4683,1.398181,5.364529,5
4684,0.65098286,4.97329,3
4685,-5.7334437,3.1000686,1
4686,8.899315,-5.1027994,0
4687,-4.690345,4.8270106,1
4688,-0.709311,7.5619664,3
4689,-4.954708,5.228457,5
4690,-0.13429022,5.7879815,3
4691,-10.145638,-1.9597032,0
4692,-3.9380836,4.371568,3
4693,3.9542122,2.9576821,1
4694,4.1741514,-7.6599216,4
4695,0.7706585,-0.48833466,0
4696,0.970232,-8.494087,4
4697,-0.021464825,-12.622004,4
4698,13.140444,-3.032586,0
4699,0.14215994,-10.534727,4
4700,-11.467831,2.513708,2
4701,-3.4364777,-0.24691582,2
4702,-5.899621,-0.2501583,5
4703,-3.2724638,-0.42538834,0
4704,-3.849407,0.47021818,0
4705,0.08585262,14.140671,0
4706,13.27866,-3.8189468,0
4707,-6.4706335,-5.408996,0
4708,-2.3587456,-2.2578485,2
4709,0.14955282,4.674545,3
4710,-2.0639844,-2.5329475,0
4711,1.7157001,4.9399343,5
4712,2.9682388,6.1532283,0
4713,4.4791927,-8.780151,5
4714,-1.4153295,4.729466,1
4715,-8.869949,9.174246,0
4716,-0.5623126,1.729487,0
4717,-0.7566714,4.724276,3
4718,-3.984553,-0.17953444,0
4719,-1.4218941,5.2661014,1
4720,2.0862865,-11.302918,4
4721,-2.8524232,-0.946713,2
4722,-0.58410645,0.44382143,2
4723,-5.4123483,-1.1701381,5
4724,-6.3551764,0.9395175,5
4725,-2.3879194,3.03644,3
4726,8.39291,-5.572548,1
4727,0.09455156,14.285645,0
4728,0.7186966,4.6848187,3
4729,5.645049,7.1063676,3
4730,1.3264294,1.0099921,0
4731,3.5999746,-7.79964,4
4732,4.4076653,-6.863559,4
4733,-1.7964716,2.2753906,1
4734,-5.643779,4.7441907,0
4735,4.6188936,-3.1470017,4
4736,5.47849,-0.3967929,5
4737,-1.104384,3.9732852,3
4738,0.4221325,-0.16432714,0
4739,3.9268904,-6.948649,4
4740,-0.82347345,2.6571164,0
4741,-2.3133316,-2.1794443,2
4742,-3.0112896,11.185257,0
4743,-1.1758447,1.9040375,0
4744,13.512991,-3.7242203,0
4745,2.1533222,-11.39912,4
4746,-9.2758045,-2.3052688,0
4747,0.47824574,1.9659638,0
4748,-0.734005,8.032591,3
4749,0.7554188,3.2241845,0
4750,0.7125187,-7.565563,4
4751,12.9189205,-3.3058758,0
4752,1.3616972,-9.704901,0
4753,-8.36236,-8.0442295,1
4754,-2.8068266,12.338715,0
4755,0.3276472,-8.417228,4
4756,-5.341922,-1.290591,0
4757,-1.9952679,-1.5962219,2
4758,5.7635727,7.405932,3
4759,-6.3653107,0.92323875,5
4760,-3.659594,1.0377555,2
4761,0.9106045,1.8511744,0
4762,1.1587934,3.2612395,0
4763,0.63631153,5.204704,3
4764,1.5385275,-9.977015,0
4765,1.2830286,1.2653465,0
4766,0.5410185,0.5325079,0
4767,-3.7239728,3.1094937,0
4768,-3.3979363,-0.72084665,2
4769,-2.6297593,4.786987,3
4770,0.35385323,2.098597,0
4771,1.4696302,0.8960948,0
4772,-0.59201527,6.2241273,5
4773,5.303028,-8.459714,5
4774,1.3428087,-4.095487,0
4775,1.4586954,0.8095813,0
4776,-3.9736938,4.1274,1
4777,-0.01625204,-12.611604,4
4778,5.3716707,6.93829,3
4779,-4.567253,-0.072687626,0
4780,-0.5569043,2.2209587,2
4781,-6.9241986,-1.0218811,5
4782,7.1439085,-0.6110301,1
4783,4.340706,-7.630522,4
4784,-0.6977658,4.235229,3
4785,-2.412459,0.7200079,2
4786,-8.663277,9.377308,0
4787,5.912983,-1.8815048,4
4788,-3.2599592,1.6334023,2
4789,-0.13995647,2.0719051,0
4790,1.1905394,2.6929846,0
4791,-5.9244323,-5.650049,0
4792,-6.8070946,-5.3530817,0
4793,-5.5189037,-9.553068,0
4794,3.8607025,-7.4247684,4
4795,-5.7984047,3.1330638,1
4796,2.7246838,-3.8079734,4
4797,1.1359415,-9.734116,5
4798,0.7016363,3.0210118,0
4799,7.7485085,-12.778446,0
4800,0.4411497,-12.114778,4
4801,-2.0607805,2.0411286,2
4802,5.8483334,-2.860755,4
4803,-4.578985,-1.686132,0
4804,-6.5011396,-0.93108296,5
4805,-2.6522484,1.8684111,2
4806,-2.6963592,1.2566056,2
4807,-0.6169405,1.4687638,0
4808,4.3961315,-6.4692125,4
4809,-1.593296,2.1702013,0
4810,0.1791749,6.200379,3
4811,-2.7108173,2.3887973,2
4812,-1.2572961,4.130564,1
4813,1.4622908,-9.161527,5
4814,2.7006464,-1.0762551,0
4815,5.0906744,-2.8426948,4
4816,0.22440529,5.3628116,3
4817,-9.832262,-2.2972732,0
4818,3.849492,-1.9617124,0
4819,-0.32146692,-0.1704855,2
4820,-1.9598031,1.4441204,2
4821,0.21648979,-7.397696,4
4822,-1.4344616,5.30191,1
4823,0.22965622,4.939098,3
4824,-1.4656615,0.14733267,4
4825,-3.9730701,-2.3780868,0
4826,-1.2026439,3.5351014,0
4827,-1.8327832,0.2035141,2
4828,-2.9398699,5.0172315,1
4829,7.30912,-2.5707781,2
4830,-0.1363473,2.53963,0
4831,4.917534,-3.2488337,4
4832,-9.968254,-1.8592339,0
4833,-4.6913567,-1.165822,0
4834,-3.6022773,4.163841,3
4835,-0.73179245,3.20818,0
4836,1.4841652,0.2091527,0
4837,-1.2132835,-0.72765636,2
4838,-0.0046715736,1.2361774,0
4839,2.1565666,-1.73786,0
4840,1.5047703,0.21496344,0
4841,3.516964,-3.5065496,4
4842,1.9322319,-8.44874,4
4843,0.38189602,4.870093,3
4844,4.102621,3.9364543,0
4845,0.6685095,1.6486964,0
4846,4.9268103,-7.4904623,5
4847,6.7519236,-13.204275,0
4848,-3.4317393,0.20441818,2
4849,-3.082972,2.3381429,1
4850,-6.804437,4.1027503,0
4851,-5.841359,0.43379974,5
4852,-4.3195047,-2.4047248,0
4853,2.7593918,-0.6437397,0
4854,0.030052185,5.0112844,3
4855,-0.40584755,-1.5135596,2
4856,5.1141586,-0.90067625,5
4857,0.57281494,-7.8103437,4
4858,-2.9021206,1.2274809,2
4859,0.39360046,5.5050397,3
4860,4.352463,-6.573408,4
4861,6.6477346,-13.27799,5
4862,-5.6398416,-9.600101,0
4863,-0.04452324,5.828422,1
4864,0.95861816,4.5510144,0
4865,0.09418583,0.1688447,0
4866,-1.7144995,6.5970883,3
4867,4.185483,-6.6764402,0
4868,-0.92242336,4.004827,3
4869,0.701396,0.25309277,0
4870,3.9746714,-6.901378,4
4871,-3.1606827,4.6968865,1
4872,-0.075238705,0.72701883,0
4873,1.1679163,4.562453,0
4874,4.2351274,-3.6775365,4
4875,3.4681854,-7.301353,4
4876,7.909253,-13.353138,0
4877,-3.1138005,12.889547,2
4878,3.1815176,-0.13693571,1
4879,6.175254,1.0508704,5
4880,1.4723415,0.1894722,0
4881,-3.6508298,-0.39678717,2
4882,-5.982249,-5.569786,2
4883,5.0863323,-7.353647,4
4884,0.46051407,6.154589,5
4885,-1.02427,0.0562582,2
4886,-2.2324004,1.9323392,2
4887,-0.85006475,1.4039364,2
4888,-2.1491494,-0.22498131,2
4889,5.4757977,6.7033553,0
4890,-1.182961,-3.4428892,2
4891,-0.27878094,14.324938,0
4892,-1.6750283,4.8448215,1
4893,-0.2746129,5.1055036,3
4894,4.5604105,0.54937124,5
4895,5.6178455,-8.20908,5
4896,0.6686325,-9.726924,5
4897,-0.20870972,-8.768156,4
4898,4.218896,-2.3372436,0
4899,4.300643,-2.0329366,0
4900,0.7678833,0.94561577,0
4901,13.577953,-3.4451375,0
4902,-3.2729049,0.7489023,2
4903,-1.1529684,14.023663,0
4904,1.4219894,1.6374593,0
4905,-0.84660244,3.8583617,3
4906,-2.4083176,1.7441597,2
4907,1.1688862,-9.93124,5
4908,2.6473541,-3.5279398,4
4909,-1.3357654,1.8857856,0
4910,-4.5468755,4.827988,1
4911,-5.456243,-2.2520194,5
4912,6.1187124,-0.37153053,3
4913,-2.056396,-1.5554073,2
4914,-2.5291429,6.820557,3
4915,-4.192937,-2.6647394,0
4916,0.90923595,2.7084408,0
4917,4.144101,-3.574747,4
4918,6.1903553,-1.2546105,4
4919,-2.3791132,1.0850568,2
4920,2.6173925,-3.4689145,2
4921,-4.4700127,-0.68516445,0
4922,-1.6837955,4.811011,1
4923,4.6687927,-3.0887208,4
4924,-1.5491734,3.9064174,3
4925,0.35523224,5.533299,3
4926,5.0481443,-0.9101362,5
4927,2.1299572,-2.4188154,2
4928,-1.4869308,2.4258614,1
4929,-0.25355816,2.3006783,0
4930,-1.1559563,5.9104037,3
4931,7.8880396,-12.745426,0
4932,7.4171457,-13.350748,0
4933,-0.95267963,1.5551476,0
4934,-2.657116,2.0802145,2
4935,-0.2958436,4.8460507,3
4936,1.287734,-4.128401,4
4937,4.8477306,6.752894,1
4938,-5.420594,1.4612818,5
4939,1.2820711,1.5659223,0
4940,0.8717308,-4.198324,4
4941,-5.135631,0.82102203,0
4942,-5.5095463,5.109364,5
4943,-2.7252855,3.1811872,1
4944,-0.80066967,4.0863957,3
4945,-3.335434,-0.5174537,0
4946,-5.9513793,-0.28882837,5
4947,3.9993048,2.775042,1
4948,0.8740425,-0.33325195,2
4949,-0.015240192,-11.202751,4
4950,-2.4582114,3.7340379,1
4951,-6.928792,-1.0200062,5
4952,-5.194439,-1.3121266,0
4953,-1.9103122,3.6737676,1
4954,-1.2652817,-3.7878823,3
4955,8.62516,-5.0015078,3
4956,-6.8533983,-1.0513673,5
4957,-0.7166319,0.33761168,2
4958,1.0255995,4.8568225,3
4959,-1.9409447,13.43524,0
4960,-0.74564743,-0.9377043,2
4961,7.828657,-2.1753104,0
4962,3.2444344,-0.251801,1
4963,-1.0712562,8.38167,0
4964,6.2998104,-2.8721414,4
4965,-2.715344,4.7923617,3
4966,-4.513921,4.0745273,1
4967,2.8846302,4.6294875,0
4968,-3.0657377,4.4890723,1
4969,-4.748925,-0.1608653,0
4970,-0.808465,3.2184987,0
4971,-13.637522,-1.8493018,0
4972,3.652114,-7.9885473,4
4973,1.6167574,-4.0069027,5
4974,-2.0669851,3.7189422,1
4975,-0.66241026,4.386103,3
4976,-2.7419648,2.3618293,2
4977,6.6000834,-13.19561,0
4978,0.20611,-0.020287514,2
4979,-1.5409608,-4.446318,0
4980,0.571331,3.5338006,0
4981,-4.9734225,4.984628,1
4982,5.6728954,-8.279075,5
4983,-0.53288174,3.922276,0
4984,0.103358746,6.3856797,3
4985,-1.4077916,1.3501348,0
4986,0.327281,-7.397092,4
4987,0.7968588,4.496094,0
4988,-3.7363124,3.1683688,0
4989,-3.2776685,4.57252,3
4990,-2.3878765,-0.6072993,2
4991,3.494855,5.0360703,0
4992,5.6672335,0.10387659,5
4993,5.191099,-3.5374093,4
4994,0.01697731,-12.571505,4
4995,-0.28242493,-0.7412243,2
4996,-6.4078846,-5.35749,0
4997,5.2033987,6.5173907,3
4998,5.5704937,0.95972204,5
4999,1.2040005,1.6284194,0
5000,-5.945339,0.006784916,5
5001,-1.2176399,-3.5428085,0
5002,0.518795,2.2616863,0
5003,8.7817955,-5.109297,0
5004,-9.668998,3.4853282,3
5005,6.038926,-3.2581253,4
5006,2.7658234,-3.6728644,4
5007,1.5230446,3.2296576,0
5008,3.4729137,5.1042237,0
5009,0.5386944,1.6700945,0
5010,2.4710875,-0.64591265,2
5011,-6.271875,-5.2626925,0
5012,-6.087958,-5.4400973,0
5013,-13.626619,-1.8381307,0
5014,1.7953024,-1.5620601,0
5015,-0.10941076,1.3468757,0
5016,2.7080946,-1.0652206,0
5017,-0.18289042,0.2534232,2
5018,-5.9141526,-4.769408,0
5019,-1.2107048,0.27280045,2
5020,4.480324,-1.3971336,5
5021,-2.3904796,1.6653552,2
5022,7.72169,-2.2526145,0
5023,0.12667465,0.44786072,0
5024,-2.8745704,4.4194913,1
5025,1.9405518,-8.805749,4
5026,8.059603,-1.3917589,0
5027,-1.7645736,4.8526073,1
5028,3.7614326,2.5571203,0
5029,4.000847,3.333922,1
5030,-0.90210533,1.562942,2
5031,-2.2707458,4.218615,1
5032,0.024621487,-0.16185331,2
5033,-2.7861261,12.324404,0
5034,-2.3342419,3.6800408,1
5035,0.14669514,0.33384418,0
5036,0.84261036,-4.193062,4
5037,-4.5558577,-1.6656735,0
5038,-0.32869005,6.9828935,3
5039,-4.105627,5.3256717,3
5040,3.0891142,4.535705,0
5041,0.48563194,1.810204,0
5042,6.3517723,-2.8822458,4
5043,-0.9905081,0.63149214,0
5044,-2.242239,3.6247678,1
5045,0.6211672,0.15011024,0
5046,-0.64134884,7.9002004,3
5047,0.78568745,5.2835116,3
5048,1.2749348,2.6311703,0
5049,0.47816277,2.918314,2
5050,8.730808,-5.042855,0
5051,-2.7421136,7.056742,0
5052,-13.578305,-1.7907939,0
5053,-0.559917,1.4696245,0
5054,7.852643,-1.035079,0
5055,-3.5452652,-0.1156559,2
5056,0.47101688,5.424767,3
5057,1.1586552,3.829228,0
5058,-3.0148559,12.715439,0
5059,-3.2658887,0.33715296,2
5060,0.6596079,4.801951,3
5061,-1.547749,4.812841,1
5062,-8.63088,9.353851,0
5063,0.28716564,5.453978,3
5064,0.53061676,1.8198643,0
5065,-5.5061593,4.2039495,0
5066,3.863618,-6.055805,4
5067,6.702553,-13.223927,0
5068,-3.7802365,4.3599744,1
5069,8.396914,-5.6030912,1
5070,0.06007719,5.29864,3
5071,2.5945196,-0.5965204,2
5072,-2.832181,6.738034,0
5073,-0.29438305,0.8732543,2
5074,5.599641,-3.3994207,4
5075,-0.962523,2.095809,2
5076,13.289698,-3.3957112,0
5077,5.5686045,-8.23477,5
5078,3.9018822,-3.7746582,4
5079,-1.8809438,3.2301955,3
5080,0.5609417,-10.600458,4
5081,-0.76990604,3.531156,3
5082,4.003935,2.7223105,1
5083,0.3164463,-12.219178,4
5084,-0.27973223,-11.105474,4
5085,6.089674,-0.35921097,5
5086,0.5776558,6.351173,5
5087,-1.7900977,-0.91800404,2
5088,1.4992085,1.8197856,0
5089,1.6472807,3.1742969,0
5090,-4.119052,-2.0380018,0
5091,-0.32896376,-8.685309,4
5092,-1.3106647,5.767511,3
5093,0.6036444,1.9742227,0
5094,-3.3997607,5.1902604,1
5095,3.0310698,5.1552196,5
5096,-4.46606,-0.8395548,0
5097,8.940277,-4.9947286,0
5098,1.2146769,1.7514029,0
5099,-5.180607,1.9751916,3
5100,-4.5577,-0.5162425,0
5101,-4.741789,3.7710443,1
5102,-0.32027292,-8.260892,4
5103,-0.1144495,-1.6529493,0
5104,3.6459913,2.4922314,0
5105,2.321745,-1.7866824,5
5106,-3.167264,5.349561,3
5107,-3.6165867,-0.35881472,2
5108,7.8115597,-1.0057521,0
5109,-0.28378963,5.1627765,3
5110,-0.94490385,-0.5929737,2
5111,-0.834208,6.0442986,3
5112,-2.1992059,1.4966326,2
5113,-8.671437,9.352495,0
5114,3.8638668,-7.67087,4
5115,-0.8889046,3.2076478,0
5116,3.5573645,-3.2181869,4
5117,3.7569456,2.4815717,0
5118,-0.16494226,-9.056029,1
5119,-3.9406385,-0.557559,0
5120,-5.287464,-1.2617681,5
5121,2.2434063,3.2956433,0
5122,0.52842236,3.457211,0
5123,0.512269,5.609201,3
5124,1.7089539,4.520828,0
5125,7.742488,-12.882617,0
5126,-0.45860958,-8.664763,4
5127,4.8280134,-6.8212194,4
5128,1.6975021,-8.596703,4
5129,0.36951637,-8.412361,4
5130,-6.3495393,3.3730006,0
5131,-1.5765162,4.877339,1
5132,-3.260849,0.76401854,2
5133,-6.404045,0.903213,5
5134,-5.72821,0.1694541,5
5135,6.0778284,-0.3933215,5
5136,1.9508753,-1.663197,3
5137,-0.44118404,4.0180945,0
5138,2.6046877,3.0370145,0
5139,-0.008510113,-12.605299,4
5140,-1.9785843,-2.6847014,2
5141,-4.5961027,4.78449,1
5142,0.63049793,-11.850931,4
5143,1.6694012,2.6426997,0
5144,1.519311,-4.015195,5
5145,-4.0823507,-2.2574813,0
5146,-2.8574972,6.4635863,3
5147,5.5437946,0.9859047,5
5148,-1.1115971,3.328487,3
5149,1.0062256,-8.602097,0
5150,6.2354584,-0.55452394,5
5151,2.367859,-11.237173,2
5152,5.0647535,-7.785187,5
5153,0.71426105,4.4209723,0
5154,5.399891,-0.54552746,5
5155,0.2878914,5.369799,3
5156,1.314642,-10.916132,4
5157,-5.9937687,3.0578504,1
5158,-1.5297718,1.1824956,2
5159,-4.103562,5.4179006,3
5160,-2.9699721,11.384865,0
5161,1.1566792,2.0933924,0
5162,-1.893249,2.6233945,1
5163,-0.18479967,-8.97571,4
5164,2.7693758,-3.6578765,1
5165,-3.4325204,-1.171674,2
5166,-4.889159,3.9931188,1
5167,-0.9382343,8.534599,0
5168,4.958847,-0.8926959,5
