x,y,z
0.4697305,12.0587635,1.0637808
0.5327605,1.9092137,1.3487847
-2.2239344,0.22641084,-2.7000523
0.6908843,-2.2808836,0.92828536
1.7730988,-1.1214489,1.0229224
-1.9953278,1.7962888,2.1635027
-0.0896449,-1.7679259,-2.6878555
-3.0909047,-2.805775,-0.4572829
5.1152787,1.0059943,-0.6418812
-0.3585232,2.778275,-0.2105628
-1.7552406,-2.5481417,3.2099082
-1.3899935,-0.9953389,3.4350073
-0.34458524,0.49546438,0.43601206
0.22623318,4.3657165,2.3840384
-1.3187073,-1.5986141,-2.6461117
2.1499069,1.3280653,1.8016781
0.5177452,-2.628866,2.1840916
-1.938517,0.22107394,-2.7444963
-0.1854527,-0.7143582,-2.6691258
4.9738092,0.5126021,-0.94441134
-1.3508657,-3.671351,1.3364023
-2.6212783,1.9592272,1.0128973
0.28975102,3.4732418,2.825111
0.41031143,12.035921,1.1106598
-1.2960438,-3.5153854,1.2082202
5.108445,0.93336445,-0.68296003
1.0186654,1.3116063,-0.67902803
-3.0840676,0.8456237,1.9091455
3.6302924,-0.940418,2.8445423
0.25991657,1.4207556,1.3264301
-1.373545,0.62460774,1.3418318
1.5479,1.7342768,1.851075
4.135251,5.427511,-6.2608085
-3.089523,1.4701171,3.2093256
3.2572606,0.36179617,-0.06920592
-2.0698705,0.95553964,1.2383186
1.1761721,-0.35672536,0.7440147
-0.7443898,-2.3430464,0.7916629
1.0007769,-2.1072433,1.3274705
4.8876576,5.7464876,-6.04176
3.4703364,-0.48844165,0.6674397
-1.148274,-0.75095934,0.6752778
-2.7765198,1.5965773,1.5757982
-2.5921922,1.4610256,2.650774
1.6995416,0.8454066,2.2961328
-1.1986725,0.21684662,0.6766317
-0.9939418,0.23679976,-4.4693937
0.067561224,-2.3746815,0.0817301
-1.6727241,0.5856116,-2.7301514
-0.18652013,-2.5491168,2.0063624
-0.9871895,-0.42034462,-2.4557722
3.3972785,-0.6630577,0.6696447
-3.5140958,0.1490231,0.19468021
-1.0208107,0.6289066,8.387487
-3.577662,-0.17783925,0.1655976
-1.2449918,-3.7427032,0.78611207
-2.4566329,1.5615085,1.8939301
2.0111635,-0.70321923,3.8496783
0.98953557,1.6880469,-1.2260065
3.5744412,0.08399137,0.7551331
3.5535996,-0.2704805,0.64115995
-2.4662533,2.376648,3.734478
-0.08893639,1.8516132,0.21888202
-2.0797553,1.71927,2.7041364
-0.80557424,-0.92019355,3.660994
-0.1994363,2.542923,3.455762
0.05797822,-1.2354372,1.1883806
-1.0983067,-0.062915295,2.2086504
-1.8860762,-0.26029077,-3.767622
-2.9875772,-0.17245881,-2.1272137
-0.6718808,-2.391064,-0.38292235
4.8506293,1.2352642,5.5715156
1.0017512,1.7683654,-0.84672
2.8199286,0.42458647,1.9404461
0.88037723,-2.9403682,0.7922972
0.589365,-1.911378,-1.5918151
-0.14011803,-0.012775887,11.87386
-1.5326035,1.3600371,3.457916
-0.6204749,4.1856174,2.5027385
0.61609185,-2.4228048,1.5268488
-1.8403584,1.6815646,4.9554777
2.298919,-1.2046151,3.7740955
0.6840381,1.5661715,0.64988977
1.6706913,-0.01717918,-0.23833577
0.6805213,-2.8697429,1.1511995
0.14464237,1.4582044,2.0010726
2.2445433,-0.23863202,1.1474929
0.31748953,3.1118915,-0.1722123
-0.39601114,1.5657532,3.443028
-0.5540028,2.2052903,0.166428
4.612266,5.6250725,-6.136706
2.4992857,0.2576066,0.3683945
-2.5483623,1.6921316,1.6883291
-2.7355952,-0.79941636,0.3490362
-2.1473308,2.5332594,1.4873368
1.4185396,-1.1042901,2.3957028
-2.7543204,-0.84285355,0.19092534
0.58889925,0.71261716,4.6619964
0.97746944,2.9844983,0.5244849
5.641395,2.3920403,-1.5079845
0.58709806,1.9912174,-1.236882
4.513131,-1.7823457,-0.41985142
2.0704646,-2.0678592,0.32586703
-0.24038853,-2.261302,-0.7570641
1.0155201,1.1950741,-1.1071924
-2.7269495,1.2229769,-3.0856168
0.0993932,2.0460851,1.8471985
-0.87629795,-2.7320237,0.6806354
0.42673165,-1.605226,-2.1872547
1.3066629,-1.7568367,0.4791913
-0.91184044,0.11859042,-2.6763608
0.18604973,1.4959972,1.2937666
-0.7765745,-1.7314544,-2.2677097
0.86124134,-2.6537232,1.8231565
-2.2708874,1.5674807,1.5641166
1.0409635,1.7179568,-0.0599642
-1.1805974,2.7933354,2.7034168
4.2476983,-1.980095,-0.45930955
-2.133874,2.6153796,1.947353
-0.7919186,-2.1416323,4.0632014
-1.0714912,-3.2519507,2.2094014
-2.841983,3.0478928,4.0197134
0.97967696,-1.4685105,1.5437659
0.8464137,2.714276,0.07177678
-0.5847938,-0.576295,3.412156
4.980358,5.7436466,-6.091862
5.2963815,5.544815,-1.0807894
-0.9517108,-0.9628315,-1.9762667
3.9926653,0.67896694,0.63314635
-2.4857745,1.4463736,2.6260161
-1.0554987,0.18454707,2.6168592
3.2520692,0.42410612,1.9675187
-3.4935946,0.50571847,0.50774413
-1.0981481,2.5809102,4.943394
2.6018977,-0.37510768,0.6091778
1.6167316,0.20451777,0.3869783
-0.9913885,-0.08274208,1.7288414
-0.7682136,-2.4819527,1.6969506
-2.9134483,-1.0573686,-0.1488671
0.45543382,-2.5710337,2.351823
0.8967518,1.8764757,-0.3769595
1.4535732,0.16654108,0.6471492
-0.7486541,0.1884142,-3.3035614
1.5455005,0.71285707,0.9052093
-3.4543867,-0.15476346,0.17365481
-2.2784305,1.3743963,0.862876
-3.0085514,-0.11317802,-2.237716
-1.6042846,-1.4172783,-2.3472998
-0.61382365,-2.394596,3.482469
-0.03799158,-1.8831798,-1.300696
0.36234647,11.994367,1.11459
-0.7114937,-1.324304,-2.4493775
0.37849292,4.741874,1.4129056
3.8164403,1.3165894,0.35705376
5.515543,-0.6280921,3.191932
-0.82495713,-0.40032744,1.8373107
-1.4219531,-1.0159895,-3.1162224
0.3310803,-2.116394,-3.7606504
1.0067232,0.5437713,-0.24558091
3.725047,-1.2751163,-0.57920146
-2.807988,2.3846703,3.4073334
-2.1699274,-0.045707177,-3.764141
-0.6176992,2.0205796,0.7251268
-1.3590007,-1.9387497,3.4690664
0.30195662,4.3201723,2.394667
3.5728009,-1.3961339,-0.7410488
4.174872,5.4552555,-6.2468233
1.5848988,1.6506406,1.257958
-1.1868207,-0.9045827,1.5548524
-1.0912956,-3.4298382,2.3082614
-2.780483,2.6134093,3.338462
-3.0816114,-1.7432021,-0.13950114
4.726088,0.51660997,-0.6992355
-1.1542912,-3.7354887,1.4674042
-2.915932,3.0354042,3.9915352
0.634993,5.019114,-6.933727
3.2745373,-0.034280725,0.9309395
-0.17563352,3.0258307,3.3688774
-1.7643858,2.6790152,1.6313808
2.2283664,-0.4590602,0.7113195
-0.86504877,-0.7271996,-2.1284606
1.8407264,-0.34819096,2.028339
13.0301285,0.2924726,0.7155991
-2.9600563,1.3524277,2.9027343
-1.4728388,0.06532898,2.8261733
1.5893424,-2.5711303,0.15711093
-2.8607736,-0.35328096,-2.2014391
1.187582,2.1206396,2.0493343
0.62092525,-2.9369543,0.57099223
0.9170684,-1.6807866,1.4100957
-2.3811219,1.631948,1.5976013
0.60484093,-2.2207088,0.6356635
3.0951288,1.7174668,0.8111032
-0.9041484,-0.3724199,-2.5703042
1.7516005,-2.4367476,0.05034917
0.60891134,-1.0330144,-2.9787197
1.0156162,-0.45681587,1.0888797
-2.4725614,2.3681784,3.7514143
0.3161628,1.7151204,-0.18158361
-0.41497013,1.4858006,3.477945
-1.6587709,3.7747788,4.0830293
0.08636499,3.3629868,2.3895013
-0.19132851,3.0856934,-0.1455441
3.3369713,-0.38332653,-0.6166478
-1.9827746,-0.68316686,-1.9620284
3.985287,-0.5428599,0.5209909
1.3806269,-1.6568569,1.1528091
-0.61221695,2.8416255,4.231106
1.3928682,-1.3963066,2.2992659
-1.2681797,-2.2010663,3.833583
-0.051723737,2.2294688,2.9462616
0.8244558,2.727496,-0.3514508
-2.0720973,2.5581472,1.4894891
-1.2661809,-1.4364622,3.4295115
-2.253428,-1.0017494,-0.04518043
-2.5946739,1.2594951,2.9443219
0.56259483,1.7455567,0.9347166
1.8020298,-0.14412872,1.2942071
-0.23032503,0.93545264,2.0699203
3.5533025,-0.06107884,-0.47402808
2.257057,-1.1560982,3.9555643
-0.59785116,4.967486,1.0517958
-2.7826035,2.422226,3.6081398
-1.1275733,-0.64365786,3.3361144
-2.8808393,-0.7092587,0.27828616
1.4557658,1.8120039,0.6938157
5.4683275,-0.670259,3.20002
-1.4435179,-3.5052776,1.5660641
-1.3901302,1.4346722,3.5535781
-0.80429745,-2.2408104,0.952669
2.291507,-1.1680915,1.6822683
2.505955,-0.5203109,0.22030976
0.20693773,-0.17002279,2.9348133
-2.991821,-0.09346859,-2.1062658
3.373036,-0.35863745,0.6180042
-0.80410105,0.4787761,-3.7235813
-2.9712853,1.787688,1.5917116
0.1405801,3.2022746,0.052653518
3.7705002,-0.6723669,2.629938
2.172577,0.9975283,1.4723074
-1.2318987,-3.5924609,2.049337
-2.4196727,0.8506029,2.6866524
-0.9972563,-0.17917493,2.0300255
0.73116994,-0.8310134,0.88007414
1.6020128,-0.86140865,1.1658148
-2.9651575,1.8014807,1.4131519
-3.3922255,2.486513,-9.078157
0.6095319,5.061033,-6.9568524
-2.5010943,2.3878543,4.022614
0.88794225,-2.614766,1.5360147
-0.64469856,-2.3326855,3.9333797
2.507128,-1.2269477,3.877492
-2.0324602,2.6871123,2.8465886
5.273539,5.2713795,-0.83277965
2.1477373,0.32618675,1.0417905
-3.2034464,-0.7269793,-0.28079793
2.3158221,0.13279621,1.6766946
3.649854,0.2775447,0.45112815
3.659189,-0.17853338,0.6658635
3.7944868,-0.5975206,2.7124286
2.82923,-2.1985407,-0.43831033
-2.767618,-0.7772989,-0.47568512
5.1548505,1.7508492,0.99508804
2.2761455,0.92392,1.4725057
-0.8723829,-0.010885786,0.9209474
4.15533,-2.0504413,0.29789147
2.3941336,-0.6239335,0.8014818
-0.6757957,-2.1746566,0.9809502
-1.4724609,-3.4067106,1.553634
0.5293257,12.043673,1.024899
-0.41854474,4.0891747,2.7711782
-1.4686314,-2.382547,3.6675742
0.89158267,1.4358695,-0.609773
6.083522,4.8790774,-0.75314045
-2.782413,2.1680396,2.5168598
0.8678314,-2.6335948,1.1393561
5.0071025,0.7734631,-0.6638174
-0.41078523,2.7654757,0.034210667
-0.8727589,-0.9246469,-2.106261
-1.1139168,-0.11477737,-3.5002482
-1.6249998,0.45168188,-2.7246978
-2.1526377,1.58728,3.0362732
-0.1441435,0.00023984152,11.900037
-0.15062237,2.7089362,0.063167
3.7916174,0.11027358,0.28080744
-0.618202,4.963255,1.0688535
-0.578615,-0.2409124,0.72784454
-1.3114281,-3.8533394,0.94148916
0.28578645,4.055115,2.7516701
1.2184995,1.2888824,2.236952
-0.7944578,0.17024794,1.8168293
0.3204101,11.841758,1.0155448
6.0029864,4.9036074,-0.6703709
0.7732456,3.2622669,2.2273743
-0.9740132,0.5308466,8.80642
-2.650923,-1.4271058,2.035617
-0.64830184,0.23839714,8.755161
1.7260215,-1.9109389,-0.033559024
-0.9617634,0.25722143,-4.5360365
0.820398,3.3903372,0.40499023
-0.68979865,0.5300264,8.882677
0.98402274,2.8646016,0.46996516
-1.2839943,2.0438812,0.9094675
2.6470287,-1.436915,1.5729358
-1.0943435,0.19786985,-4.679732
0.37943843,1.2966076,1.2357113
-0.5255218,-0.343451,1.6568437
0.5627817,2.7829568,2.4320738
-2.916317,0.67240286,1.9654946
2.3072867,-1.1535614,3.8806818
-1.2643561,0.07363117,-2.5297453
1.8316278,-0.7265773,-0.118483424
1.228392,1.3947076,-0.8165739
2.287514,-2.5156841,-0.22113705
-0.060349833,1.2236427,3.1718762
-3.4300015,1.0032234,0.78799826
-1.4918255,-1.5182496,-2.8903284
-1.6927239,3.740779,4.0732336
-1.8030269,1.1192678,1.1337209
0.57902294,-2.0450666,0.69667315
4.476139,5.557877,-5.909105
-1.0798116,-1.6461647,2.5067458
-0.07439486,1.566472,0.19092497
-2.2099462,1.286039,2.4993944
-1.2134714,-2.9865227,2.7555168
4.5013456,5.566069,-6.0614552
-3.0732577,2.4843283,-9.404248
2.6734116,0.82984567,1.7872186
-3.2897902,-2.7074068,-0.49960017
-2.2909803,-0.6220801,-2.1099346
12.943627,0.3726832,0.62753177
-1.532721,-1.3441654,3.01671
0.08862264,-0.4172832,11.181519
4.4584527,1.0629959,-0.12446949
1.8833033,0.7844346,2.5131314
1.240633,-0.35540834,0.895811
-0.08402435,3.0836961,2.847738
0.24874073,4.3147793,2.4648345
0.8853154,-1.7137147,1.2405264
3.986418,-0.6023122,0.31498545
0.3652494,3.2480354,2.7423043
-0.8720441,0.21378027,2.987314
-2.1405761,2.420215,1.5814617
4.203134,5.473344,-6.229989
-0.84532493,-0.10966189,-2.3441288
-3.5530083,-0.27580488,-0.51612556
-3.0533545,-1.3785259,-0.057325505
1.890333,-0.05301452,2.2573624
6.0535736,5.4029493,-0.8511909
1.0088732,3.4299514,0.20236938
1.0983711,-0.76902497,-0.27261433
0.8779474,-2.223852,-3.2550926
2.3228111,-0.20287874,1.8771962
-2.8830216,-0.9166406,-0.18568856
-1.1205384,-3.4576342,2.1105196
1.6755418,-2.327805,0.4863307
3.1966116,-0.766544,0.53196853
-3.6278698,1.4405808,1.1363455
0.8106803,3.4492428,0.33161485
-1.1458837,4.017834,1.6375778
4.278478,1.0873723,0.86810654
-0.82422924,0.46731928,8.753912
6.128732,4.7545004,-0.73112446
3.6637764,0.33598882,1.6101696
-2.5021472,1.7864287,2.2054706
4.6163163,-1.7982515,-0.24121644
1.5254756,-0.38716707,0.79083
1.9484106,-0.20096555,1.5693245
3.5121381,-0.43266988,2.88367
-0.9449668,-2.2080638,4.1733103
-2.6528745,1.5674274,1.1287118
2.191869,-0.2552879,1.1264055
5.3416195,5.49995,-1.0307908
-1.9066503,2.317106,2.4225698
-1.6146034,2.6229012,2.5851097
0.20123152,3.2732978,0.19991446
-3.328411,-0.15413074,0.11968031
-2.1746619,1.2027625,0.7303593
-0.64662987,4.193829,2.4692836
1.4878168,0.18460266,2.1232793
-0.7905941,-0.01859683,1.8087114
0.0006228231,2.7600243,-0.20966117
2.2931914,-1.115991,4.0599604
2.2094295,1.9381014,1.5657562
0.49156904,4.723086,1.3318733
-0.12829834,4.882142,1.308058
4.6294165,0.43824083,-0.76703936
1.8086746,1.8462024,1.5268993
-3.0391145,-1.5359291,0.04747404
0.11290467,2.3315952,0.8817884
0.08469496,-1.9353945,-3.253618
-1.0811267,-3.3668606,2.3660648
1.0307025,-0.48243397,1.1110559
1.4164433,0.5896723,-0.7870239
1.1655174,2.8969984,-0.18944533
-1.0046619,-2.0860872,3.5762856
0.36245802,-0.19453478,11.515347
0.53043944,2.3426,-0.34527788
1.9525052,-0.20311993,-0.45360583
0.9929971,1.773282,-0.64817894
0.74141586,1.7259035,-0.18062852
3.8477626,-1.2165304,-0.39145604
-1.095527,-0.6003305,0.7725165
2.6290019,-0.570247,0.36212745
2.52668,-1.2255757,3.9491103
-1.6548173,-1.1678903,-2.3577342
0.5578206,0.71441865,4.733383
-0.45258147,-1.2374932,-2.0339134
3.6121404,0.20314184,1.7083077
-1.2249484,-1.3723278,-2.0174997
-2.6072931,1.6732552,1.7612151
5.5289364,-0.58226705,3.2565844
-0.235031,3.987407,2.4325778
2.812891,0.5470629,0.78010774
-3.392998,-0.78543866,0.17708771
-0.6884963,2.0473263,0.26832896
1.9840045,-1.9629444,1.507373
4.70902,1.1913246,-0.20118013
3.7744076,-0.8274785,1.653452
-0.097023174,3.4480217,3.3102787
3.7512577,-0.66068476,2.6213396
2.0506365,0.90602356,2.1009138
-0.49048272,0.0545023,2.7717457
-0.4541864,2.6663628,-0.26682505
0.4092445,1.1459621,1.2658362
5.450894,-0.69617254,3.2126994
-3.4739542,0.5087682,-0.51860464
-1.2543379,1.7363441,3.3752627
-1.0144135,1.4572026,0.70744115
3.285692,0.76185775,1.9705961
0.8958424,-1.3619866,-3.1714563
-1.6514286,3.655731,4.029739
1.221823,1.0095252,-0.24354662
-2.6252673,2.188886,3.0721142
-2.6056576,1.5012351,1.6561264
0.41656622,-2.7579982,1.3692069
